0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.021372938283006997,0.04417444475741068,0.011516436683090327,0.0005382918533016156,0.003956790429752577,0.00277230510534767,0.004400019032230018,0.0027116959674875103
0.03,0.06324965407454702,0.1049427232454911,0.04056988657437261,0.002771480607558766,0.018602594274803014,0.013290202798392702,0.020906887610200108,0.012781279368986877
0.04,0.11545611663164493,0.1624982345803455,0.08342014343062266,0.00796498186091665,0.04771453369779581,0.03480374029427898,0.054103858910409065,0.0330840303480603
0.05,0.16964405473324332,0.21026280802659586,0.13269396899685437,0.016938844372202454,0.08945385176177519,0.06672623306629427,0.10207586232973806,0.06308379539630452
0.06,0.22161761058137044,0.24813792295043285,0.1825359065616791,0.02983611809898859,0.13845090549138447,0.10581191772869007,0.1584606826074261,0.10010783245115704
0.07,0.2700840713926298,0.27810424522312505,0.2299625392502378,0.04621879725093473,0.18919989560140107,0.14842589988169722,0.21636480821086004,0.14125968469712596
0.08,0.31504624413635474,0.30233419072796724,0.274087443917571,0.06532110210497788,0.23801423378010897,0.1919365167574223,0.2708964926811302,0.18439324555171155
0.09,0.35681243403367,0.32258500047842015,0.31498890775458877,0.08629787330721524,0.28323355076359097,0.23491727532709245,0.31968961801212686,0.22813805481949678
0.1,0.3956068594124072,0.34011587992570935,0.352967690049974,0.1083869802299404,0.3245578405788108,0.2767370306356207,0.3622693994514288,0.27156745357236967
0.11,0.4315175979687795,0.35577672253043985,0.3882452466757009,0.13097787445257672,0.3623035078321393,0.31709974316364387,0.3991748072001034,0.3139305123784048
0.12,0.4645655177078809,0.3701255145603654,0.420924153124636,0.15361523172670294,0.396919132964355,0.3557726498802853,0.43129755048639706,0.3545568252330069
0.13,0.49477999842730436,0.3835264688123943,0.45104565883632014,0.17597216152346443,0.4287750735942153,0.39250295083613806,0.45952185763332876,0.39287631520380173
0.14,0.5222425214039205,0.3962197360127848,0.4786531723658111,0.1978174844774765,0.4581245986915809,0.42703890183296156,0.4845857679062086,0.42846999867591895
0.15,0.5470971775299754,0.4083669105489754,0.5038295369443755,0.2189889312282032,0.4851373451551736,0.4591791970451059,0.507061681561656,0.46110088763926066
0.16,0.5695399043441391,0.4200793630513164,0.5267068776792527,0.23937500401646886,0.5099451094949092,0.48880948019900494,0.5273837841631029,0.4907109927747006
0.17,0.5897986768497735,0.43143551865321755,0.5474585447520898,0.25890376419857886,0.5326749132172596,0.515914099911816,0.5458842926062561,0.5173916246745461
0.18,0.6081131007465657,0.44249143531913443,0.5662832363154319,0.27753569080256274,0.5534647913286955,0.5405669835362139,0.5628236496512815,0.5413407308495943
0.19,0.6247178100043367,0.4532874629944222,0.5833883722862566,0.29525831317553886,0.5724663770800335,0.5629105944590361,0.5784116472744504,0.5628192702103634
0.2,0.63983111695851,0.46385263565734147,0.598976466520403,0.3120813319641821,0.5898401556106653,0.5831312693936855,0.5928210287008303,0.5821140729462453
0.21,0.6536486481612404,0.47420772801159883,0.6132357806758634,0.32803178758930396,0.6057481457210521,0.6014365034509026,0.6061960635763939,0.5995102934786376
0.22,0.666340932037098,0.4843674846859861,0.626335091283126,0.3431493311007934,0.6203469503368354,0.6180369701154286,0.6186581579081496,0.615273554452136
0.23,0.6780537277647916,0.4943422963208407,0.6384217381004355,0.35748184055229815,0.6337825530118257,0.633134010879055,0.6303098414309742,0.6296402630041791
0.24,0.6889100129896198,0.5041394755692077,0.6496219567627031,0.3710816206691045,0.6461871951584606,0.6469121135193207,0.6412378797657414,0.6428140059470503
0.25,0.6990127933057746,0.5137642259916514,0.660042595171832,0.38400233106015724,0.6576781027308876,0.6595353486347475,0.6515158729846856,0.6549659856355735
0.26,0.7084481533959722,0.5232203678473487,0.6697735130679184,0.3962966801469603,0.6683576029586349,0.6711466191269462,0.661206491199521,0.666237814112446
0.27,0.717288189041691,0.5325108702373121,0.6788901775808064,0.40801483505259556,0.6783141445917092,0.6818686979851654,0.6703634010145534,0.6767454252261591
0.28,0.7255936252756799,0.5416382305031469,0.6874561513617997,0.4192034437572396,0.6876238066923023,0.6918062469627327,0.6790329030969334,0.6865832758761053
0.29,0.7334160405168375,0.5506047353906031,0.6955253098316749,0.42990514274386865,0.6963519863402079,0.7010482392075733,0.6872552968372488,0.6958283386825462
0.3,0.7407996887180436,0.5594126327931168,0.7031437209471224,0.44015842316977066,0.7045550591063959,0.7096704105999588,0.6950659939214691,0.7045436292983324
0.31,0.7477829522148198,0.568064237541764,0.7103511820023328,0.4499977424421466,0.7122818918135698,0.7177375219581588,0.7024964093364673,0.7127811722043935
0.32,0.7543994769637306,0.5765619897734522,0.717182442353348,0.45945378854198743,0.7195751505274175,0.7253053267997387,0.7095746623734409,0.720584406446642
0.33,0.7606790471043724,0.5849084800510892,0.7236681568986415,0.46855382631432385,0.7264723894214572,0.7324222134318654,0.7163261209790543,0.7279900851902555
0.34,0.7666482530662875,0.5931064517469885,0.7298356193774361,0.47732207508199465,0.7330069320775833,0.7391305345173916,0.7227738209570901,0.7350297454095241
0.35000000000000003,0.7723310007410696,0.6011587882716873,0.7357093220056773,0.48578008381057297,0.7392085703543413,0.7454676604160492,0.7289387879972771,0.7417308281673193
0.36,0.7777489010876901,0.6090684904986605,0.7413113820554645,0.4939470832095022,0.7451041111488803,0.7514668016662057,0.7348402861799153,0.7481175240265717
0.37,0.7829215714330435,0.6168386481142253,0.7466618688713779,0.501840303799963,0.7507178013616976,0.7571576464198508,0.740496012134459,0.7542114076219233
0.38,0.7878668724567328,0.6244724074987874,0.751779057788073,0.509475255633725,0.7560716584665905,0.7625668543735208,0.7459222498460292,0.7600319136342691
0.39,0.7926010987388095,0.6319729380024738,0.7566796311375366,0.5168659696341245,0.7611857298764337,0.7677184423583648,0.7511339974418579,0.7655966952076521
0.4,0.7971391358567866,0.6393433980059099,0.7613788412872294,0.5240252030548138,0.7660782997833335,0.7726340898860541,0.7561450742450788,0.770921896111213
0.41000000000000003,0.8014945932495019,0.6465869018629179,0.7658906464715682,0.5309646128358073,0.770766057919599,0.777333386513426,0.7609682139579917,0.776022359969602
0.42,0.8056799192573696,0.6537064886338013,0.7702278269801744,0.5376949010969405,0.7752642410219367,0.7818340373345041,0.7656151479780832,0.7809117936209453
0.43,0.8097065027190755,0.6607050933832332,0.7744020869005642,0.5442259369604961,0.779586754785264,0.7861520383821746,0.770096681477344,0.7856028969060159
0.44,0.8135847640800016,0.6675855217010067,0.7784241449186156,0.5505668585618599,0.7837462817521991,0.7903018301975842,0.7744227638999424,0.7901074676798684
0.45,0.8173242379958531,0.6743504279871547,0.7823038165040358,0.5567261586415347,0.7877543788278139,0.7942964351877309,0.7786025548689017,0.7944364883014023
0.46,0.8209336487711901,0.6810022979164113,0.7860500890171778,0.5627117566103119,0.7916215668398129,0.7981475824893454,0.7826444860622835,0.798600198059433
0.47000000000000003,0.8244209795586597,0.6875434353596557,0.7896711907591107,0.5685310594986724,0.7953574136812492,0.8018658227350085,0.7865563193586544,0.8026081547387884
0.48,0.8277935359864014,0.6939759538956707,0.7931746546638704,0.5741910137709753,0.798970611983472,0.8054606342343212,0.7903452014082256,0.8064692876613343
0.49,0.8310580047242137,0.7003017729015344,0.7965673771364927,0.5796981496162594,0.8024690518919761,0.8089405215192483,0.7940177147197802,0.8101919439371588
0.5,0.8342205074054224,0.7065226180712649,0.7998556724266658,0.5850586190213386,0.8058598892931282,0.8123131068625176,0.7975799253345841,0.8137839292445526
0.51,0.8372866502651307,0.7126400260864775,0.803045322863472,0.5902782286831023,0.8091496097158589,0.8155852151874524,0.8010374271657262,0.8172525441632145
0.52,0.8402615698198456,0.7186553530550587,0.8061416252403097,0.5953624686177051,0.8123440880726974,0.8187629526924387,0.8043953831005309,0.8206046168716009
0.53,0.8431499748880409,0.7245697862479173,0.8091494336170144,0.6003165371660066,0.8154486443828547,0.8218517794747924,0.8076585629857497,0.8238465328588285
0.54,0.8459561852301144,0.7303843586017222,0.8120731987903135,0.6051453629691043,0.8184680956187416,0.8248565764309274,0.8108313786349657,0.8269842621761825
0.55,0.8486841670664544,0.7360999654176029,0.8149170046696439,0.6098536243879563,0.8214068038248963,0.8277817067154608,0.8139179160124639,0.8300233846519138
0.56,0.8513375657127139,0.7417173826711345,0.8176846017809847,0.6144457667610495,0.8242687206679501,0.8306310720510804,0.8169219647569373,0.8329691134089058
0.5700000000000001,0.8539197355517492,0.7472372863555163,0.8203794381061397,0.6189260178291702,0.8270574285843002,0.833408164188051,0.8198470452120712,0.8358263169539911
0.58,0.856433767542317,0.7526602723049409,0.8230046874490415,0.6232984016030294,0.8297761786969644,0.8361161118146743,0.8226964331301392,0.8385995400478533
0.59,0.8588825144460556,0.7579868759854459,0.8255632755046366,0.6275667509051084,0.8324279256743855,0.8387577232172589,0.8254731822103014,0.8412930235141867
0.6,0.8612686139369818,0.7632175917926282,0.828057903790402,0.6317347187797268,0.835015359702097,0.8413355249807052,0.8281801446264638,0.843910723105114
0.61,0.8635945097421184,0.7683528914559677,0.8304910715860621,0.6358057889335699,0.8375409357339126,0.8438517970096573,0.8308199896912639,0.8464563275060208
0.62,0.8658624709481143,0.7733932412149574,0.832865096013985,0.6397832853418148,0.8400069001834484,0.8463086041365304,0.833395220793858,0.8489332755362375
