"pressure"	"GlobalNodeId"	"PedigreeNodeId"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
0.047137	0	0	1	0.505	0.505	2.15	0.5
0.047127	0	0	1	0.506	0.506	2.15	0.5
0.047117	0	0	1	0.507	0.507	2.15	0.5
0.047121	0	0	1	0.508	0.508	2.15	0.5
0.047141	0	0	1	0.509	0.509	2.15	0.5
0.047166	0	0	1	0.51	0.51	2.15	0.5
0.04719	0	0	1	0.511	0.511	2.15	0.5
0.047215	0	0	1	0.512	0.512	2.15	0.5
0.04724	0	0	1	0.513	0.513	2.15	0.5
0.047264	0	0	1	0.514	0.514	2.15	0.5
0.047288	0	0	1	0.515	0.515	2.15	0.5
0.047312	0	0	1	0.516	0.516	2.15	0.5
0.047336	0	0	1	0.517	0.517	2.15	0.5
0.04736	0	0	1	0.518	0.518	2.15	0.5
0.047384	0	0	1	0.519	0.519	2.15	0.5
0.047408	0	0	1	0.52	0.52	2.15	0.5
0.047432	0	0	1	0.521	0.521	2.15	0.5
0.047456	0	0	1	0.522	0.522	2.15	0.5
0.04748	0	0	1	0.523	0.523	2.15	0.5
0.047504	0	0	1	0.524	0.524	2.15	0.5
0.047528	0	0	1	0.525	0.525	2.15	0.5
0.047555	0	0	1	0.526	0.526	2.15	0.5
0.047583	0	0	1	0.527	0.527	2.15	0.5
0.047611	0	0	1	0.528	0.528	2.15	0.5
0.047638	0	0	1	0.529	0.529	2.15	0.5
0.047666	0	0	1	0.53	0.53	2.15	0.5
0.047693	0	0	1	0.531	0.531	2.15	0.5
0.047721	0	0	1	0.532	0.532	2.15	0.5
0.047748	0	0	1	0.533	0.533	2.15	0.5
0.047776	0	0	1	0.534	0.534	2.15	0.5
0.047803	0	0	1	0.535	0.535	2.15	0.5
0.047831	0	0	1	0.536	0.536	2.15	0.5
0.047858	0	0	1	0.537	0.537	2.15	0.5
0.047886	0	0	1	0.538	0.538	2.15	0.5
0.047914	0	0	1	0.539	0.539	2.15	0.5
0.047941	0	0	1	0.54	0.54	2.15	0.5
0.047969	0	0	1	0.541	0.541	2.15	0.5
0.047996	0	0	1	0.542	0.542	2.15	0.5
0.048024	0	0	1	0.543	0.543	2.15	0.5
0.048051	0	0	1	0.544	0.544	2.15	0.5
0.048079	0	0	1	0.545	0.545	2.15	0.5
0.048106	0	0	1	0.546	0.546	2.15	0.5
0.048134	0	0	1	0.547	0.547	2.15	0.5
0.048162	0	0	1	0.548	0.548	2.15	0.5
0.048189	0	0	1	0.549	0.549	2.15	0.5
0.048217	0	0	1	0.55	0.55	2.15	0.5
0.048244	0	0	1	0.551	0.551	2.15	0.5
0.048272	0	0	1	0.552	0.552	2.15	0.5
0.048299	0	0	1	0.553	0.553	2.15	0.5
0.048327	0	0	1	0.554	0.554	2.15	0.5
0.048354	0	0	1	0.555	0.555	2.15	0.5
0.048382	0	0	1	0.556	0.556	2.15	0.5
0.048409	0	0	1	0.557	0.557	2.15	0.5
0.048437	0	0	1	0.558	0.558	2.15	0.5
0.048465	0	0	1	0.559	0.559	2.15	0.5
0.048492	0	0	1	0.56	0.56	2.15	0.5
0.04852	0	0	1	0.561	0.561	2.15	0.5
0.048547	0	0	1	0.562	0.562	2.15	0.5
0.048574	0	0	1	0.563	0.563	2.15	0.5
0.048601	0	0	1	0.564	0.564	2.15	0.5
0.048627	0	0	1	0.565	0.565	2.15	0.5
0.048654	0	0	1	0.566	0.566	2.15	0.5
0.048681	0	0	1	0.567	0.567	2.15	0.5
0.048707	0	0	1	0.568	0.568	2.15	0.5
0.048734	0	0	1	0.569	0.569	2.15	0.5
0.048785	0	0	1	0.57	0.57	2.15	0.5
0.048878	0	0	1	0.571	0.571	2.15	0.5
0.04897	0	0	1	0.572	0.572	2.15	0.5
0.049044	0	0	1	0.573	0.573	2.15	0.5
0.049101	0	0	1	0.574	0.574	2.15	0.5
0.049157	0	0	1	0.575	0.575	2.15	0.5
0.049214	0	0	1	0.576	0.576	2.15	0.5
0.049271	0	0	1	0.577	0.577	2.15	0.5
0.049328	0	0	1	0.578	0.578	2.15	0.5
0.049385	0	0	1	0.579	0.579	2.15	0.5
0.049442	0	0	1	0.58	0.58	2.15	0.5
0.049498	0	0	1	0.581	0.581	2.15	0.5
0.049555	0	0	1	0.582	0.582	2.15	0.5
0.049612	0	0	1	0.583	0.583	2.15	0.5
0.049669	0	0	1	0.584	0.584	2.15	0.5
0.049726	0	0	1	0.585	0.585	2.15	0.5
0.049783	0	0	1	0.586	0.586	2.15	0.5
0.04984	0	0	1	0.587	0.587	2.15	0.5
0.049896	0	0	1	0.588	0.588	2.15	0.5
0.049953	0	0	1	0.589	0.589	2.15	0.5
0.05001	0	0	1	0.59	0.59	2.15	0.5
0.050067	0	0	1	0.591	0.591	2.15	0.5
0.050124	0	0	1	0.592	0.592	2.15	0.5
0.050181	0	0	1	0.593	0.593	2.15	0.5
0.050238	0	0	1	0.594	0.594	2.15	0.5
0.050294	0	0	1	0.595	0.595	2.15	0.5
0.050351	0	0	1	0.596	0.596	2.15	0.5
0.050408	0	0	1	0.597	0.597	2.15	0.5
0.050465	0	0	1	0.598	0.598	2.15	0.5
0.050522	0	0	1	0.599	0.599	2.15	0.5
0.050579	0	0	1	0.6	0.6	2.15	0.5
0.050635	0	0	1	0.601	0.601	2.15	0.5
0.050692	0	0	1	0.602	0.602	2.15	0.5
0.050749	0	0	1	0.603	0.603	2.15	0.5
0.050806	0	0	1	0.604	0.604	2.15	0.5
0.050863	0	0	1	0.605	0.605	2.15	0.5
0.05092	0	0	1	0.606	0.606	2.15	0.5
0.050977	0	0	1	0.607	0.607	2.15	0.5
0.051033	0	0	1	0.608	0.608	2.15	0.5
0.05109	0	0	1	0.609	0.609	2.15	0.5
0.051147	0	0	1	0.61	0.61	2.15	0.5
0.051204	0	0	1	0.611	0.611	2.15	0.5
0.051261	0	0	1	0.612	0.612	2.15	0.5
0.051318	0	0	1	0.613	0.613	2.15	0.5
0.051374	0	0	1	0.614	0.614	2.15	0.5
0.051431	0	0	1	0.615	0.615	2.15	0.5
0.0515	0	0	1	0.616	0.616	2.15	0.5
0.051588	0	0	1	0.617	0.617	2.15	0.5
0.051676	0	0	1	0.618	0.618	2.15	0.5
0.051764	0	0	1	0.619	0.619	2.15	0.5
0.051852	0	0	1	0.62	0.62	2.15	0.5
0.05194	0	0	1	0.621	0.621	2.15	0.5
0.052028	0	0	1	0.622	0.622	2.15	0.5
0.052116	0	0	1	0.623	0.623	2.15	0.5
0.052204	0	0	1	0.624	0.624	2.15	0.5
0.052292	0	0	1	0.625	0.625	2.15	0.5
0.05238	0	0	1	0.626	0.626	2.15	0.5
0.052468	0	0	1	0.627	0.627	2.15	0.5
0.052556	0	0	1	0.628	0.628	2.15	0.5
0.052644	0	0	1	0.629	0.629	2.15	0.5
0.05273	0	0	1	0.63	0.63	2.15	0.5
0.052822	0	0	1	0.631	0.631	2.15	0.5
0.052915	0	0	1	0.632	0.632	2.15	0.5
0.053008	0	0	1	0.633	0.633	2.15	0.5
0.053102	0	0	1	0.634	0.634	2.15	0.5
0.053195	0	0	1	0.635	0.635	2.15	0.5
0.053288	0	0	1	0.636	0.636	2.15	0.5
0.053381	0	0	1	0.637	0.637	2.15	0.5
0.053474	0	0	1	0.638	0.638	2.15	0.5
0.053568	0	0	1	0.639	0.639	2.15	0.5
0.053661	0	0	1	0.64	0.64	2.15	0.5
0.053754	0	0	1	0.641	0.641	2.15	0.5
0.053847	0	0	1	0.642	0.642	2.15	0.5
0.05394	0	0	1	0.643	0.643	2.15	0.5
0.054034	0	0	1	0.644	0.644	2.15	0.5
0.054127	0	0	1	0.645	0.645	2.15	0.5
0.05422	0	0	1	0.646	0.646	2.15	0.5
0.054313	0	0	1	0.647	0.647	2.15	0.5
0.054409	0	0	1	0.648	0.648	2.15	0.5
0.054508	0	0	1	0.649	0.649	2.15	0.5
0.054608	0	0	1	0.65	0.65	2.15	0.5
0.054705	0	0	1	0.651	0.651	2.15	0.5
0.054794	0	0	1	0.652	0.652	2.15	0.5
0.054883	0	0	1	0.653	0.653	2.15	0.5
0.054972	0	0	1	0.654	0.654	2.15	0.5
0.05506	0	0	1	0.655	0.655	2.15	0.5
0.055149	0	0	1	0.656	0.656	2.15	0.5
0.055238	0	0	1	0.657	0.657	2.15	0.5
0.055327	0	0	1	0.658	0.658	2.15	0.5
0.055416	0	0	1	0.659	0.659	2.15	0.5
0.055504	0	0	1	0.66	0.66	2.15	0.5
0.055593	0	0	1	0.661	0.661	2.15	0.5
0.055682	0	0	1	0.662	0.662	2.15	0.5
0.055771	0	0	1	0.663	0.663	2.15	0.5
0.05586	0	0	1	0.664	0.664	2.15	0.5
0.055948	0	0	1	0.665	0.665	2.15	0.5
0.056037	0	0	1	0.666	0.666	2.15	0.5
0.056126	0	0	1	0.667	0.667	2.15	0.5
0.056227	0	0	1	0.668	0.668	2.15	0.5
0.056328	0	0	1	0.669	0.669	2.15	0.5
0.056429	0	0	1	0.67	0.67	2.15	0.5
0.05653	0	0	1	0.671	0.671	2.15	0.5
0.056631	0	0	1	0.672	0.672	2.15	0.5
0.056732	0	0	1	0.673	0.673	2.15	0.5
0.056833	0	0	1	0.674	0.674	2.15	0.5
0.056943	0	0	1	0.675	0.675	2.15	0.5
0.057063	0	0	1	0.676	0.676	2.15	0.5
0.057183	0	0	1	0.677	0.677	2.15	0.5
0.057302	0	0	1	0.678	0.678	2.15	0.5
0.057422	0	0	1	0.679	0.679	2.15	0.5
0.057542	0	0	1	0.68	0.68	2.15	0.5
0.057662	0	0	1	0.681	0.681	2.15	0.5
0.057782	0	0	1	0.682	0.682	2.15	0.5
0.057902	0	0	1	0.683	0.683	2.15	0.5
0.058022	0	0	1	0.684	0.684	2.15	0.5
0.058142	0	0	1	0.685	0.685	2.15	0.5
0.058261	0	0	1	0.686	0.686	2.15	0.5
0.058381	0	0	1	0.687	0.687	2.15	0.5
0.0585	0	0	1	0.688	0.688	2.15	0.5
0.058619	0	0	1	0.689	0.689	2.15	0.5
0.058738	0	0	1	0.69	0.69	2.15	0.5
0.058857	0	0	1	0.691	0.691	2.15	0.5
0.058976	0	0	1	0.692	0.692	2.15	0.5
0.059095	0	0	1	0.693	0.693	2.15	0.5
0.059213	0	0	1	0.694	0.694	2.15	0.5
0.059332	0	0	1	0.695	0.695	2.15	0.5
0.059451	0	0	1	0.696	0.696	2.15	0.5
0.05957	0	0	1	0.697	0.697	2.15	0.5
0.059689	0	0	1	0.698	0.698	2.15	0.5
0.059808	0	0	1	0.699	0.699	2.15	0.5
0.059927	0	0	1	0.7	0.7	2.15	0.5
0.060046	0	0	1	0.701	0.701	2.15	0.5
0.060165	0	0	1	0.702	0.702	2.15	0.5
0.060284	0	0	1	0.703	0.703	2.15	0.5
0.060403	0	0	1	0.704	0.704	2.15	0.5
0.060522	0	0	1	0.705	0.705	2.15	0.5
0.060641	0	0	1	0.706	0.706	2.15	0.5
0.060789	0	0	1	0.707	0.707	2.15	0.5
0.060938	0	0	1	0.708	0.708	2.15	0.5
0.061086	0	0	1	0.709	0.709	2.15	0.5
0.061235	0	0	1	0.71	0.71	2.15	0.5
0.061383	0	0	1	0.711	0.711	2.15	0.5
0.061532	0	0	1	0.712	0.712	2.15	0.5
0.061681	0	0	1	0.713	0.713	2.15	0.5
0.061829	0	0	1	0.714	0.714	2.15	0.5
0.061978	0	0	1	0.715	0.715	2.15	0.5
0.062126	0	0	1	0.716	0.716	2.15	0.5
0.062275	0	0	1	0.717	0.717	2.15	0.5
0.062408	0	0	1	0.718	0.718	2.15	0.5
0.062542	0	0	1	0.719	0.719	2.15	0.5
0.062675	0	0	1	0.72	0.72	2.15	0.5
0.062808	0	0	1	0.721	0.721	2.15	0.5
0.062941	0	0	1	0.722	0.722	2.15	0.5
0.063074	0	0	1	0.723	0.723	2.15	0.5
0.063208	0	0	1	0.724	0.724	2.15	0.5
0.063341	0	0	1	0.725	0.725	2.15	0.5
0.063474	0	0	1	0.726	0.726	2.15	0.5
0.063607	0	0	1	0.727	0.727	2.15	0.5
0.063753	0	0	1	0.728	0.728	2.15	0.5
0.063914	0	0	1	0.729	0.729	2.15	0.5
0.064074	0	0	1	0.73	0.73	2.15	0.5
0.064235	0	0	1	0.731	0.731	2.15	0.5
0.064396	0	0	1	0.732	0.732	2.15	0.5
0.064557	0	0	1	0.733	0.733	2.15	0.5
0.064718	0	0	1	0.734	0.734	2.15	0.5
0.064879	0	0	1	0.735	0.735	2.15	0.5
0.06504	0	0	1	0.736	0.736	2.15	0.5
0.065202	0	0	1	0.737	0.737	2.15	0.5
0.065363	0	0	1	0.738	0.738	2.15	0.5
0.065524	0	0	1	0.739	0.739	2.15	0.5
0.065687	0	0	1	0.74	0.74	2.15	0.5
0.065858	0	0	1	0.741	0.741	2.15	0.5
0.066029	0	0	1	0.742	0.742	2.15	0.5
0.0662	0	0	1	0.743	0.743	2.15	0.5
0.066371	0	0	1	0.744	0.744	2.15	0.5
0.066542	0	0	1	0.745	0.745	2.15	0.5
0.066713	0	0	1	0.746	0.746	2.15	0.5
0.066884	0	0	1	0.747	0.747	2.15	0.5
0.067055	0	0	1	0.748	0.748	2.15	0.5
0.067226	0	0	1	0.749	0.749	2.15	0.5
0.067398	0	0	1	0.75	0.75	2.15	0.5
0.067569	0	0	1	0.751	0.751	2.15	0.5
0.06774	0	0	1	0.752	0.752	2.15	0.5
0.067911	0	0	1	0.753	0.753	2.15	0.5
0.068082	0	0	1	0.754	0.754	2.15	0.5
0.068253	0	0	1	0.755	0.755	2.15	0.5
0.068424	0	0	1	0.756	0.756	2.15	0.5
0.068595	0	0	1	0.757	0.757	2.15	0.5
0.068766	0	0	1	0.758	0.758	2.15	0.5
0.068937	0	0	1	0.759	0.759	2.15	0.5
0.069109	0	0	1	0.76	0.76	2.15	0.5
0.06928	0	0	1	0.761	0.761	2.15	0.5
0.069451	0	0	1	0.762	0.762	2.15	0.5
0.069622	0	0	1	0.763	0.763	2.15	0.5
0.069793	0	0	1	0.764	0.764	2.15	0.5
0.06996	0	0	1	0.765	0.765	2.15	0.5
0.070097	0	0	1	0.766	0.766	2.15	0.5
0.070233	0	0	1	0.767	0.767	2.15	0.5
0.070369	0	0	1	0.768	0.768	2.15	0.5
0.070505	0	0	1	0.769	0.769	2.15	0.5
0.070641	0	0	1	0.77	0.77	2.15	0.5
0.070641	0	0	1	0.771	0.771	2.15	0.5
0.070641	0	0	1	0.772	0.772	2.15	0.5
0.070641	0	0	1	0.773	0.773	2.15	0.5
0.070641	0	0	1	0.774	0.774	2.15	0.5
0.070641	0	0	1	0.775	0.775	2.15	0.5
0.070641	0	0	1	0.776	0.776	2.15	0.5
0.070641	0	0	1	0.777	0.777	2.15	0.5
0.070641	0	0	1	0.778	0.778	2.15	0.5
0.070641	0	0	1	0.779	0.779	2.15	0.5
0.070641	0	0	1	0.78	0.78	2.15	0.5
0.070641	0	0	1	0.781	0.781	2.15	0.5
0.07064	0	0	1	0.782	0.782	2.15	0.5
0.07064	0	0	1	0.783	0.783	2.15	0.5
0.07064	0	0	1	0.784	0.784	2.15	0.5
0.07064	0	0	1	0.785	0.785	2.15	0.5
0.070639	0	0	1	0.786	0.786	2.15	0.5
0.070639	0	0	1	0.787	0.787	2.15	0.5
0.070639	0	0	1	0.788	0.788	2.15	0.5
0.070638	0	0	1	0.789	0.789	2.15	0.5
0.070638	0	0	1	0.79	0.79	2.15	0.5
0.070638	0	0	1	0.791	0.791	2.15	0.5
0.070638	0	0	1	0.792	0.792	2.15	0.5
0.070638	0	0	1	0.793	0.793	2.15	0.5
0.070637	0	0	1	0.794	0.794	2.15	0.5
0.070637	0	0	1	0.795	0.795	2.15	0.5
0.070637	0	0	1	0.796	0.796	2.15	0.5
0.070637	0	0	1	0.797	0.797	2.15	0.5
0.070637	0	0	1	0.798	0.798	2.15	0.5
0.070637	0	0	1	0.799	0.799	2.15	0.5
0.070636	0	0	1	0.8	0.8	2.15	0.5
0.070636	0	0	1	0.801	0.801	2.15	0.5
0.070636	0	0	1	0.802	0.802	2.15	0.5
0.070636	0	0	1	0.803	0.803	2.15	0.5
0.070636	0	0	1	0.804	0.804	2.15	0.5
0.070636	0	0	1	0.805	0.805	2.15	0.5
0.070635	0	0	1	0.806	0.806	2.15	0.5
0.070635	0	0	1	0.807	0.807	2.15	0.5
0.070635	0	0	1	0.808	0.808	2.15	0.5
0.070635	0	0	1	0.809	0.809	2.15	0.5
0.070635	0	0	1	0.81	0.81	2.15	0.5
0.070634	0	0	1	0.811	0.811	2.15	0.5
0.070634	0	0	1	0.812	0.812	2.15	0.5
0.070634	0	0	1	0.813	0.813	2.15	0.5
0.070634	0	0	1	0.814	0.814	2.15	0.5
0.070634	0	0	1	0.815	0.815	2.15	0.5
0.070634	0	0	1	0.816	0.816	2.15	0.5
0.070633	0	0	1	0.817	0.817	2.15	0.5
0.070633	0	0	1	0.818	0.818	2.15	0.5
0.070633	0	0	1	0.819	0.819	2.15	0.5
0.070633	0	0	1	0.82	0.82	2.15	0.5
0.070633	0	0	1	0.821	0.821	2.15	0.5
0.070633	0	0	1	0.822	0.822	2.15	0.5
0.070632	0	0	1	0.823	0.823	2.15	0.5
0.070632	0	0	1	0.824	0.824	2.15	0.5
0.070633	0	0	1	0.825	0.825	2.15	0.5
0.070632	0	0	1	0.826	0.826	2.15	0.5
0.070632	0	0	1	0.827	0.827	2.15	0.5
0.070632	0	0	1	0.828	0.828	2.15	0.5
0.070632	0	0	1	0.829	0.829	2.15	0.5
0.070632	0	0	1	0.83	0.83	2.15	0.5
0.070632	0	0	1	0.831	0.831	2.15	0.5
0.070632	0	0	1	0.832	0.832	2.15	0.5
0.070632	0	0	1	0.833	0.833	2.15	0.5
0.070632	0	0	1	0.834	0.834	2.15	0.5
0.070632	0	0	1	0.835	0.835	2.15	0.5
0.070632	0	0	1	0.836	0.836	2.15	0.5
0.070632	0	0	1	0.837	0.837	2.15	0.5
0.070632	0	0	1	0.838	0.838	2.15	0.5
0.070632	0	0	1	0.839	0.839	2.15	0.5
0.070632	0	0	1	0.84	0.84	2.15	0.5
0.070518	0	0	1	0.841	0.841	2.15	0.5
0.070405	0	0	1	0.842	0.842	2.15	0.5
0.070291	0	0	1	0.843	0.843	2.15	0.5
0.070178	0	0	1	0.844	0.844	2.15	0.5
0.070065	0	0	1	0.845	0.845	2.15	0.5
0.069953	0	0	1	0.846	0.846	2.15	0.5
0.069841	0	0	1	0.847	0.847	2.15	0.5
0.069728	0	0	1	0.848	0.848	2.15	0.5
0.069616	0	0	1	0.849	0.849	2.15	0.5
0.069504	0	0	1	0.85	0.85	2.15	0.5
0.069391	0	0	1	0.851	0.851	2.15	0.5
0.069279	0	0	1	0.852	0.852	2.15	0.5
0.069167	0	0	1	0.853	0.853	2.15	0.5
0.069054	0	0	1	0.854	0.854	2.15	0.5
0.068942	0	0	1	0.855	0.855	2.15	0.5
0.06883	0	0	1	0.856	0.856	2.15	0.5
0.068718	0	0	1	0.857	0.857	2.15	0.5
0.068605	0	0	1	0.858	0.858	2.15	0.5
0.068493	0	0	1	0.859	0.859	2.15	0.5
0.068381	0	0	1	0.86	0.86	2.15	0.5
0.068268	0	0	1	0.861	0.861	2.15	0.5
0.068156	0	0	1	0.862	0.862	2.15	0.5
0.068044	0	0	1	0.863	0.863	2.15	0.5
0.067931	0	0	1	0.864	0.864	2.15	0.5
0.067819	0	0	1	0.865	0.865	2.15	0.5
0.067707	0	0	1	0.866	0.866	2.15	0.5
0.067595	0	0	1	0.867	0.867	2.15	0.5
0.067482	0	0	1	0.868	0.868	2.15	0.5
0.06737	0	0	1	0.869	0.869	2.15	0.5
0.067258	0	0	1	0.87	0.87	2.15	0.5
0.067145	0	0	1	0.871	0.871	2.15	0.5
0.067033	0	0	1	0.872	0.872	2.15	0.5
0.066921	0	0	1	0.873	0.873	2.15	0.5
0.066808	0	0	1	0.874	0.874	2.15	0.5
0.066696	0	0	1	0.875	0.875	2.15	0.5
0.066584	0	0	1	0.876	0.876	2.15	0.5
0.066472	0	0	1	0.877	0.877	2.15	0.5
0.066359	0	0	1	0.878	0.878	2.15	0.5
0.066245	0	0	1	0.879	0.879	2.15	0.5
0.066127	0	0	1	0.88	0.88	2.15	0.5
0.066009	0	0	1	0.881	0.881	2.15	0.5
0.065892	0	0	1	0.882	0.882	2.15	0.5
0.065774	0	0	1	0.883	0.883	2.15	0.5
0.065656	0	0	1	0.884	0.884	2.15	0.5
0.065539	0	0	1	0.885	0.885	2.15	0.5
0.065421	0	0	1	0.886	0.886	2.15	0.5
0.065304	0	0	1	0.887	0.887	2.15	0.5
0.065186	0	0	1	0.888	0.888	2.15	0.5
0.065068	0	0	1	0.889	0.889	2.15	0.5
0.064951	0	0	1	0.89	0.89	2.15	0.5
0.064833	0	0	1	0.891	0.891	2.15	0.5
0.064716	0	0	1	0.892	0.892	2.15	0.5
0.064598	0	0	1	0.893	0.893	2.15	0.5
0.06448	0	0	1	0.894	0.894	2.15	0.5
0.064363	0	0	1	0.895	0.895	2.15	0.5
0.064245	0	0	1	0.896	0.896	2.15	0.5
0.064128	0	0	1	0.897	0.897	2.15	0.5
0.06401	0	0	1	0.898	0.898	2.15	0.5
0.063892	0	0	1	0.899	0.899	2.15	0.5
0.063774	0	0	1	0.9	0.9	2.15	0.5
0.063661	0	0	1	0.901	0.901	2.15	0.5
0.063547	0	0	1	0.902	0.902	2.15	0.5
0.063434	0	0	1	0.903	0.903	2.15	0.5
0.063321	0	0	1	0.904	0.904	2.15	0.5
0.063207	0	0	1	0.905	0.905	2.15	0.5
0.063094	0	0	1	0.906	0.906	2.15	0.5
0.063005	0	0	1	0.907	0.907	2.15	0.5
0.062918	0	0	1	0.908	0.908	2.15	0.5
0.062832	0	0	1	0.909	0.909	2.15	0.5
0.062746	0	0	1	0.91	0.91	2.15	0.5
0.06266	0	0	1	0.911	0.911	2.15	0.5
0.062574	0	0	1	0.912	0.912	2.15	0.5
0.062487	0	0	1	0.913	0.913	2.15	0.5
0.062401	0	0	1	0.914	0.914	2.15	0.5
0.062315	0	0	1	0.915	0.915	2.15	0.5
0.062229	0	0	1	0.916	0.916	2.15	0.5
0.062143	0	0	1	0.917	0.917	2.15	0.5
0.062056	0	0	1	0.918	0.918	2.15	0.5
0.06197	0	0	1	0.919	0.919	2.15	0.5
0.061884	0	0	1	0.92	0.92	2.15	0.5
0.061798	0	0	1	0.921	0.921	2.15	0.5
0.061712	0	0	1	0.922	0.922	2.15	0.5
0.061626	0	0	1	0.923	0.923	2.15	0.5
0.061539	0	0	1	0.924	0.924	2.15	0.5
0.061453	0	0	1	0.925	0.925	2.15	0.5
0.061367	0	0	1	0.926	0.926	2.15	0.5
0.061281	0	0	1	0.927	0.927	2.15	0.5
0.061195	0	0	1	0.928	0.928	2.15	0.5
0.061108	0	0	1	0.929	0.929	2.15	0.5
0.061022	0	0	1	0.93	0.93	2.15	0.5
0.060936	0	0	1	0.931	0.931	2.15	0.5
0.06085	0	0	1	0.932	0.932	2.15	0.5
0.060764	0	0	1	0.933	0.933	2.15	0.5
0.060677	0	0	1	0.934	0.934	2.15	0.5
0.060591	0	0	1	0.935	0.935	2.15	0.5
0.060505	0	0	1	0.936	0.936	2.15	0.5
0.060419	0	0	1	0.937	0.937	2.15	0.5
0.060333	0	0	1	0.938	0.938	2.15	0.5
0.060246	0	0	1	0.939	0.939	2.15	0.5
0.06016	0	0	1	0.94	0.94	2.15	0.5
0.060074	0	0	1	0.941	0.941	2.15	0.5
0.059988	0	0	1	0.942	0.942	2.15	0.5
0.059902	0	0	1	0.943	0.943	2.15	0.5
0.059816	0	0	1	0.944	0.944	2.15	0.5
0.059763	0	0	1	0.945	0.945	2.15	0.5
0.05974	0	0	1	0.946	0.946	2.15	0.5
0.059716	0	0	1	0.947	0.947	2.15	0.5
0.059692	0	0	1	0.948	0.948	2.15	0.5
0.059668	0	0	1	0.949	0.949	2.15	0.5
0.059644	0	0	1	0.95	0.95	2.15	0.5
0.059621	0	0	1	0.951	0.951	2.15	0.5
0.059597	0	0	1	0.952	0.952	2.15	0.5
0.059573	0	0	1	0.953	0.953	2.15	0.5
0.059549	0	0	1	0.954	0.954	2.15	0.5
0.059525	0	0	1	0.955	0.955	2.15	0.5
0.059502	0	0	1	0.956	0.956	2.15	0.5
0.059478	0	0	1	0.957	0.957	2.15	0.5
0.059454	0	0	1	0.958	0.958	2.15	0.5
0.05943	0	0	1	0.959	0.959	2.15	0.5
0.059407	0	0	1	0.96	0.96	2.15	0.5
0.059383	0	0	1	0.961	0.961	2.15	0.5
0.059359	0	0	1	0.962	0.962	2.15	0.5
0.059335	0	0	1	0.963	0.963	2.15	0.5
0.059311	0	0	1	0.964	0.964	2.15	0.5
0.059288	0	0	1	0.965	0.965	2.15	0.5
0.059264	0	0	1	0.966	0.966	2.15	0.5
0.05924	0	0	1	0.967	0.967	2.15	0.5
0.059216	0	0	1	0.968	0.968	2.15	0.5
0.059192	0	0	1	0.969	0.969	2.15	0.5
0.059169	0	0	1	0.97	0.97	2.15	0.5
0.059145	0	0	1	0.971	0.971	2.15	0.5
0.059121	0	0	1	0.972	0.972	2.15	0.5
0.059097	0	0	1	0.973	0.973	2.15	0.5
0.059074	0	0	1	0.974	0.974	2.15	0.5
0.05905	0	0	1	0.975	0.975	2.15	0.5
0.059026	0	0	1	0.976	0.976	2.15	0.5
0.058999	0	0	1	0.977	0.977	2.15	0.5
0.058969	0	0	1	0.978	0.978	2.15	0.5
0.058939	0	0	1	0.979	0.979	2.15	0.5
0.058909	0	0	1	0.98	0.98	2.15	0.5
0.058879	0	0	1	0.981	0.981	2.15	0.5
0.058848	0	0	1	0.982	0.982	2.15	0.5
0.058818	0	0	1	0.983	0.983	2.15	0.5
0.058788	0	0	1	0.984	0.984	2.15	0.5
0.058758	0	0	1	0.985	0.985	2.15	0.5
0.058728	0	0	1	0.986	0.986	2.15	0.5
0.058696	0	0	1	0.987	0.987	2.15	0.5
0.058664	0	0	1	0.988	0.988	2.15	0.5
0.058632	0	0	1	0.989	0.989	2.15	0.5
0.0586	0	0	1	0.99	0.99	2.15	0.5
0.058567	0	0	1	0.991	0.991	2.15	0.5
0.058535	0	0	1	0.992	0.992	2.15	0.5
0.058503	0	0	1	0.993	0.993	2.15	0.5
0.058471	0	0	1	0.994	0.994	2.15	0.5
0.058438	0	0	1	0.995	0.995	2.15	0.5
0.058406	0	0	1	0.996	0.996	2.15	0.5
0.058374	0	0	1	0.997	0.997	2.15	0.5
0.058342	0	0	1	0.998	0.998	2.15	0.5
0.058309	0	0	1	0.999	0.999	2.15	0.5
0.058277	0	0	1	1	1	2.15	0.5
