"pressure"	"GlobalNodeId"	"PedigreeNodeId"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
0.045065	0	0	1	0.109	0.5	1.1	0.109
0.045059	0	0	1	0.11	0.5	1.1	0.11
0.045054	0	0	1	0.111	0.5	1.1	0.111
0.045049	0	0	1	0.112	0.5	1.1	0.112
0.045044	0	0	1	0.113	0.5	1.1	0.113
0.045039	0	0	1	0.114	0.5	1.1	0.114
0.045034	0	0	1	0.115	0.5	1.1	0.115
0.045029	0	0	1	0.116	0.5	1.1	0.116
0.045024	0	0	1	0.117	0.5	1.1	0.117
0.045019	0	0	1	0.118	0.5	1.1	0.118
0.045014	0	0	1	0.119	0.5	1.1	0.119
0.045009	0	0	1	0.12	0.5	1.1	0.12
0.045004	0	0	1	0.121	0.5	1.1	0.121
0.044999	0	0	1	0.122	0.5	1.1	0.122
0.044994	0	0	1	0.123	0.5	1.1	0.123
0.044989	0	0	1	0.124	0.5	1.1	0.124
0.044984	0	0	1	0.125	0.5	1.1	0.125
0.044978	0	0	1	0.126	0.5	1.1	0.126
0.044973	0	0	1	0.127	0.5	1.1	0.127
0.044968	0	0	1	0.128	0.5	1.1	0.128
0.044963	0	0	1	0.129	0.5	1.1	0.129
0.044958	0	0	1	0.13	0.5	1.1	0.13
0.044953	0	0	1	0.131	0.5	1.1	0.131
0.044948	0	0	1	0.132	0.5	1.1	0.132
0.044943	0	0	1	0.133	0.5	1.1	0.133
0.044938	0	0	1	0.134	0.5	1.1	0.134
0.044933	0	0	1	0.135	0.5	1.1	0.135
0.044928	0	0	1	0.136	0.5	1.1	0.136
0.044923	0	0	1	0.137	0.5	1.1	0.137
0.044918	0	0	1	0.138	0.5	1.1	0.138
0.044913	0	0	1	0.139	0.5	1.1	0.139
0.044908	0	0	1	0.14	0.5	1.1	0.14
0.044903	0	0	1	0.141	0.5	1.1	0.141
0.044897	0	0	1	0.142	0.5	1.1	0.142
0.044892	0	0	1	0.143	0.5	1.1	0.143
0.044887	0	0	1	0.144	0.5	1.1	0.144
0.044882	0	0	1	0.145	0.5	1.1	0.145
0.044877	0	0	1	0.146	0.5	1.1	0.146
0.044872	0	0	1	0.147	0.5	1.1	0.147
0.044867	0	0	1	0.148	0.5	1.1	0.148
0.044862	0	0	1	0.149	0.5	1.1	0.149
0.044857	0	0	1	0.15	0.5	1.1	0.15
0.044852	0	0	1	0.151	0.5	1.1	0.151
0.044847	0	0	1	0.152	0.5	1.1	0.152
0.044842	0	0	1	0.153	0.5	1.1	0.153
0.044837	0	0	1	0.154	0.5	1.1	0.154
0.044832	0	0	1	0.155	0.5	1.1	0.155
0.044827	0	0	1	0.156	0.5	1.1	0.156
0.044822	0	0	1	0.157	0.5	1.1	0.157
0.044816	0	0	1	0.158	0.5	1.1	0.158
0.044811	0	0	1	0.159	0.5	1.1	0.159
0.044806	0	0	1	0.16	0.5	1.1	0.16
0.044801	0	0	1	0.161	0.5	1.1	0.161
0.044796	0	0	1	0.162	0.5	1.1	0.162
0.044791	0	0	1	0.163	0.5	1.1	0.163
0.044786	0	0	1	0.164	0.5	1.1	0.164
0.044781	0	0	1	0.165	0.5	1.1	0.165
0.044776	0	0	1	0.166	0.5	1.1	0.166
0.044771	0	0	1	0.167	0.5	1.1	0.167
0.044766	0	0	1	0.168	0.5	1.1	0.168
0.044761	0	0	1	0.169	0.5	1.1	0.169
0.044756	0	0	1	0.17	0.5	1.1	0.17
0.044751	0	0	1	0.171	0.5	1.1	0.171
0.044746	0	0	1	0.172	0.5	1.1	0.172
0.044741	0	0	1	0.173	0.5	1.1	0.173
0.044735	0	0	1	0.174	0.5	1.1	0.174
0.04473	0	0	1	0.175	0.5	1.1	0.175
0.044725	0	0	1	0.176	0.5	1.1	0.176
0.04472	0	0	1	0.177	0.5	1.1	0.177
0.044715	0	0	1	0.178	0.5	1.1	0.178
0.04471	0	0	1	0.179	0.5	1.1	0.179
0.044705	0	0	1	0.18	0.5	1.1	0.18
0.0447	0	0	1	0.181	0.5	1.1	0.181
0.044695	0	0	1	0.182	0.5	1.1	0.182
0.04469	0	0	1	0.183	0.5	1.1	0.183
0.044685	0	0	1	0.184	0.5	1.1	0.184
0.04468	0	0	1	0.185	0.5	1.1	0.185
0.044675	0	0	1	0.186	0.5	1.1	0.186
0.04467	0	0	1	0.187	0.5	1.1	0.187
0.044665	0	0	1	0.188	0.5	1.1	0.188
0.044659	0	0	1	0.189	0.5	1.1	0.189
0.044654	0	0	1	0.19	0.5	1.1	0.19
0.04465	0	0	1	0.191	0.5	1.1	0.191
0.044645	0	0	1	0.192	0.5	1.1	0.192
0.04464	0	0	1	0.193	0.5	1.1	0.193
0.044635	0	0	1	0.194	0.5	1.1	0.194
0.04463	0	0	1	0.195	0.5	1.1	0.195
0.044625	0	0	1	0.196	0.5	1.1	0.196
0.04462	0	0	1	0.197	0.5	1.1	0.197
0.044616	0	0	1	0.198	0.5	1.1	0.198
0.044611	0	0	1	0.199	0.5	1.1	0.199
0.044606	0	0	1	0.2	0.5	1.1	0.2
0.044601	0	0	1	0.201	0.5	1.1	0.201
0.044596	0	0	1	0.202	0.5	1.1	0.202
0.044591	0	0	1	0.203	0.5	1.1	0.203
0.044586	0	0	1	0.204	0.5	1.1	0.204
0.044582	0	0	1	0.205	0.5	1.1	0.205
0.044577	0	0	1	0.206	0.5	1.1	0.206
0.044572	0	0	1	0.207	0.5	1.1	0.207
0.044567	0	0	1	0.208	0.5	1.1	0.208
0.044562	0	0	1	0.209	0.5	1.1	0.209
0.044557	0	0	1	0.21	0.5	1.1	0.21
0.044552	0	0	1	0.211	0.5	1.1	0.211
0.044547	0	0	1	0.212	0.5	1.1	0.212
0.044543	0	0	1	0.213	0.5	1.1	0.213
0.044537	0	0	1	0.214	0.5	1.1	0.214
0.044527	0	0	1	0.215	0.5	1.1	0.215
0.044518	0	0	1	0.216	0.5	1.1	0.216
0.044509	0	0	1	0.217	0.5	1.1	0.217
0.044499	0	0	1	0.218	0.5	1.1	0.218
0.04449	0	0	1	0.219	0.5	1.1	0.219
0.044481	0	0	1	0.22	0.5	1.1	0.22
0.044471	0	0	1	0.221	0.5	1.1	0.221
0.044462	0	0	1	0.222	0.5	1.1	0.222
0.044453	0	0	1	0.223	0.5	1.1	0.223
0.044443	0	0	1	0.224	0.5	1.1	0.224
0.044434	0	0	1	0.225	0.5	1.1	0.225
0.044424	0	0	1	0.226	0.5	1.1	0.226
0.044415	0	0	1	0.227	0.5	1.1	0.227
0.044406	0	0	1	0.228	0.5	1.1	0.228
0.044397	0	0	1	0.229	0.5	1.1	0.229
0.044388	0	0	1	0.23	0.5	1.1	0.23
0.044379	0	0	1	0.231	0.5	1.1	0.231
0.04437	0	0	1	0.232	0.5	1.1	0.232
0.04436	0	0	1	0.233	0.5	1.1	0.233
0.044352	0	0	1	0.234	0.5	1.1	0.234
0.044344	0	0	1	0.235	0.5	1.1	0.235
0.044336	0	0	1	0.236	0.5	1.1	0.236
0.044327	0	0	1	0.237	0.5	1.1	0.237
0.044319	0	0	1	0.238	0.5	1.1	0.238
0.044311	0	0	1	0.239	0.5	1.1	0.239
0.044302	0	0	1	0.24	0.5	1.1	0.24
0.044294	0	0	1	0.241	0.5	1.1	0.241
0.044286	0	0	1	0.242	0.5	1.1	0.242
0.044277	0	0	1	0.243	0.5	1.1	0.243
0.044269	0	0	1	0.244	0.5	1.1	0.244
0.044261	0	0	1	0.245	0.5	1.1	0.245
0.044253	0	0	1	0.246	0.5	1.1	0.246
0.044245	0	0	1	0.247	0.5	1.1	0.247
0.044236	0	0	1	0.248	0.5	1.1	0.248
0.044228	0	0	1	0.249	0.5	1.1	0.249
0.04422	0	0	1	0.25	0.5	1.1	0.25
0.044212	0	0	1	0.251	0.5	1.1	0.251
0.044204	0	0	1	0.252	0.5	1.1	0.252
0.044196	0	0	1	0.253	0.5	1.1	0.253
0.044187	0	0	1	0.254	0.5	1.1	0.254
0.044179	0	0	1	0.255	0.5	1.1	0.255
0.044171	0	0	1	0.256	0.5	1.1	0.256
0.044163	0	0	1	0.257	0.5	1.1	0.257
0.044155	0	0	1	0.258	0.5	1.1	0.258
0.044147	0	0	1	0.259	0.5	1.1	0.259
0.044139	0	0	1	0.26	0.5	1.1	0.26
0.04413	0	0	1	0.261	0.5	1.1	0.261
0.044122	0	0	1	0.262	0.5	1.1	0.262
0.044114	0	0	1	0.263	0.5	1.1	0.263
0.044106	0	0	1	0.264	0.5	1.1	0.264
0.044098	0	0	1	0.265	0.5	1.1	0.265
0.04409	0	0	1	0.266	0.5	1.1	0.266
0.044081	0	0	1	0.267	0.5	1.1	0.267
0.044073	0	0	1	0.268	0.5	1.1	0.268
0.044065	0	0	1	0.269	0.5	1.1	0.269
0.044057	0	0	1	0.27	0.5	1.1	0.27
0.044049	0	0	1	0.271	0.5	1.1	0.271
0.044041	0	0	1	0.272	0.5	1.1	0.272
0.044032	0	0	1	0.273	0.5	1.1	0.273
0.044024	0	0	1	0.274	0.5	1.1	0.274
0.044012	0	0	1	0.275	0.5	1.1	0.275
0.044	0	0	1	0.276	0.5	1.1	0.276
0.043987	0	0	1	0.277	0.5	1.1	0.277
0.043974	0	0	1	0.278	0.5	1.1	0.278
0.043961	0	0	1	0.279	0.5	1.1	0.279
0.043948	0	0	1	0.28	0.5	1.1	0.28
0.043935	0	0	1	0.281	0.5	1.1	0.281
0.043922	0	0	1	0.282	0.5	1.1	0.282
0.04391	0	0	1	0.283	0.5	1.1	0.283
0.043897	0	0	1	0.284	0.5	1.1	0.284
0.043884	0	0	1	0.285	0.5	1.1	0.285
0.043871	0	0	1	0.286	0.5	1.1	0.286
0.043858	0	0	1	0.287	0.5	1.1	0.287
0.043845	0	0	1	0.288	0.5	1.1	0.288
0.043833	0	0	1	0.289	0.5	1.1	0.289
0.04382	0	0	1	0.29	0.5	1.1	0.29
0.043807	0	0	1	0.291	0.5	1.1	0.291
0.043794	0	0	1	0.292	0.5	1.1	0.292
0.043781	0	0	1	0.293	0.5	1.1	0.293
0.043768	0	0	1	0.294	0.5	1.1	0.294
0.043755	0	0	1	0.295	0.5	1.1	0.295
0.043743	0	0	1	0.296	0.5	1.1	0.296
0.04373	0	0	1	0.297	0.5	1.1	0.297
0.043717	0	0	1	0.298	0.5	1.1	0.298
0.043704	0	0	1	0.299	0.5	1.1	0.299
0.043691	0	0	1	0.3	0.5	1.1	0.3
0.043678	0	0	1	0.301	0.5	1.1	0.301
0.043666	0	0	1	0.302	0.5	1.1	0.302
0.043653	0	0	1	0.303	0.5	1.1	0.303
0.04364	0	0	1	0.304	0.5	1.1	0.304
0.043627	0	0	1	0.305	0.5	1.1	0.305
0.043615	0	0	1	0.306	0.5	1.1	0.306
0.043602	0	0	1	0.307	0.5	1.1	0.307
0.043589	0	0	1	0.308	0.5	1.1	0.308
0.043577	0	0	1	0.309	0.5	1.1	0.309
0.043564	0	0	1	0.31	0.5	1.1	0.31
0.043551	0	0	1	0.311	0.5	1.1	0.311
0.043538	0	0	1	0.312	0.5	1.1	0.312
0.043526	0	0	1	0.313	0.5	1.1	0.313
0.043513	0	0	1	0.314	0.5	1.1	0.314
0.0435	0	0	1	0.315	0.5	1.1	0.315
0.043488	0	0	1	0.316	0.5	1.1	0.316
0.043475	0	0	1	0.317	0.5	1.1	0.317
0.043462	0	0	1	0.318	0.5	1.1	0.318
0.04345	0	0	1	0.319	0.5	1.1	0.319
0.043437	0	0	1	0.32	0.5	1.1	0.32
0.043424	0	0	1	0.321	0.5	1.1	0.321
0.043411	0	0	1	0.322	0.5	1.1	0.322
0.043399	0	0	1	0.323	0.5	1.1	0.323
0.043386	0	0	1	0.324	0.5	1.1	0.324
0.043373	0	0	1	0.325	0.5	1.1	0.325
0.043361	0	0	1	0.326	0.5	1.1	0.326
0.043348	0	0	1	0.327	0.5	1.1	0.327
0.043335	0	0	1	0.328	0.5	1.1	0.328
0.043323	0	0	1	0.329	0.5	1.1	0.329
0.04331	0	0	1	0.33	0.5	1.1	0.33
0.043297	0	0	1	0.331	0.5	1.1	0.331
0.043284	0	0	1	0.332	0.5	1.1	0.332
0.043272	0	0	1	0.333	0.5	1.1	0.333
0.043257	60791	60791	1	0.334	0.5	1.1	0.334
0.043241	60747	60747	1	0.335	0.5	1.1	0.335
0.043226	60702	60702	1	0.336	0.5	1.1	0.336
0.04321	60658	60658	1	0.337	0.5	1.1	0.337
0.043195	60613	60613	1	0.338	0.5	1.1	0.338
0.043179	60569	60569	1	0.339	0.5	1.1	0.339
0.043164	60524	60524	1	0.34	0.5	1.1	0.34
0.043148	60480	60480	1	0.341	0.5	1.1	0.341
0.043132	60435	60435	1	0.342	0.5	1.1	0.342
0.043117	60390	60390	1	0.343	0.5	1.1	0.343
0.043101	60346	60346	1	0.344	0.5	1.1	0.344
0.043086	60301	60301	1	0.345	0.5	1.1	0.345
0.04307	60257	60257	1	0.346	0.5	1.1	0.346
0.043055	60212	60212	1	0.347	0.5	1.1	0.347
0.043039	60168	60168	1	0.348	0.5	1.1	0.348
0.043024	60123	60123	1	0.349	0.5	1.1	0.349
0.043008	60079	60079	1	0.35	0.5	1.1	0.35
0.042993	60034	60034	1	0.351	0.5	1.1	0.351
0.042977	59989	59989	1	0.352	0.5	1.1	0.352
0.042961	59945	59945	1	0.353	0.5	1.1	0.353
0.042946	59900	59900	1	0.354	0.5	1.1	0.354
0.04293	59856	59856	1	0.355	0.5	1.1	0.355
0.042915	59936	59936	1	0.356	0.5	1.1	0.356
0.0429	60339	60339	1	0.357	0.5	1.1	0.357
0.042884	60742	60742	1	0.358	0.5	1.1	0.358
0.042869	61145	61145	1	0.359	0.5	1.1	0.359
0.042853	61548	61548	1	0.36	0.5	1.1	0.36
0.042838	61951	61951	1	0.361	0.5	1.1	0.361
0.042823	62354	62354	1	0.362	0.5	1.1	0.362
0.042807	62758	62758	1	0.363	0.5	1.1	0.363
0.042792	63161	63161	1	0.364	0.5	1.1	0.364
0.042776	63564	63564	1	0.365	0.5	1.1	0.365
0.042761	63967	63967	1	0.366	0.5	1.1	0.366
0.042746	64370	64370	1	0.367	0.5	1.1	0.367
0.04273	63895	63895	1	0.368	0.5	1.1	0.368
0.042715	63319	63319	1	0.369	0.5	1.1	0.369
0.0427	62743	62743	1	0.37	0.5	1.1	0.37
0.042685	62167	62167	1	0.371	0.5	1.1	0.371
0.042669	61590	61590	1	0.372	0.5	1.1	0.372
0.042654	61014	61014	1	0.373	0.5	1.1	0.373
0.042639	60438	60438	1	0.374	0.5	1.1	0.374
0.042624	59862	59862	1	0.375	0.5	1.1	0.375
0.042608	59286	59286	1	0.376	0.5	1.1	0.376
0.042593	58709	58709	1	0.377	0.5	1.1	0.377
0.042578	58133	58133	1	0.378	0.5	1.1	0.378
0.042562	57557	57557	1	0.379	0.5	1.1	0.379
0.042547	56981	56981	1	0.38	0.5	1.1	0.38
0.042532	56405	56405	1	0.381	0.5	1.1	0.381
0.042517	55828	55828	1	0.382	0.5	1.1	0.382
0.042501	55252	55252	1	0.383	0.5	1.1	0.383
0.042486	54676	54676	1	0.384	0.5	1.1	0.384
0.042466	53244	53244	1	0.385	0.5	1.1	0.385
0.042447	51785	51785	1	0.386	0.5	1.1	0.386
0.042427	50327	50327	1	0.387	0.5	1.1	0.387
0.042407	48868	48868	1	0.388	0.5	1.1	0.388
0.042387	47409	47409	1	0.389	0.5	1.1	0.389
0.042367	45951	45951	1	0.39	0.5	1.1	0.39
0.042348	44492	44492	1	0.391	0.5	1.1	0.391
0.042328	43033	43033	1	0.392	0.5	1.1	0.392
0.042308	41575	41575	1	0.393	0.5	1.1	0.393
0.042288	40116	40116	1	0.394	0.5	1.1	0.394
0.042268	38657	38657	1	0.395	0.5	1.1	0.395
0.042249	37199	37199	1	0.396	0.5	1.1	0.396
0.042229	35740	35740	1	0.397	0.5	1.1	0.397
0.042209	34281	34281	1	0.398	0.5	1.1	0.398
0.042189	32823	32823	1	0.399	0.5	1.1	0.399
0.042167	31640	31640	1	0.4	0.5	1.1	0.4
0.042143	30888	30888	1	0.401	0.5	1.1	0.401
0.042118	30136	30136	1	0.402	0.5	1.1	0.402
0.042093	29384	29384	1	0.403	0.5	1.1	0.403
0.042068	28632	28632	1	0.404	0.5	1.1	0.404
0.042043	27881	27881	1	0.405	0.5	1.1	0.405
0.042018	27129	27129	1	0.406	0.5	1.1	0.406
0.041993	26377	26377	1	0.407	0.5	1.1	0.407
0.041968	25625	25625	1	0.408	0.5	1.1	0.408
0.041943	25033	25033	1	0.409	0.5	1.1	0.409
0.041918	24740	24740	1	0.41	0.5	1.1	0.41
0.041893	24447	24447	1	0.411	0.5	1.1	0.411
0.041868	24154	24154	1	0.412	0.5	1.1	0.412
0.041843	23861	23861	1	0.413	0.5	1.1	0.413
0.041818	23568	23568	1	0.414	0.5	1.1	0.414
0.041793	23274	23274	1	0.415	0.5	1.1	0.415
0.041768	22981	22981	1	0.416	0.5	1.1	0.416
0.041743	22688	22688	1	0.417	0.5	1.1	0.417
0.041718	22395	22395	1	0.418	0.5	1.1	0.418
0.041693	22102	22102	1	0.419	0.5	1.1	0.419
0.041668	21809	21809	1	0.42	0.5	1.1	0.42
0.041642	21516	21516	1	0.421	0.5	1.1	0.421
0.041617	21222	21222	1	0.422	0.5	1.1	0.422
0.041592	20929	20929	1	0.423	0.5	1.1	0.423
0.041567	20636	20636	1	0.424	0.5	1.1	0.424
0.041542	20343	20343	1	0.425	0.5	1.1	0.425
0.041517	20050	20050	1	0.426	0.5	1.1	0.426
0.041492	19757	19757	1	0.427	0.5	1.1	0.427
0.041467	19464	19464	1	0.428	0.5	1.1	0.428
0.041442	19170	19170	1	0.429	0.5	1.1	0.429
0.041417	18877	18877	1	0.43	0.5	1.1	0.43
0.041392	18577	18577	1	0.431	0.5	1.1	0.431
0.041367	18270	18270	1	0.432	0.5	1.1	0.432
0.041342	17963	17963	1	0.433	0.5	1.1	0.433
0.041317	17656	17656	1	0.434	0.5	1.1	0.434
0.041292	17350	17350	1	0.435	0.5	1.1	0.435
0.041266	17043	17043	1	0.436	0.5	1.1	0.436
0.041241	16736	16736	1	0.437	0.5	1.1	0.437
0.041216	16429	16429	1	0.438	0.5	1.1	0.438
0.041191	16122	16122	1	0.439	0.5	1.1	0.439
0.041166	15815	15815	1	0.44	0.5	1.1	0.44
0.041141	15508	15508	1	0.441	0.5	1.1	0.441
0.041116	15202	15202	1	0.442	0.5	1.1	0.442
0.041091	14895	14895	1	0.443	0.5	1.1	0.443
0.041066	14588	14588	1	0.444	0.5	1.1	0.444
0.041041	14281	14281	1	0.445	0.5	1.1	0.445
0.041016	13974	13974	1	0.446	0.5	1.1	0.446
0.041004	13846	13846	1	0.447	0.5	1.1	0.447
0.041004	13878	13878	1	0.448	0.5	1.1	0.448
0.041004	13909	13909	1	0.449	0.5	1.1	0.449
0.041004	13940	13940	1	0.45	0.5	1.1	0.45
0.041004	14035	14035	1	0.451	0.5	1.1	0.451
0.041004	14303	14303	1	0.452	0.5	1.1	0.452
0.041004	14570	14570	1	0.453	0.5	1.1	0.453
0.041004	14838	14838	1	0.454	0.5	1.1	0.454
0.041004	14987	14987	1	0.455	0.5	1.1	0.455
0.041005	14964	14964	1	0.456	0.5	1.1	0.456
0.041027	15280	15280	1	0.457	0.5	1.1	0.457
0.041195	17736	17736	1	0.458	0.5	1.1	0.458
0.041363	20193	20193	1	0.459	0.5	1.1	0.459
0.04153	22649	22649	1	0.46	0.5	1.1	0.46
0.041698	25105	25105	1	0.461	0.5	1.1	0.461
0.041865	27562	27562	1	0.462	0.5	1.1	0.462
0.042033	30018	30018	1	0.463	0.5	1.1	0.463
0.042201	32474	32474	1	0.464	0.5	1.1	0.464
0.042368	34931	34931	1	0.465	0.5	1.1	0.465
0.042536	37387	37387	1	0.466	0.5	1.1	0.466
0.042706	39939	39939	1	0.467	0.5	1.1	0.467
0.042881	42656	42656	1	0.468	0.5	1.1	0.468
0.043056	45373	45373	1	0.469	0.5	1.1	0.469
0.043232	48091	48091	1	0.47	0.5	1.1	0.47
0.043407	50808	50808	1	0.471	0.5	1.1	0.471
0.043582	53525	53525	1	0.472	0.5	1.1	0.472
0.043757	56242	56242	1	0.473	0.5	1.1	0.473
0.043932	58959	58959	1	0.474	0.5	1.1	0.474
0.044107	61677	61677	1	0.475	0.5	1.1	0.475
0.044282	64394	64394	1	0.476	0.5	1.1	0.476
0.044457	67111	67111	1	0.477	0.5	1.1	0.477
0.044639	64468	64468	1	0.478	0.5	1.1	0.478
0.044823	60581	60581	1	0.479	0.5	1.1	0.479
0.045007	56694	56694	1	0.48	0.5	1.1	0.48
0.045191	52807	52807	1	0.481	0.5	1.1	0.481
0.045375	48920	48920	1	0.482	0.5	1.1	0.482
0.045559	45033	45033	1	0.483	0.5	1.1	0.483
0.045743	41147	41147	1	0.484	0.5	1.1	0.484
0.045927	37260	37260	1	0.485	0.5	1.1	0.485
0.046111	33373	33373	1	0.486	0.5	1.1	0.486
0.046295	29486	29486	1	0.487	0.5	1.1	0.487
0.046505	30522	30522	1	0.488	0.5	1.1	0.488
0.04672	32336	32336	1	0.489	0.5	1.1	0.489
0.046827	31501	31501	1	0.49	0.5	1.1	0.49
0.046882	29396	29396	1	0.491	0.5	1.1	0.491
0.046938	27290	27290	1	0.492	0.5	1.1	0.492
0.046993	25185	25185	1	0.493	0.5	1.1	0.493
0.047048	23079	23079	1	0.494	0.5	1.1	0.494
0.047103	20973	20973	1	0.495	0.5	1.1	0.495
0.047159	18868	18868	1	0.496	0.5	1.1	0.496
0.047214	16762	16762	1	0.497	0.5	1.1	0.497
0.047396	13547	13547	1	0.498	0.5	1.1	0.498
0.04767	9519	9519	1	0.499	0.5	1.1	0.499
0.047945	5492	5492	1	0.5	0.5	1.1	0.5
