time,integral1,integral2,integral3,integral4,integral5,integral6,integral7,integral8,volume1,volume2,volume3,volume4,volume5,volume6,volume7,volume8
0.31,0.011375817103074,0.0015582225804109,0.0052933529434698,0.004240940403219,0.00066877560266584,0.00068119796357397,0.00068582494222309,0.00075245052245805,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.32,0.011496798687157,0.0015762605585495,0.0054165229295012,0.0043624584897164,0.00068444927787591,0.00069722627398615,0.0006997986694326,0.00076837404027938,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.33,0.011611331257591,0.0015937022485151,0.0055341653998667,0.0044794932370391,0.00069929798992467,0.00071237084946293,0.00071304089421404,0.00078325956879249,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.34,0.011719941840938,0.0016105731119062,0.0056465453036423,0.0045921829860031,0.00071337953790119,0.00072669520597402,0.00072560950972181,0.00079719123199901,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.35,0.011823103479157,0.0016268971420745,0.0057539233447329,0.0047006753568403,0.00072674785809509,0.00074025871725935,0.00073755700375132,0.0008102470880413,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.36,0.01192124122482,0.0016426969822201,0.0058565538488724,0.0048051239931486,0.00073945303533101,0.00075311656124749,0.00074893090162751,0.00082249913624272,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.37,0.012014737505943,0.0016579940306076,0.0059546831791241,0.0049056858482769,0.00075154140644241,0.00076531978828801,0.00075977421060615,0.0008340134798786,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.38,0.012103936904424,0.00167280853473,0.0060485486037354,0.0050025189531146,0.00076305572409415,0.00077691547151278,0.00077012584933442,0.00084485059169121,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.39,0.012189150397375,0.0016871596759153,0.0061383775334055,0.0050957806061545,0.00077403535740862,0.00078794690952324,0.00078002105258427,0.0008550656425684,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.4,0.012270659112097,0.0017010656456182,0.0062243870571018,0.0051856259299752,0.0007845165122536,0.00079845385939609,0.00078949174605168,0.00086470886435125,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.41,0.012348717644422,0.0017145437144337,0.0063067837164048,0.0052722067424404,0.0007945324589602,0.00080847278406378,0.00079856688908978,0.00087382592590791,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.42,0.01242355698766,0.0017276102947105,0.0063857634679576,0.0053556706955495,0.00080411375896032,0.00081803710277935,0.00080727278524893,0.00088245830785846,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.43,0.012495387116001,0.0017402809975107,0.0064615117919822,0.0054361606397017,0.00081328848461753,0.0008271774369016,0.00081563336175204,0.00089064366604875,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.44,0.012564399262453,0.0017525706845564,0.0065342039120835,0.0055138141759367,0.00082208242858353,0.00083592184587203,0.00082367041976951,0.00089841617737881,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.45,0.012630767927511,0.0017644935157159,0.0066040050977787,0.0055887633633295,0.00083051930051033,0.00084429605019877,0.00083140385774365,0.00090580686416465,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.46,0.012694652650976,0.0017760629925094,0.006671071026482,0.0056611345530498,0.00083862091002197,0.00085232363967264,0.00083885187016255,0.00091284389506783,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.47,0.012756199575712,0.0017872919980516,0.0067355481861398,0.0057310483245844,0.0008464073356022,0.00086002626604402,0.00084603112418419,0.00091955286193963,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.48,0.012815542828827,0.0017981928337975,0.0067975743034567,0.0057986195032277,0.00085389707956873,0.00086742382008789,0.0008529569164182,0.00092595703282993,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.49,0.012872805742728,0.001808777253413,0.0068572787857757,0.005863957241175,0.00086110720964296,0.00087453459345428,0.0008596433120257,0.00093207758201209,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.5,0.012928101935743,0.0018190564940529,0.0069147831672621,0.0059271651473996,0.00086805348783394,0.0008813754260044,0.00086610326812364,0.0009379337982532,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.51,0.012981536269586,0.0018290413052969,0.006970201552168,0.0059883414539862,0.00087475048747413,0.00088796183951401,0.00087234874329573,0.00094354327277661,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.52,0.013033205698783,0.0018387419759657,0.0070236410497013,0.0060475792087516,0.00088121169929752,0.00089430815871985,0.00087839079482946,0.00094892206846706,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.53,0.013083200025234,0.0018481683590135,0.0070752021964364,0.0061049664858381,0.00088744962746001,0.00090042762071867,0.0008842396651237,0.00095408487189155,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.54,0.013131602569472,0.0018573298946713,0.007124979363352,0.0061605866075462,0.00089347587638109,0.00090633247372052,0.00088990485854866,0.00095904512967902,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.55,0.013178490768653,0.0018662356319999,0.0071730611454984,0.006214518372012,0.00089930122924562,0.00091203406612278,0.00089539520989095,0.00096381517073535,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.56,0.013223936710086,0.0018748942489882,0.0072195307330275,0.0062668362824607,0.00090493571895394,0.00091754292681952,0.00090071894538175,0.00096840631568342,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.57,0.013268007607951,0.0018833140713254,0.0072644662628939,0.0063176107747051,0.00091038869225063,0.0009228688375988,0.00090588373718556,0.00097282897481839,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.58,0.013310766229932,0.0018915030899564,0.0073079411509841,0.0063669084403411,0.00091566886770383,0.00092802089841462,0.00091089675211993,0.00097709273576482,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.59,0.013352271279587,0.0018994689775224,0.0073500244047747,0.0064147922437298,0.00092078438814772,0.00093300758625317,0.00091576469528195,0.00098120644191794,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.6,0.013392577739615,0.0019072191037764,0.00739078091688,0.0064613217313809,0.00092574286814459,0.00093783680824738,0.00092049384917389,0.00098517826265087,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.61,0.013431737180468,0.0019147605500555,0.0074302717400428,0.0065065532327802,0.00093055143696895,0.00094251594963168,0.00092509010884739,0.00098901575617319,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.62,0.013469798038264,0.0019221001228836,0.0074685543442569,0.0065505400520408,0.00093521677756699,0.00094705191706969,0.00092955901352157,0.00099272592583717,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.63,0.013506805865427,0.0019292443667713,0.007505682856805,0.0065933326500329,0.0009397451618982,0.00095145117783412,0.00093390577507436,0.00099631527060479,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.64,0.0135428035571,0.0019361995762718,0.0075417082860536,0.0066349788168594,0.00094414248302471,0.00095571979526772,0.0009381353037577,0.00099978983031305,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.65,0.013577831555966,0.0019429718073504,0.0075766787298789,0.0066755238347113,0.0009484142842756,0.00095986346090977,0.00094225223144448,0.0010031552263062,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.66,0.01361192803784,0.0019495668881146,0.0076106395696076,0.0067150106312617,0.00095256578577921,0.00096388752363109,0.00094626093267778,0.0010064166979415,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.67,0.013645129080089,0.0019559904289512,0.0076436336503527,0.0067534799238538,0.0009566019086259,0.00096779701608423,0.00095016554376087,0.0010095791354181,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.68,0.013677468814689,0.001962247832112,0.0076757014486057,0.006790970354804,0.00096052729689588,0.00097159667874258,0.00095396998009756,0.0010126471093306,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.69,0.013708979567545,0.0019683443007854,0.0077068812279214,0.0068275186181919,0.00096434633776199,0.00097529098177239,0.00095767795196819,0.0010156248973023,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.7,0.013739691985481,0.0019742848476884,0.0077372091834994,0.0068631595785353,0.00096806317985556,0.0009788841449558,0.00096129297890468,0.0010185165080121,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.71,0.013769635152172,0.0019800743032108,0.0077667195764295,0.0068979263817692,0.00097168175006328,0.00098238015585917,0.00096481840280914,0.0010213257028985,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.72,0.013798836694128,0.0019857173231409,0.0077954448583287,0.0069318505589538,0.00097520576890592,0.00098578278642061,0.00096825739994416,0.0010240560157862,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.73,0.013827322877718,0.0019912183959988,0.0078234157870578,0.0069649621231344,0.00097863876463391,0.00098909560811159,0.00097161299190807,0.0010267107706566,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.74,0.013855118698135,0.001996581850002,0.007850661534165,0.0069972896597707,0.00098198408616065,0.00099232200581145,0.00097488805569607,0.0010292930977592,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.75,0.013882247961058,0.002001811859687,0.0078772097846612,0.0070288604111408,0.00098524491494244,0.00099546519051872,0.00097808533293663,0.0010318059482365,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.76,0.013908733357744,0.002006912452206,0.0079030868296957,0.0070597003551103,0.00098842427590234,0.00099852821101025,0.00098120743838306,0.0010342521074168,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.77,0.013934596534147,0.00201188751332,0.0079283176526584,0.0070898342786409,0.00099152504748581,0.0010015139645476,0.00098425686773106,0.0010366342069128,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.78,0.013959858154637,0.0020167407931045,0.0079529260092022,0.0071192858463938,0.00099454997092699,0.0010044252067199,0.00098723600482595,0.001038954735647,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.79,0.013984537960819,0.0020214759113861,0.0079769345016397,0.0071480776647646,0.00099750165879649,0.0010072645605025,0.00099014712831601,0.0010412160499137,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.8,0.014008654825889,0.0020260963629236,0.0080003646481387,0.007176231341667,0.0010003826028949,0.0010100345246046,0.00099299241780283,0.0010434203825725,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.81,0.014032226804942,0.0020306055223501,0.0080232369471089,0.0072037675423628,0.0010031951815494,0.001012737481169,0.00099577395953409,0.0010455698514613,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.82,0.014055271181587,0.0020350066488869,0.0080455709371396,0.0072307060416183,0.0010059416663661,0.0010153757028826,0.00099849375167953,0.0010476664671033,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.83,0.014077804511185,0.0020393028908447,0.0080673852528274,0.0072570657724466,0.0010086242284846,0.0010179513595503,0.0010011537092269,0.0010497121397785,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
