1e+07,0.00110618,0.0296295,8.61565e-11
2e+07,0.00766286,0.0816709,5.35572e-10
3e+07,0.0286429,0.135943,1.79606e-09
4e+07,0.0770452,0.181476,4.33954e-09
5e+07,0.167722,0.216562,8.50702e-09
6e+07,0.31491,0.243204,1.44367e-08
7e+07,0.53045,0.263817,2.20812e-08
8e+07,0.822964,0.280238,3.12708e-08
9e+07,1.1978,0.293688,4.17794e-08
1e+08,1.65743,0.304964,5.3373e-08
1.1e+08,2.20193,0.314591,6.58356e-08
1.2e+08,2.8296,0.322931,7.89809e-08
1.3e+08,3.53742,0.330241,9.26532e-08
1.4e+08,4.32147,0.336712,1.06725e-07
1.5e+08,5.17724,0.342487,1.21093e-07
1.6e+08,6.09995,0.34768,1.35674e-07
1.7e+08,7.08473,0.352378,1.504e-07
1.8e+08,8.12673,0.356652,1.65216e-07
1.9e+08,9.22131,0.360559,1.8008e-07
2e+08,10.364,0.364148,1.94955e-07
2.1e+08,11.5507,0.367457,2.09813e-07
2.2e+08,12.7774,0.370519,2.24631e-07
2.3e+08,14.0406,0.373362,2.3939e-07
2.4e+08,15.3369,0.376011,2.54076e-07
2.5e+08,16.6632,0.378485,2.68676e-07
2.6e+08,18.0168,0.380803,2.83182e-07
2.7e+08,19.3951,0.382978,2.97586e-07
2.8e+08,20.7955,0.385025,3.11883e-07
2.9e+08,22.2161,0.386956,3.26067e-07
3e+08,23.6547,0.38878,3.40136e-07
3.1e+08,25.1094,0.390506,3.54087e-07
3.2e+08,26.5786,0.392143,3.67919e-07
3.3e+08,28.0607,0.393698,3.81631e-07
3.4e+08,29.5542,0.395177,3.95223e-07
3.5e+08,31.0577,0.396585,4.08693e-07
3.6e+08,32.5701,0.397929,4.22044e-07
3.7e+08,34.09,0.399213,4.35274e-07
3.8e+08,35.6166,0.40044,4.48385e-07
3.9e+08,37.1487,0.401615,4.61378e-07
4e+08,38.6854,0.402742,4.74254e-07
4.1e+08,40.2258,0.403822,4.87015e-07
4.2e+08,41.7693,0.40486,4.9966e-07
4.3e+08,43.3149,0.405858,5.12192e-07
4.4e+08,44.8621,0.406819,5.24613e-07
4.5e+08,46.41,0.407743,5.36922e-07
4.6e+08,47.9583,0.408635,5.49123e-07
4.7e+08,49.5062,0.409495,5.61216e-07
4.8e+08,51.0533,0.410325,5.73202e-07
4.9e+08,52.599,0.411127,5.85083e-07
5e+08,54.1429,0.411903,5.96861e-07
5.1e+08,55.6846,0.412654,6.08536e-07
5.2e+08,57.2236,0.41338,6.2011e-07
5.3e+08,58.7596,0.414084,6.31584e-07
5.4e+08,60.2922,0.414766,6.4296e-07
5.5e+08,61.8212,0.415428,6.54238e-07
5.6e+08,63.3461,0.41607,6.65419e-07
5.7e+08,64.8667,0.416694,6.76505e-07
5.8e+08,66.3828,0.417299,6.87497e-07
5.9e+08,67.894,0.417888,6.98396e-07
6e+08,69.4002,0.418461,7.09202e-07
6.1e+08,70.9012,0.419018,7.19916e-07
6.2e+08,72.3966,0.41956,7.30539e-07
6.3e+08,73.8864,0.420089,7.41073e-07
6.4e+08,75.3703,0.420603,7.51517e-07
6.5e+08,76.8483,0.421105,7.61872e-07
6.6e+08,78.32,0.421594,7.7214e-07
6.7e+08,79.7855,0.422071,7.82319e-07
6.8e+08,81.2445,0.422537,7.92412e-07
6.9e+08,82.6969,0.422991,8.02418e-07
7e+08,84.1426,0.423435,8.12338e-07
7.1e+08,85.5816,0.423868,8.22173e-07
7.2e+08,87.0136,0.424292,8.31922e-07
7.3e+08,88.4386,0.424706,8.41586e-07
7.4e+08,89.8566,0.425111,8.51165e-07
7.5e+08,91.2674,0.425507,8.6066e-07
7.6e+08,92.6709,0.425895,8.7007e-07
7.7e+08,94.0672,0.426274,8.79397e-07
7.8e+08,95.456,0.426646,8.88639e-07
7.9e+08,96.8374,0.42701,8.97797e-07
8e+08,98.2114,0.427366,9.06872e-07
8.1e+08,99.5777,0.427715,9.15864e-07
8.2e+08,100.937,0.428057,9.24771e-07
8.3e+08,102.288,0.428393,9.33596e-07
8.4e+08,103.631,0.428722,9.42337e-07
8.5e+08,104.967,0.429045,9.50994e-07
8.6e+08,106.295,0.429361,9.59569e-07
8.7e+08,107.615,0.429672,9.6806e-07
8.8e+08,108.928,0.429977,9.76468e-07
8.9e+08,110.232,0.430276,9.84793e-07
9e+08,111.529,0.43057,9.93035e-07
9.1e+08,112.818,0.430859,1.00119e-06
9.2e+08,114.099,0.431143,1.00927e-06
9.3e+08,115.372,0.431422,1.01726e-06
9.4e+08,116.637,0.431696,1.02517e-06
9.5e+08,117.895,0.431965,1.033e-06
9.6e+08,119.144,0.43223,1.04075e-06
9.7e+08,120.385,0.43249,1.04841e-06ho
9.8e+08,121.619,0.432746,1.05599e-06
9.9e+08,122.844,0.432998,1.06349e-06
1e+09,124.062,0.433246,1.0709e-06
