0.0,3.23972,0.0,0.01,0.0,0.00999897
0.017323,3.23972,0.017323,0.01,0.0153624,0.00999897
0.0346371,3.23972,0.0346371,0.01,0.0307228,0.00999897
0.0519601,3.23972,0.0519601,0.01,0.0460852,0.00999897
0.0692831,3.23972,0.0692831,0.01,0.0614506,0.00999897
0.0866061,3.23972,0.0866061,0.01,0.076813,0.00999897
0.10392,3.23972,0.10392,0.01,0.0921734,0.00999897
0.121243,3.23972,0.121243,0.01,0.107536,0.00999897
0.138566,3.23972,0.138566,0.01,0.122898,0.00999897
0.15588,3.23972,0.15588,0.01,0.138259,0.00999897
0.173203,3.23972,0.173203,0.01,0.153621,0.00999897
0.190526,3.23972,0.190526,0.01,0.168986,0.00999897
0.207849,3.23972,0.207849,0.01,0.184349,0.00999897
0.225163,3.23972,0.225163,0.01,0.199709,0.00999897
0.242486,3.23972,0.242486,0.01,0.215072,0.00999897
0.259809,3.23972,0.259809,0.01,0.230434,0.00999897
0.277132,3.23972,0.277132,0.01,0.245799,0.00999897
0.294447,3.23972,0.294447,0.01,0.261157,0.00999897
0.31177,3.23972,0.31177,0.01,0.276522,0.00999897
0.329092,3.23972,0.329092,0.01,0.291885,0.00999897
0.346407,3.23972,0.346407,0.01,0.307245,0.00999897
0.36373,3.23972,0.36373,0.01,0.322607,0.00999897
0.381053,3.23972,0.381053,0.01,0.337973,0.00999897
0.398376,3.23972,0.398376,0.01,0.353335,0.00999897
0.41569,3.23972,0.41569,0.01,0.368693,0.00999897
0.433013,3.23972,0.433013,0.01,0.384058,0.00999897
0.450336,3.23972,0.450336,0.01,0.39942,0.00999897
0.46765,3.23972,0.46765,0.01,0.414781,0.00999897
0.484973,3.23972,0.484973,0.01,0.430143,0.00999897
0.502296,3.23972,0.502296,0.01,0.445508,0.00999897
0.519619,3.23972,0.519619,0.01,0.460871,0.00999897
0.536933,3.23972,0.536933,0.01,0.476228,0.00999897
0.554256,3.23972,0.554256,0.01,0.491594,0.00999897
0.571579,3.23972,0.571579,0.01,0.506956,0.00999897
0.588893,3.23972,0.588893,0.01,0.522316,0.00999897
0.606216,3.23972,0.606216,0.01,0.537679,0.00999897
0.623539,3.23972,0.623539,0.01,0.553044,0.00999897
0.640862,3.23972,0.640862,0.01,0.568407,0.00999897
0.658176,3.23972,0.658176,0.01,0.583764,0.00999897
0.675499,3.23972,0.675499,0.01,0.599129,0.00999897
0.692822,3.23972,0.692822,0.01,0.614492,0.00999897
0.710145,3.23972,0.710145,0.01,0.629857,0.00999897
0.727459,3.23972,0.727459,0.01,0.645215,0.00999897
0.744782,3.23972,0.744782,0.01,0.66058,0.00999897
0.762105,3.23972,0.762105,0.01,0.675942,0.00999897
0.779419,3.23972,0.779419,0.01,0.6913,0.00999897
0.796742,3.23972,0.796742,0.01,0.706665,0.00999897
0.814065,3.23972,0.814065,0.01,0.722028,0.00999897
0.831388,3.23972,0.831388,0.01,0.737393,0.00999897
0.848702,3.23972,0.848702,0.01,0.75275,0.00999897
0.866025,3.23972,0.866025,0.01,0.768116,0.00999897
0.883348,3.23972,0.883348,0.01,0.783478,0.00999897
0.900663,3.23972,0.900663,0.01,0.798836,0.00999897
0.917985,3.23972,0.917985,0.01,0.814201,0.00999897
0.935309,3.23972,0.935309,0.01,0.829563,0.00999897
0.952631,3.23972,0.952631,0.01,0.844929,0.00999897
0.969946,3.23972,0.969946,0.01,0.860286,0.00999897
0.987269,3.23972,0.987269,0.01,0.875652,0.00999897
1.00459,3.23972,1.00459,0.01,0.891014,0.00999897
1.02191,3.23972,1.02191,0.01,0.906371,0.00999897
1.03923,3.23972,1.03923,0.01,0.921737,0.00999897
