0.50000D+02,0.34149532D-02,0.64973703D-01,0.34726317D-01,0.93294324D-01,0.57537862D-01,0.21245949D-01,0.14222791D-01,0.19624586D-01,0.40504629D-01,0.29583811D-02,0.67093325D-02,0.33981746D-02,0.47750635D-03,0.25655929D-01,0.15854475D-02,0.13898684D-02,0.74991428D-02,0.20199613D-02,0.29321629D-01,0.16411868D-02,0.11070718D-02,0.37095261D-03,0.42074033D-03,0.62233029D-03,0.80193932D-02,0.95159329D-03,0.18227674D-01,0.86349408D-01,0.12568868D-02,0.63746868D-04,0.61819112D-04,0.11922412D-02,0.19830075D-02,0.13155427D-02,0.73552686D-02,0.11557520D-01,0.53525963D-02,0.12585086D-03,0.51943032D-03,0.98988822D-02,0.27899596D-01,0.21367168D-01,0.12845401D-01,0.11941254D-01,0.17414327D-02,0.73491500D-03,0.17315446D-02,0.98379359D-03,0.29320488D-06,0.49946494D-03,0.11706763D-02,0.22845440D-01
0.10000D+03,0.12883758D-01,0.15939042D+00,0.11034414D+00,0.25762785D+00,0.17301861D+00,0.77672667D-01,0.55399963D-01,0.77345403D-01,0.13185463D+00,0.15910392D-01,0.31755416D-01,0.17826848D-01,0.22036983D-02,0.85571081D-01,0.75489442D-02,0.56524236D-02,0.27116712D-01,0.10095313D-01,0.92933112D-01,0.84074346D-02,0.60607541D-02,0.22692445D-02,0.25862058D-02,0.36751271D-02,0.35788363D-01,0.50944254D-02,0.75445241D-01,0.24702586D+00,0.71246152D-02,0.42660111D-03,0.46586555D-03,0.71139603D-02,0.10503557D-01,0.74989937D-02,0.31699892D-01,0.49426549D-01,0.25434987D-01,0.87306589D-03,0.30631221D-02,0.38224187D-01,0.10702785D+00,0.86890137D-01,0.55258789D-01,0.49137498D-01,0.74801451D-02,0.26994351D-02,0.57360234D-02,0.48795927D-02,0.22818060D-05,0.22921302D-02,0.52620586D-02,0.79302420D-01
0.15000D+03,0.29269900D-01,0.26132402D+00,0.21129699D+00,0.43131736D+00,0.31093513D+00,0.16566666D+00,0.12545145D+00,0.17383543D+00,0.25227537D+00,0.47135017D-01,0.83932056D-01,0.51755487D-01,0.61921607D-02,0.17010723D+00,0.21125829D-01,0.14005257D-01,0.58809563D-01,0.29027735D-01,0.17696263D+00,0.24726468D-01,0.18786770D-01,0.77818751D-02,0.88531422D-02,0.12136295D-01,0.91089995D-01,0.15438230D-01,0.17547019D+00,0.42465868D+00,0.22532100D-01,0.16363796D-02,0.19168921D-02,0.23256800D-01,0.31283221D-01,0.23902729D-01,0.79051556D-01,0.12066425D+00,0.68493822D-01,0.33269726D-02,0.10107353D-01,0.87536684D-01,0.23297009D+00,0.19845050D+00,0.13368983D+00,0.11663846D+00,0.19247033D-01,0.57771064D-02,0.11353197D-01,0.14204206D-01,0.10361136D-04,0.62806250D-02,0.13956133D-01,0.15974083D+00
0.20000D+03,0.52532847D-01,0.36191478D+00,0.31932904D+00,0.57729788D+00,0.44020821D+00,0.27157074D+00,0.21701904D+00,0.29508702D+00,0.37609102D+00,0.10187423D+00,0.16399390D+00,0.11000845D+00,0.13739935D-01,0.26556580D+00,0.45171199D-01,0.27476271D-01,0.99956251D-01,0.62711631D-01,0.26722263D+00,0.54522905D-01,0.43227037D-01,0.19642796D-01,0.22223696D-01,0.29484673D-01,0.17377096D+00,0.34786662D-01,0.30464409D+00,0.58011310D+00,0.52368332D-01,0.46696702D-02,0.56831285D-02,0.55156751D-01,0.68991803D-01,0.55951104D-01,0.14923843D+00,0.22124571D+00,0.13739412D+00,0.92053033D-02,0.24554383D-01,0.15504341D+00,0.38179235D+00,0.33833117D+00,0.24134216D+00,0.20979073D+00,0.38698363D-01,0.95454860D-02,0.17735675D-01,0.31532162D-01,0.35774864D-04,0.13387150D-01,0.28575874D-01,0.24772389D+00
0.25000D+03,0.82366136D-01,0.45684574D+00,0.42230926D+00,0.68726890D+00,0.54686923D+00,0.38121103D+00,0.31909800D+00,0.42310513D+00,0.48814225D+00,0.17981482D+00,0.26501805D+00,0.19148602D+00,0.26389865D-01,0.36179619D+00,0.81460628D-01,0.46948152D-01,0.14731496D+00,0.11285732D+00,0.35531059D+00,0.99949634D-01,0.82079240D-01,0.40614266D-01,0.45597597D-01,0.58706224D-01,0.27669497D+00,0.64879122D-01,0.44267651D+00,0.70118615D+00,0.99711642D-01,0.10950800D-01,0.13561738D-01,0.10618320D+00,0.12553387D+00,0.10705849D+00,0.23676054D+00,0.33950716D+00,0.22865235D+00,0.20656091D-01,0.48935154D-01,0.23471856D+00,0.52800533D+00,0.48302873D+00,0.36406622D+00,0.31812122D+00,0.67068849D-01,0.13616051D-01,0.24412916D-01,0.58933570D-01,0.10316062D-03,0.24477963D-01,0.49970790D-01,0.33101552D+00
0.30000D+03,0.11828081D+00,0.54354965D+00,0.51456834D+00,0.76669313D+00,0.62966374D+00,0.48460444D+00,0.42160424D+00,0.54357163D+00,0.58332554D+00,0.27543301D+00,0.37618277D+00,0.28989794D+00,0.45751147D-01,0.45302968D+00,0.13028855D+00,0.73096406D-01,0.19802838D+00,0.17853966D+00,0.43731737D+00,0.16077284D+00,0.13598831D+00,0.72783444D-01,0.80987379D-01,0.10142277D+00,0.38929692D+00,0.10599238D+00,0.57234352D+00,0.79028334D+00,0.16474935D+00,0.22228792D-01,0.27638126D-01,0.17623035D+00,0.19948663D+00,0.17726871D+00,0.33346365D+00,0.46173627D+00,0.33425794D+00,0.39858691D-01,0.84722063D-01,0.31947374D+00,0.65496409D+00,0.61428395D+00,0.48738007D+00,0.43010616D+00,0.10504230D+00,0.17773043D-01,0.31349499D-01,0.97536743D-01,0.25971525D-03,0.40268870D-01,0.78456071D-01,0.40410262D+00
0.35000D+03,0.15950648D+00,0.62059801D+00,0.59452165D+00,0.82384145D+00,0.69287856D+00,0.57650607D+00,0.51746170D+00,0.64829950D+00,0.66190602D+00,0.38027244D+00,0.48679837D+00,0.39631352D+00,0.73219519D-01,0.53646764D+00,0.19044021D+00,0.10628076D+00,0.24995013D+00,0.25655494D+00,0.51162192D+00,0.23450358D+00,0.20340840D+00,0.11702892D+00,0.12898751D+00,0.15745460D+00,0.50116989D+00,0.15702509D+00,0.68346278D+00,0.85414179D+00,0.24472372D+00,0.40321387D-01,0.49896741D-01,0.26176038D+00,0.28663734D+00,0.26315993D+00,0.43125115D+00,0.57648693D+00,0.44458742D+00,0.68556062D-01,0.13198648D+00,0.40288666D+00,0.75613197D+00,0.72270367D+00,0.60056272D+00,0.53640032D+00,0.15259698D+00,0.21968708D-01,0.38809149D-01,0.14731612D+00,0.58585074D-03,0.61229528D-01,0.11379843D+00,0.46623709D+00
0.40000D+03,0.20497182D+00,0.68750317D+00,0.66257167D+00,0.86555662D+00,0.74175845D+00,0.65517253D+00,0.60279086D+00,0.73441496D+00,0.72603868D+00,0.48559519D+00,0.58881467D+00,0.50188458D+00,0.10968483D+00,0.61097077D+00,0.25948390D+00,0.14645238D+00,0.30163440D+00,0.34228437D+00,0.57764828D+00,0.31707448D+00,0.28104485D+00,0.17280712D+00,0.18863619D+00,0.22489189D+00,0.60433764D+00,0.21589392D+00,0.77247413D+00,0.89930502D+00,0.33472903D+00,0.66786325D-01,0.81799812D-01,0.35690481D+00,0.38116944D+00,0.35885755D+00,0.52380868D+00,0.67652288D+00,0.55094493D+00,0.10766298D+00,0.18944383D+00,0.48023535D+00,0.83197548D+00,0.80634774D+00,0.69766441D+00,0.63108391D+00,0.20892496D+00,0.26272797D-01,0.47214121D-01,0.20711936D+00,0.12053166D-02,0.87515005D-01,0.15526747D+00,0.51887738D+00
0.45000D+03,0.25340294D+00,0.74451255D+00,0.71989892D+00,0.89659243D+00,0.78062159D+00,0.72091242D+00,0.67619421D+00,0.80247590D+00,0.77814970D+00,0.58430498D+00,0.67758263D+00,0.59969296D+00,0.15531282D+00,0.67630025D+00,0.33424974D+00,0.19311303D+00,0.35219506D+00,0.43069210D+00,0.63537530D+00,0.40374101D+00,0.36461780D+00,0.23827323D+00,0.25764460D+00,0.30055541D+00,0.69403374D+00,0.28002976D+00,0.84025390D+00,0.93095047D+00,0.42891532D+00,0.10260644D+00,0.12395695D+00,0.45498927D+00,0.47697387D+00,0.45756928D+00,0.60718561D+00,0.75880953D+00,0.64703547D+00,0.15705471D+00,0.25478626D+00,0.54880528D+00,0.88638867D+00,0.86770564D+00,0.77674649D+00,0.71148666D+00,0.27247853D+00,0.30827708D-01,0.57048634D-01,0.27488134D+00,0.22923575D-02,0.11894144D+00,0.20174924D+00,0.56401032D+00
0.50000D+03,0.30347563D+00,0.79236714D+00,0.76789446D+00,0.92007529D+00,0.81249215D+00,0.77501249D+00,0.73785886D+00,0.85475836D+00,0.82040827D+00,0.67179771D+00,0.75144357D+00,0.68546890D+00,0.20945774D+00,0.73273605D+00,0.41134815D+00,0.24533834D+00,0.40113742D+00,0.51716850D+00,0.68515211D+00,0.48992006D+00,0.44967063D+00,0.31064791D+00,0.33286256D+00,0.38063889D+00,0.76842078D+00,0.34681748D+00,0.88990828D+00,0.95292900D+00,0.52165187D+00,0.14796942D+00,0.17596979D+00,0.54990043D+00,0.56870175D+00,0.55302492D+00,0.67957807D+00,0.82347113D+00,0.72935690D+00,0.21557240D+00,0.32514734D+00,0.60765294D+00,0.92420087D+00,0.91106613D+00,0.83855158D+00,0.77734494D+00,0.34114006D+00,0.35821138D-01,0.68796591D-01,0.34794510D+00,0.40736871D-02,0.15500759D+00,0.25189664D+00,0.60339268D+00
