0.17443D+01,0.35454355D+00
0.34886D+01,0.70908711D+00
0.52328D+01,0.10636307D+01
0.69771D+01,0.14181742D+01
0.87214D+01,0.17727178D+01
0.10466D+02,0.21272613D+01
0.12210D+02,0.24818049D+01
0.13954D+02,0.28363484D+01
0.15698D+02,0.31908920D+01
0.17443D+02,0.35454355D+01
0.19187D+02,0.38997936D+01
0.20931D+02,0.42527757D+01
0.22676D+02,0.46057579D+01
0.24420D+02,0.49587400D+01
0.26164D+02,0.53117221D+01
0.27908D+02,0.56734512D+01
0.29653D+02,0.60364829D+01
0.31397D+02,0.63995147D+01
0.33141D+02,0.67625464D+01
0.34886D+02,0.71253836D+01
0.36630D+02,0.74882121D+01
0.38374D+02,0.78510406D+01
0.40118D+02,0.82138691D+01
0.41863D+02,0.85766977D+01
0.43607D+02,0.89395262D+01
0.45351D+02,0.93042655D+01
0.47095D+02,0.96683521D+01
0.48840D+02,0.10026942D+02
0.50584D+02,0.10385533D+02
0.52328D+02,0.10744123D+02
0.54073D+02,0.11104698D+02
0.55817D+02,0.11473159D+02
0.57561D+02,0.11845712D+02
0.59305D+02,0.12218907D+02
0.61050D+02,0.12592103D+02
0.62794D+02,0.12966822D+02
0.64538D+02,0.13341750D+02
0.66283D+02,0.13716677D+02
0.68027D+02,0.14091605D+02
0.69771D+02,0.14466532D+02
0.71515D+02,0.14841459D+02
0.73260D+02,0.15216387D+02
0.75004D+02,0.15591314D+02
0.76748D+02,0.15966241D+02
0.78492D+02,0.16341169D+02
0.80237D+02,0.16708775D+02
0.81981D+02,0.17074421D+02
0.83725D+02,0.17440066D+02
0.85470D+02,0.17805712D+02
0.87214D+02,0.18171357D+02
0.88958D+02,0.18537002D+02
0.90702D+02,0.18907811D+02
0.92447D+02,0.19287173D+02
0.94191D+02,0.19666535D+02
0.95935D+02,0.20045896D+02
0.97679D+02,0.20425258D+02
0.99424D+02,0.20804620D+02
0.10117D+03,0.21194043D+02
0.10291D+03,0.21588103D+02
0.10466D+03,0.21982164D+02
0.10640D+03,0.22376224D+02
0.10815D+03,0.22770284D+02
0.10989D+03,0.23173368D+02
0.11163D+03,0.23582787D+02
0.11338D+03,0.23992205D+02
0.11512D+03,0.24401624D+02
0.11687D+03,0.24811042D+02
0.11861D+03,0.25220460D+02
0.12036D+03,0.25634170D+02
0.12210D+03,0.26053115D+02
0.12384D+03,0.26472061D+02
0.12559D+03,0.26891006D+02
0.12733D+03,0.27314486D+02
0.12908D+03,0.27741199D+02
0.13082D+03,0.28160883D+02
0.13257D+03,0.28578142D+02
0.13431D+03,0.28995401D+02
0.13605D+03,0.29413268D+02
0.13780D+03,0.29845689D+02
0.13954D+03,0.30278110D+02
0.14129D+03,0.30710531D+02
0.14303D+03,0.31142952D+02
0.14477D+03,0.31575373D+02
0.14652D+03,0.32007794D+02
0.14826D+03,0.32440215D+02
0.15001D+03,0.32872636D+02
0.15175D+03,0.33305057D+02
0.15350D+03,0.33737478D+02
0.15524D+03,0.34169899D+02
0.15698D+03,0.34603246D+02
0.15873D+03,0.35051159D+02
0.16047D+03,0.35513294D+02
0.16222D+03,0.35969774D+02
0.16396D+03,0.36426253D+02
0.16571D+03,0.36882733D+02
0.16745D+03,0.37339213D+02
0.16919D+03,0.37795692D+02
0.17094D+03,0.38252172D+02
0.17268D+03,0.38708652D+02
0.17443D+03,0.39165131D+02
0.17617D+03,0.39621611D+02
0.17792D+03,0.40078091D+02
0.17966D+03,0.40540701D+02
0.18140D+03,0.41032917D+02
0.18315D+03,0.41525134D+02
0.18489D+03,0.42017350D+02
0.18664D+03,0.42509566D+02
0.18838D+03,0.43001783D+02
0.19013D+03,0.43493999D+02
0.19187D+03,0.43973042D+02
0.19361D+03,0.44438538D+02
0.19536D+03,0.44899510D+02
0.19710D+03,0.45339474D+02
0.19885D+03,0.45803252D+02
0.20059D+03,0.46267030D+02
0.20234D+03,0.46765790D+02
0.20408D+03,0.47276456D+02
0.20582D+03,0.47792758D+02
0.20757D+03,0.48309059D+02
0.20931D+03,0.48825361D+02
0.21106D+03,0.49341662D+02
0.21280D+03,0.49857964D+02
0.21455D+03,0.50390368D+02
0.21629D+03,0.50923750D+02
0.21803D+03,0.51457133D+02
0.21978D+03,0.51967628D+02
0.22152D+03,0.52468772D+02
0.22327D+03,0.52969917D+02
0.22501D+03,0.53475727D+02
0.22676D+03,0.54014332D+02
0.22850D+03,0.54552937D+02
0.23024D+03,0.55091542D+02
0.23199D+03,0.55630147D+02
0.23373D+03,0.56168752D+02
0.23548D+03,0.56702825D+02
0.23722D+03,0.57221260D+02
0.23897D+03,0.57741157D+02
0.24071D+03,0.58273871D+02
0.24245D+03,0.58806585D+02
0.24420D+03,0.59339299D+02
0.24594D+03,0.59872013D+02
0.24769D+03,0.60404727D+02
0.24943D+03,0.60938481D+02
0.25118D+03,0.61474805D+02
0.25292D+03,0.62011129D+02
0.25466D+03,0.62547454D+02
0.25641D+03,0.63083778D+02
0.25815D+03,0.63659849D+02
0.25990D+03,0.64244143D+02
0.26164D+03,0.64828436D+02
0.26339D+03,0.65412729D+02
0.26513D+03,0.65966674D+02
0.26687D+03,0.66518649D+02
0.26862D+03,0.67070623D+02
0.27036D+03,0.67622598D+02
0.27211D+03,0.68174573D+02
0.27385D+03,0.68726547D+02
0.27560D+03,0.69278522D+02
0.27734D+03,0.69830496D+02
0.27908D+03,0.70382471D+02
0.28083D+03,0.70944082D+02
0.28257D+03,0.71546097D+02
0.28432D+03,0.72148112D+02
0.28606D+03,0.72750126D+02
0.28781D+03,0.73352141D+02
0.28955D+03,0.73954279D+02
0.29129D+03,0.74624669D+02
0.29304D+03,0.75238266D+02
0.29478D+03,0.75851862D+02
0.29653D+03,0.76460677D+02
0.29827D+03,0.77049068D+02
0.30002D+03,0.77637459D+02
0.30176D+03,0.78225851D+02
0.30350D+03,0.78807933D+02
0.30525D+03,0.79376165D+02
0.30699D+03,0.79944396D+02
0.30874D+03,0.80512628D+02
0.31048D+03,0.81080860D+02
0.31223D+03,0.81649091D+02
0.31397D+03,0.82217323D+02
0.31571D+03,0.82785555D+02
0.31746D+03,0.83353787D+02
0.31920D+03,0.83922018D+02
0.32095D+03,0.84490250D+02
0.32269D+03,0.85058482D+02
0.32444D+03,0.85629216D+02
0.32618D+03,0.86216844D+02
0.32792D+03,0.86804472D+02
0.32967D+03,0.87400570D+02
0.33141D+03,0.88006702D+02
0.33316D+03,0.88612834D+02
0.33490D+03,0.89218966D+02
0.33665D+03,0.89822160D+02
0.33839D+03,0.90386260D+02
0.34013D+03,0.90950361D+02
0.34188D+03,0.91514461D+02
0.34362D+03,0.92078561D+02
0.34537D+03,0.92642662D+02
0.34711D+03,0.93206762D+02
0.34886D+03,0.93781872D+02
0.35060D+03,0.94374462D+02
0.35234D+03,0.94967053D+02
0.35409D+03,0.95559643D+02
0.35583D+03,0.96152234D+02
0.35758D+03,0.96744824D+02
0.35932D+03,0.97329679D+02
0.36107D+03,0.97900168D+02
0.36281D+03,0.98469303D+02
0.36455D+03,0.99038439D+02
0.36630D+03,0.99607575D+02
0.36804D+03,0.10017671D+03
0.36979D+03,0.10074585D+03
0.37153D+03,0.10131498D+03
0.37328D+03,0.10188412D+03
0.37502D+03,0.10245325D+03
0.37676D+03,0.10302239D+03
0.37851D+03,0.10359152D+03
0.38025D+03,0.10416023D+03
0.38200D+03,0.10468143D+03
0.38374D+03,0.10520262D+03
0.38549D+03,0.10574052D+03
0.38723D+03,0.10628580D+03
0.38897D+03,0.10683107D+03
0.39072D+03,0.10734639D+03
0.39246D+03,0.10776676D+03
0.39421D+03,0.10818712D+03
0.39595D+03,0.10862650D+03
0.39770D+03,0.10909735D+03
0.39944D+03,0.10956819D+03
0.40118D+03,0.11003904D+03
0.40293D+03,0.11050988D+03
0.40467D+03,0.11098073D+03
0.40642D+03,0.11145098D+03
0.40816D+03,0.11185201D+03
0.40990D+03,0.11225305D+03
0.41165D+03,0.11265408D+03
0.41339D+03,0.11307085D+03
0.41514D+03,0.11351074D+03
0.41688D+03,0.11395064D+03
0.41863D+03,0.11439053D+03
0.42037D+03,0.11483042D+03
0.42211D+03,0.11527032D+03
0.42386D+03,0.11571021D+03
0.42560D+03,0.11615011D+03
0.42735D+03,0.11659000D+03
0.42909D+03,0.11698275D+03
0.43084D+03,0.11733018D+03
0.43258D+03,0.11767761D+03
0.43432D+03,0.11802504D+03
0.43607D+03,0.11837247D+03
0.43781D+03,0.11871990D+03
0.43956D+03,0.11906734D+03
0.44130D+03,0.11941477D+03
0.44305D+03,0.11981602D+03
0.44479D+03,0.12023466D+03
0.44653D+03,0.12065331D+03
0.44828D+03,0.12099515D+03
0.45002D+03,0.12133049D+03
0.45177D+03,0.12166583D+03
0.45351D+03,0.12200117D+03
0.45526D+03,0.12233650D+03
0.45700D+03,0.12266646D+03
0.45874D+03,0.12299531D+03
0.46049D+03,0.12332417D+03
0.46223D+03,0.12366731D+03
0.46398D+03,0.12401917D+03
0.46572D+03,0.12434807D+03
0.46747D+03,0.12467101D+03
0.46921D+03,0.12499383D+03
0.47095D+03,0.12530829D+03
0.47270D+03,0.12561556D+03
0.47444D+03,0.12592283D+03
0.47619D+03,0.12623010D+03
0.47793D+03,0.12653737D+03
0.47968D+03,0.12684464D+03
0.48142D+03,0.12715191D+03
0.48316D+03,0.12745494D+03
0.48491D+03,0.12775672D+03
0.48665D+03,0.12805065D+03
