0.27500D-01,0.40420D+00,0.74048D-03,0.42551D-02,0.28050D-04,0.32366D-02,0.43143D-05,0.35358D-04,0.55551D-12,0.67679D-13,0.13025D-10,0.40128D-09,0.13432D-10,0.13806D-10,0.66021D-09,0.13397D-05,0.50642D-08,0.75930D-07,0.60056D-08,0.59791D-07,0.18893D-09,0.66249D-08,0.12621D-09
0.30000D-01,0.43826D+00,0.10825D-02,0.59745D-02,0.45788D-04,0.45714D-02,0.71427D-05,0.57026D-04,0.15932D-11,0.18834D-12,0.33366D-10,0.95176D-09,0.34383D-10,0.34258D-10,0.15727D-08,0.27472D-05,0.11460D-07,0.16841D-06,0.13979D-07,0.13154D-06,0.44901D-09,0.15501D-07,0.31372D-09
0.32500D-01,0.47144D+00,0.15286D-02,0.81142D-02,0.71886D-04,0.62442D-02,0.11375D-04,0.88527D-04,0.42957D-11,0.49340D-12,0.80757D-10,0.21373D-08,0.83142D-10,0.80365D-10,0.35460D-08,0.53479D-05,0.24564D-07,0.35393D-06,0.30797D-07,0.27436D-06,0.10099D-08,0.34318D-07,0.73680D-09
0.35000D-01,0.50364D+00,0.20949D-02,0.10710D-01,0.10907D-03,0.82868D-02,0.17508D-04,0.13292D-03,0.10959D-10,0.12247D-11,0.18579D-09,0.45714D-08,0.19108D-09,0.17930D-09,0.76123D-08,0.99407D-05,0.50160D-07,0.70895D-06,0.64596D-07,0.54576D-06,0.21625D-08,0.72318D-07,0.16449D-08
0.37500D-01,0.53480D+00,0.27970D-02,0.13788D-01,0.16059D-03,0.10726D-01,0.26151D-04,0.19381D-03,0.26593D-10,0.28949D-11,0.40832D-09,0.93587D-08,0.41947D-09,0.38240D-09,0.15637D-07,0.17730D-04,0.98077D-07,0.13603D-05,0.12965D-06,0.10405D-05,0.44305D-08,0.14579D-06,0.35088D-08
0.40000D-01,0.56484D+00,0.36493D-02,0.17372D-01,0.23020D-03,0.13582D-01,0.38031D-04,0.27531D-03,0.61660D-10,0.65467D-11,0.86095D-09,0.18416D-07,0.88341D-09,0.78291D-09,0.30867D-07,0.30469D-04,0.18439D-06,0.25104D-05,0.25003D-06,0.19089D-05,0.87221D-08,0.28233D-06,0.71821D-08
0.42500D-01,0.59372D+00,0.46653D-02,0.21473D-01,0.32217D-03,0.16872D-01,0.54001D-04,0.38208D-03,0.13714D-09,0.14218D-10,0.17480D-08,0.34960D-07,0.17914D-08,0.15443D-08,0.58761D-07,0.50628D-04,0.33454D-06,0.44722D-05,0.46505D-06,0.33823D-05,0.16559D-07,0.52720D-06,0.14160D-07
0.45000D-01,0.62139D+00,0.58569D-02,0.26098D-01,0.44129D-03,0.20604D-01,0.75041D-04,0.51931D-03,0.29360D-09,0.29755D-10,0.34284D-08,0.64220D-07,0.35088D-08,0.29444D-08,0.10822D-06,0.81588D-04,0.58755D-06,0.77146D-05,0.83680D-06,0.58057D-05,0.30414D-07,0.95217D-06,0.26975D-07
0.47500D-01,0.64783D+00,0.72342D-02,0.31249D-01,0.59279D-03,0.24784D-01,0.10227D-03,0.69265D-03,0.60679D-09,0.60177D-10,0.65133D-08,0.11446D-06,0.66569D-08,0.54408D-08,0.19332D-06,0.12785D-03,0.10016D-05,0.12921D-04,0.14607D-05,0.96796D-05,0.54188D-07,0.16679D-05,0.49794D-07
0.50000D-01,0.67301D+00,0.88057D-02,0.36921D-01,0.78235D-03,0.29411D-01,0.13692D-03,0.90819D-03,0.12139D-08,0.11792D-09,0.12015D-07,0.19842D-06,0.12263D-07,0.97678D-08,0.33582D-06,0.19528D-03,0.16614D-05,0.21060D-04,0.24793D-05,0.15712D-04,0.93884D-07,0.28405D-05,0.89285D-07
0.52500D-01,0.69694D+00,0.10578D-01,0.43101D-01,0.10160D-02,0.34481D-01,0.18037D-03,0.11724D-02,0.23559D-08,0.22438D-09,0.21569D-07,0.33524D-06,0.21982D-07,0.17074D-07,0.56841D-06,0.29130D-03,0.26869D-05,0.33475D-04,0.41009D-05,0.24883D-04,0.15851D-06,0.47131D-05,0.15585D-06
0.55000D-01,0.71962D+00,0.12555D-01,0.49778D-01,0.13002D-02,0.39987D-01,0.23411D-03,0.14922D-02,0.44450D-08,0.41547D-09,0.37748D-07,0.55306D-06,0.38416D-07,0.29112D-07,0.93922D-06,0.42516D-03,0.42449D-05,0.51988D-04,0.66222D-05,0.38514D-04,0.26128D-06,0.76336D-05,0.26535D-06
0.57500D-01,0.74106D+00,0.14741D-01,0.56931D-01,0.16415D-02,0.45916D-01,0.29975D-03,0.18745D-02,0.81686D-08,0.74993D-09,0.64520D-07,0.89239D-06,0.65566D-07,0.48506D-07,0.15176D-05,0.60812D-03,0.65620D-05,0.79015D-04,0.10458D-04,0.58359D-04,0.42120D-06,0.12089D-04,0.44142D-06
0.60000D-01,0.76127D+00,0.17136D-01,0.64540D-01,0.20468D-02,0.52255D-01,0.37899D-03,0.23268D-02,0.14645D-07,0.13217D-08,0.10787D-06,0.14104D-05,0.10945D-06,0.79092D-07,0.24013D-05,0.85367D-03,0.99405D-05,0.11770D-03,0.16175D-04,0.86697D-04,0.66503D-06,0.18747D-04,0.71856D-06
0.62500D-01,0.78028D+00,0.19739D-01,0.72581D-01,0.25229D-02,0.58987D-01,0.47362D-03,0.28564D-02,0.25654D-07,0.22780D-08,0.17663D-06,0.21864D-05,0.17897D-06,0.12638D-06,0.37261D-05,0.11776D-02,0.14776D-04,0.17206D-03,0.24536D-04,0.12644D-03,0.10298D-05,0.28509D-04,0.11462D-05
0.65000D-01,0.79813D+00,0.22549D-01,0.81029D-01,0.30768D-02,0.66093D-01,0.58552D-03,0.34709D-02,0.43970D-07,0.38444D-08,0.28364D-06,0.33285D-05,0.28698D-06,0.19816D-06,0.56768D-05,0.15982D-02,0.21580D-04,0.24715D-03,0.36548D-04,0.18124D-03,0.15660D-05,0.42564D-04,0.17940D-05
0.67500D-01,0.81484D+00,0.25560D-01,0.89856D-01,0.37155D-02,0.73554D-01,0.71663D-03,0.41776D-02,0.73827D-07,0.63606D-08,0.44720D-06,0.49814D-05,0.45182D-06,0.30522D-06,0.85010D-05,0.21363D-02,0.30997D-04,0.34920D-03,0.53515D-04,0.25561D-03,0.23411D-05,0.62463D-04,0.27582D-05
0.70000D-01,0.83045D+00,0.28768D-01,0.99035D-01,0.44457D-02,0.81348D-01,0.86891D-03,0.49842D-02,0.12157D-06,0.10329D-07,0.69297D-06,0.73364D-05,0.69912D-06,0.46227D-06,0.12525D-04,0.28152D-02,0.43837D-04,0.48580D-03,0.77110D-04,0.35506D-03,0.34442D-05,0.90189D-04,0.41698D-05
0.72500D-01,0.84500D+00,0.32167D-01,0.10854D+00,0.52740D-02,0.89454D-01,0.10444D-02,0.58977D-02,0.19655D-06,0.16479D-07,0.10564D-05,0.10643D-04,0.10642D-05,0.68914D-06,0.18174D-04,0.36604D-02,0.61093D-04,0.66606D-03,0.10943D-03,0.48617D-03,0.49909D-05,0.12824D-03,0.62046D-05
0.75000D-01,0.85854D+00,0.35750D-01,0.11833D+00,0.62068D-02,0.97848D-01,0.12451D-02,0.69252D-02,0.31227D-06,0.25854D-07,0.15856D-05,0.15220D-04,0.15952D-05,0.10121D-05,0.25993D-04,0.46999D-02,0.83976D-04,0.90071D-03,0.15310D-03,0.65677D-03,0.71299D-05,0.17974D-03,0.90950D-05
0.77500D-01,0.87111D+00,0.39507D-01,0.12839D+00,0.72503D-02,0.10651D+00,0.14729D-02,0.80736D-02,0.48798D-06,0.39924D-07,0.23453D-05,0.21473D-04,0.23561D-05,0.14654D-05,0.36669D-04,0.59636D-02,0.11394D-03,0.12023D-02,0.21132D-03,0.87598D-03,0.10049D-04,0.24851D-03,0.13144D-04
0.80000D-01,0.88276D+00,0.43431D-01,0.13869D+00,0.84100D-02,0.11541D+00,0.17300D-02,0.93493D-02,0.75068D-06,0.60729D-07,0.34208D-05,0.29909D-04,0.34320D-05,0.20935D-05,0.51065D-04,0.74832D-02,0.15269D-03,0.15853D-02,0.28796D-03,0.11543D-02,0.13985D-04,0.33917D-03,0.18742D-04
0.82500D-01,0.89352D+00,0.47511D-01,0.14919D+00,0.96913D-02,0.12453D+00,0.20182D-02,0.10758D-01,0.11377D-05,0.91062D-07,0.49237D-05,0.41156D-04,0.49333D-05,0.29528D-05,0.70242D-04,0.92917D-02,0.20227D-03,0.20661D-02,0.38765D-03,0.15039D-02,0.19227D-04,0.45726D-03,0.26385D-04
0.85000D-01,0.90345D+00,0.51738D-01,0.15987D+00,0.11099D-01,0.13385D+00,0.23395D-02,0.12306D-01,0.16997D-05,0.13469D-06,0.69981D-05,0.55982D-04,0.70026D-05,0.41147D-05,0.95498D-04,0.11423D-01,0.26500D-03,0.26632D-02,0.51587D-03,0.19381D-02,0.26134D-04,0.60933D-03,0.36698D-04
0.87500D-01,0.91260D+00,0.56102D-01,0.17071D+00,0.12638D-01,0.14334D+00,0.26957D-02,0.13998D-01,0.25051D-05,0.19666D-06,0.98274D-05,0.75317D-04,0.98210D-05,0.56680D-05,0.12840D-03,0.13912D-01,0.34356D-03,0.33971D-02,0.67902D-03,0.24722D-02,0.35137D-04,0.80305D-03,0.50455D-04
0.90000D-01,0.92100D+00,0.60591D-01,0.18167D+00,0.14311D-01,0.15299D+00,0.30885D-02,0.15839D-01,0.36446D-05,0.28359D-06,0.13643D-04,0.10027D-03,0.13617D-04,0.77223D-05,0.17081D-03,0.16793D-01,0.44102D-03,0.42903D-02,0.88450D-03,0.31228D-02,0.46754D-04,0.10473D-02,0.68611D-04
0.92500D-01,0.92871D+00,0.65197D-01,0.19273D+00,0.16123D-01,0.16277D+00,0.35196D-02,0.17833D-01,0.52370D-05,0.40412D-06,0.18733D-04,0.13218D-03,0.18675D-04,0.10411D-04,0.22495D-03,0.20099D-01,0.56080D-03,0.53672D-02,0.11408D-02,0.39081D-02,0.61600D-04,0.13521D-02,0.92327D-04
0.95000D-01,0.93576D+00,0.69908D-01,0.20387D+00,0.18076D-01,0.17266D+00,0.39905D-02,0.19983D-01,0.74363D-05,0.56939D-06,0.25453D-04,0.17257D-03,0.25344D-04,0.13897D-04,0.29341D-03,0.23865D-01,0.70673D-03,0.66540D-02,0.14574D-02,0.48477D-02,0.80402D-04,0.17291D-02,0.12300D-03
0.97500D-01,0.94221D+00,0.74713D-01,0.21507D+00,0.20172D-01,0.18265D+00,0.45028D-02,0.22293D-01,0.10440D-04,0.79360D-06,0.34239D-04,0.22328D-03,0.34052D-04,0.18373D-04,0.37918D-03,0.28122D-01,0.88305D-03,0.81788D-02,0.18452D-02,0.59627D-02,0.10400D-03,0.21910D-02,0.16231D-03
0.10000D+00,0.94809D+00,0.79604D-01,0.22631D+00,0.22413D-01,0.19270D+00,0.50578D-02,0.24765D-01,0.14497D-04,0.10947D-05,0.45617D-04,0.28637D-03,0.45316D-04,0.24070D-04,0.48573D-03,0.32899D-01,0.10944D-02,0.99707D-02,0.23160D-02,0.72754D-02,0.13339D-03,0.27523D-02,0.21223D-03
0.10250D+00,0.95344D+00,0.84571D-01,0.23756D+00,0.24800D-01,0.20282D+00,0.56566D-02,0.27401D-01,0.19922D-04,0.14950D-05,0.60217D-04,0.36425D-03,0.59754D-04,0.31258D-04,0.61698D-03,0.38223D-01,0.13458D-02,0.12060D-01,0.28831D-02,0.88089D-02,0.16968D-03,0.34285D-02,0.27507D-03
0.10500D+00,0.95830D+00,0.89603D-01,0.24880D+00,0.27335D-01,0.21297D+00,0.63005D-02,0.30202D-01,0.27104D-04,0.20222D-05,0.78789D-04,0.45962D-03,0.78100D-04,0.40254D-04,0.77739D-03,0.44120D-01,0.16427D-02,0.14479D-01,0.35607D-02,0.10588D-01,0.21416D-03,0.42370D-02,0.35355D-03
0.10750D+00,0.96271D+00,0.94692D-01,0.26002D+00,0.30018D-01,0.22314D+00,0.69904D-02,0.33169D-01,0.36521D-04,0.27105D-05,0.10222D-03,0.57555D-03,0.10122D-03,0.51424D-04,0.97194D-03,0.50609D-01,0.19910D-02,0.17258D-01,0.43645D-02,0.12636D-01,0.26827D-03,0.51961D-02,0.45077D-03
0.11000D+00,0.96670D+00,0.99830D-01,0.27121D+00,0.32847D-01,0.23333D+00,0.77272D-02,0.36303D-01,0.48755D-04,0.36011D-05,0.13153D-03,0.71544D-03,0.13011D-03,0.65189D-04,0.12062D-02,0.57709D-01,0.23968D-02,0.20431D-01,0.53110D-02,0.14980D-01,0.33366D-03,0.63258D-02,0.57030D-03
0.11250D+00,0.97031D+00,0.10501D+00,0.28235D+00,0.35823D-01,0.24351D+00,0.85115D-02,0.39602D-01,0.64509D-04,0.47439D-05,0.16793D-03,0.88308D-03,0.16596D-03,0.82029D-04,0.14862D-02,0.65432D-01,0.28666D-02,0.24028D-01,0.64179D-02,0.17644D-01,0.41213D-03,0.76472D-02,0.71618D-03
0.11500D+00,0.97357D+00,0.11022D+00,0.29342D+00,0.38945D-01,0.25367D+00,0.93441D-02,0.43067D-01,0.84624D-04,0.61987D-05,0.21278D-03,0.10827D-02,0.21009D-03,0.10249D-03,0.18187D-02,0.73790D-01,0.34074D-02,0.28081D-01,0.77039D-02,0.20655D-01,0.50571D-03,0.91823D-02,0.89299D-03
0.11750D+00,0.97650D+00,0.11545D+00,0.30441D+00,0.42210D-01,0.26380D+00,0.10225D-01,0.46696D-01,0.11010D-03,0.80363D-05,0.26766D-03,0.13187D-02,0.26403D-03,0.12718D-03,0.22109D-02,0.82786D-01,0.40261D-02,0.32620D-01,0.91885D-02,0.24036D-01,0.61661D-03,0.10954D-01,0.11058D-02
0.12000D+00,0.97913D+00,0.12071D+00,0.31532D+00,0.45617D-01,0.27389D+00,0.11156D-01,0.50487D-01,0.14210D-03,0.10340D-04,0.33434D-03,0.15962D-02,0.32951D-03,0.15678D-03,0.26708D-02,0.92421D-01,0.47301D-02,0.37674D-01,0.10892D-01,0.27813D-01,0.74727D-03,0.12987D-01,0.13604D-02
0.12250D+00,0.98149D+00,0.12597D+00,0.32613D+00,0.49165D-01,0.28393D+00,0.12136D-01,0.54437D-01,0.18199D-03,0.13208D-04,0.41483D-03,0.19205D-02,0.40848D-03,0.19206D-03,0.32066D-02,0.10269D+00,0.55271D-02,0.43270D-01,0.12835D-01,0.32007D-01,0.90032D-03,0.15305D-01,0.16629D-02
0.12500D+00,0.98361D+00,0.13125D+00,0.33683D+00,0.52849D-01,0.29391D+00,0.13165D-01,0.58546D-01,0.23137D-03,0.16753D-04,0.51134D-03,0.22973D-02,0.50310D-03,0.23385D-03,0.38273D-02,0.11359D+00,0.64245D-02,0.49432D-01,0.15038D-01,0.36642D-01,0.10786D-02,0.17933D-01,0.20203D-02
0.12750D+00,0.98551D+00,0.13652D+00,0.34742D+00,0.56668D-01,0.30383D+00,0.14244D-01,0.62808D-01,0.29204D-03,0.21105D-04,0.62636D-03,0.27326D-02,0.61576D-03,0.28306D-03,0.45424D-02,0.12511D+00,0.74302D-02,0.56182D-01,0.17523D-01,0.41737D-01,0.12853D-02,0.20895D-01,0.24400D-02
0.13000D+00,0.98720D+00,0.14179D+00,0.35789D+00,0.60617D-01,0.31366D+00,0.15373D-01,0.67222D-01,0.36608D-03,0.26416D-04,0.76260D-03,0.32330D-02,0.74912D-03,0.34070D-03,0.53616D-02,0.13723D+00,0.85520D-02,0.63541D-01,0.20312D-01,0.47312D-01,0.15235D-02,0.24218D-01,0.29301D-02
0.13250D+00,0.98871D+00,0.14705D+00,0.36823D+00,0.64695D-01,0.32342D+00,0.16551D-01,0.71783D-01,0.45584D-03,0.32854D-04,0.92305D-03,0.38052D-02,0.90606D-03,0.40785D-03,0.62953D-02,0.14993D+00,0.97976D-02,0.71522D-01,0.23424D-01,0.53381D-01,0.17969D-02,0.27924D-01,0.34994D-02
0.13500D+00,0.99005D+00,0.15230D+00,0.37844D+00,0.68896D-01,0.33308D+00,0.17778D-01,0.76487D-01,0.56394D-03,0.40612D-04,0.11110D-02,0.44562D-02,0.10897D-02,0.48568D-03,0.73540D-02,0.16319D+00,0.11175D-01,0.80140D-01,0.26882D-01,0.59961D-01,0.21091D-02,0.32039D-01,0.41572D-02
0.13750D+00,0.99125D+00,0.15754D+00,0.38851D+00,0.73218D-01,0.34265D+00,0.19054D-01,0.81331D-01,0.69333D-03,0.49908D-04,0.13298D-02,0.51933D-02,0.13035D-02,0.57543D-03,0.85487D-02,0.17698D+00,0.12691D-01,0.89403D-01,0.30704D-01,0.67062D-01,0.24640D-02,0.36583D-01,0.49133D-02
0.14000D+00,0.99231D+00,0.16276D+00,0.39845D+00,0.77656D-01,0.35212D+00,0.20379D-01,0.86309D-01,0.84728D-03,0.60982D-04,0.15834D-02,0.60241D-02,0.15510D-02,0.67844D-03,0.98904D-02,0.19128D+00,0.14354D-01,0.99315D-01,0.34910D-01,0.74693D-01,0.28657D-02,0.41581D-01,0.57782D-02
0.14250D+00,0.99325D+00,0.16795D+00,0.40824D+00,0.82206D-01,0.36149D+00,0.21752D-01,0.91418D-01,0.10294D-02,0.74104D-04,0.18757D-02,0.69563D-02,0.18361D-02,0.79612D-03,0.11390D-01,0.20604D+00,0.16171D-01,0.10988D+00,0.39518D-01,0.82861D-01,0.33185D-02,0.47050D-01,0.67628D-02
0.14500D+00,0.99408D+00,0.17312D+00,0.41789D+00,0.86864D-01,0.37076D+00,0.23173D-01,0.96651D-01,0.12435D-02,0.89570D-04,0.22110D-02,0.79978D-02,0.21630D-02,0.92996D-03,0.13060D-01,0.22124D+00,0.18148D-01,0.12109D+00,0.44545D-01,0.91569D-01,0.38268D-02,0.53010D-01,0.78785D-02
0.14750D+00,0.99482D+00,0.17827D+00,0.42739D+00,0.91625D-01,0.37991D+00,0.24641D-01,0.10201D+00,0.14940D-02,0.10771D-03,0.25938D-02,0.91563D-02,0.25359D-02,0.10815D-02,0.14910D-01,0.23684D+00,0.20293D-01,0.13294D+00,0.50005D-01,0.10082D+00,0.43951D-02,0.59478D-01,0.91371D-02
0.15000D+00,0.99547D+00,0.18338D+00,0.43675D+00,0.96486D-01,0.38896D+00,0.26155D-01,0.10747D+00,0.17854D-02,0.12887D-03,0.30287D-02,0.10440D-01,0.29595D-02,0.12524D-02,0.16952D-01,0.25279D+00,0.22611D-01,0.14542D+00,0.55913D-01,0.11060D+00,0.50281D-02,0.66467D-01,0.10551D-01
0.15250D+00,0.99604D+00,0.18847D+00,0.44596D+00,0.10144D+00,0.39789D+00,0.27715D-01,0.11305D+00,0.21227D-02,0.15345D-03,0.35207D-02,0.11857D-01,0.34383D-02,0.14444D-02,0.19196D-01,0.26908D+00,0.25109D-01,0.15852D+00,0.62280D-01,0.12092D+00,0.57306D-02,0.73990D-01,0.12132D-01
0.15500D+00,0.99654D+00,0.19352D+00,0.45502D+00,0.10649D+00,0.40670D+00,0.29320D-01,0.11874D+00,0.25112D-02,0.18186D-03,0.40749D-02,0.13414D-01,0.39774D-02,0.16591D-02,0.21654D-01,0.28564D+00,0.27791D-01,0.17221D+00,0.69116D-01,0.13177D+00,0.65075D-02,0.82057D-01,0.13894D-01
0.15750D+00,0.99699D+00,0.19854D+00,0.46394D+00,0.11162D+00,0.41540D+00,0.30970D-01,0.12452D+00,0.29565D-02,0.21455D-03,0.46965D-02,0.15120D-01,0.45818D-02,0.18984D-02,0.24334D-01,0.30244D+00,0.30663D-01,0.18647D+00,0.76428D-01,0.14312D+00,0.73638D-02,0.90673D-01,0.15848D-01
0.16000D+00,0.99738D+00,0.20353D+00,0.47270D+00,0.11683D+00,0.42398D+00,0.32664D-01,0.13040D+00,0.34643D-02,0.25200D-03,0.53909D-02,0.16982D-01,0.52565D-02,0.21641D-02,0.27247D-01,0.31944D+00,0.33729D-01,0.20128D+00,0.84223D-01,0.15498D+00,0.83043D-02,0.99844D-01,0.18008D-01
0.16250D+00,0.99772D+00,0.20848D+00,0.48133D+00,0.12212D+00,0.43244D+00,0.34400D-01,0.13636D+00,0.40410D-02,0.29474D-03,0.61634D-02,0.19007D-01,0.60069D-02,0.24581D-02,0.30402D-01,0.33661D+00,0.36994D-01,0.21661D+00,0.92503D-01,0.16731D+00,0.93342D-02,0.10957D+00,0.20387D-01
0.16500D+00,0.99802D+00,0.21340D+00,0.48980D+00,0.12748D+00,0.44079D+00,0.36178D-01,0.14241D+00,0.46929D-02,0.34329D-03,0.70196D-02,0.21202D-01,0.68382D-02,0.27823D-02,0.33806D-01,0.35389D+00,0.40459D-01,0.23242D+00,0.10127D+00,0.18012D+00,0.10458D-01,0.11985D+00,0.22997D-01
0.16750D+00,0.99828D+00,0.21828D+00,0.49813D+00,0.13291D+00,0.44901D+00,0.37998D-01,0.14854D+00,0.54266D-02,0.39825D-03,0.79651D-02,0.23574D-01,0.77558D-02,0.31386D-02,0.37468D-01,0.37125D+00,0.44129D-01,0.24869D+00,0.11052D+00,0.19336D+00,0.11682D-01,0.13068D+00,0.25851D-01
0.17000D+00,0.99850D+00,0.22313D+00,0.50632D+00,0.13840D+00,0.45712D+00,0.39858D-01,0.15474D+00,0.62490D-02,0.46020D-03,0.90054D-02,0.26129D-01,0.87649D-02,0.35290D-02,0.41394D-01,0.38865D+00,0.48005D-01,0.26537D+00,0.12025D+00,0.20702D+00,0.13010D-01,0.14205D+00,0.28961D-01
0.17250D+00,0.99870D+00,0.22794D+00,0.51437D+00,0.14395D+00,0.46511D+00,0.41758D-01,0.16101D+00,0.71670D-02,0.52979D-03,0.10146D-01,0.28871D-01,0.98709D-02,0.39552D-02,0.45589D-01,0.40606D+00,0.52089D-01,0.28242D+00,0.13046D+00,0.22107D+00,0.14446D-01,0.15396D+00,0.32337D-01
0.17500D+00,0.99888D+00,0.23271D+00,0.52228D+00,0.14955D+00,0.47299D+00,0.43696D-01,0.16734D+00,0.81877D-02,0.60767D-03,0.11392D-01,0.31808D-01,0.11079D-01,0.44194D-02,0.50059D-01,0.42343D+00,0.56382D-01,0.29981D+00,0.14113D+00,0.23549D+00,0.15997D-01,0.16638D+00,0.35993D-01
0.17750D+00,0.99903D+00,0.23745D+00,0.53005D+00,0.15521D+00,0.48074D+00,0.45673D-01,0.17373D+00,0.93181D-02,0.69452D-03,0.12749D-01,0.34942D-01,0.12394D-01,0.49232D-02,0.54807D-01,0.44074D+00,0.60885D-01,0.31750D+00,0.15225D+00,0.25024D+00,0.17666D-01,0.17930D+00,0.39937D-01
0.18000D+00,0.99916D+00,0.24215D+00,0.53769D+00,0.16091D+00,0.48838D+00,0.47686D-01,0.18017D+00,0.10565D-01,0.79104D-03,0.14222D-01,0.38278D-01,0.13821D-01,0.54687D-02,0.59837D-01,0.45794D+00,0.65598D-01,0.33543D+00,0.16382D+00,0.26530D+00,0.19458D-01,0.19271D+00,0.44180D-01
0.18250D+00,0.99928D+00,0.24681D+00,0.54519D+00,0.16665D+00,0.49591D+00,0.49735D-01,0.18666D+00,0.11937D-01,0.89796D-03,0.15817D-01,0.41819D-01,0.15365D-01,0.60575D-02,0.65149D-01,0.47502D+00,0.70520D-01,0.35358D+00,0.17581D+00,0.28064D+00,0.21377D-01,0.20658D+00,0.48731D-01
0.18500D+00,0.99937D+00,0.25144D+00,0.55256D+00,0.17243D+00,0.50332D+00,0.51819D-01,0.19319D+00,0.13439D-01,0.10160D-02,0.17537D-01,0.45568D-01,0.17030D-01,0.66916D-02,0.70745D-01,0.49193D+00,0.75650D-01,0.37188D+00,0.18821D+00,0.29622D+00,0.23427D-01,0.22089D+00,0.53597D-01
0.18750D+00,0.99946D+00,0.25603D+00,0.55980D+00,0.17825D+00,0.51061D+00,0.53937D-01,0.19976D+00,0.15079D-01,0.11460D-02,0.19387D-01,0.49527D-01,0.18820D-01,0.73725D-02,0.76623D-01,0.50865D+00,0.80987D-01,0.39031D+00,0.20101D+00,0.31201D+00,0.25613D-01,0.23561D+00,0.58787D-01
0.19000D+00,0.99954D+00,0.26058D+00,0.56692D+00,0.18409D+00,0.51780D+00,0.56089D-01,0.20637D+00,0.16863D-01,0.12886D-02,0.21372D-01,0.53698D-01,0.20740D-01,0.81019D-02,0.82783D-01,0.52516D+00,0.86528D-01,0.40881D+00,0.21417D+00,0.32798D+00,0.27937D-01,0.25072D+00,0.64307D-01
