   3.2500000e-02   4.9558961e-01   7.2273087e-03   1.1444941e-02   3.1433483e-03   1.1338688e-02   2.1041960e-03   2.4546808e-03   1.9951489e-03   1.9951489e-03   9.9706884e-04   3.5437863e-03   1.7101960e-03   7.0742588e-03   2.9927805e-03   2.2274793e-02   2.3312534e-02   1.2677017e-02   1.1233966e-02   1.3678687e-02   1.1924086e-02   7.7852928e-03   7.5390516e-03
   3.5000000e-02   5.2264963e-01   8.7294769e-03   1.3949189e-02   4.0076816e-03   1.3819131e-02   2.6647203e-03   3.1664970e-03   2.6856151e-03   2.6856151e-03   1.3748378e-03   4.7208807e-03   2.3197996e-03   9.2016568e-03   4.0021529e-03   2.8671835e-02   2.9863697e-02   1.6714478e-02   1.4969457e-02   1.7996323e-02   1.5835403e-02   1.0548699e-02   1.0327760e-02
   3.7500000e-02   5.4846189e-01   1.0342695e-02   1.6677646e-02   5.0008285e-03   1.6521231e-02   3.3024529e-03   3.9953082e-03   3.5228652e-03   3.5228652e-03   1.8459841e-03   6.1349619e-03   3.0659854e-03   1.1681174e-02   5.2198864e-03   3.6038882e-02   3.7347167e-02   2.1492070e-02   1.9431309e-02   2.3093589e-02   2.0486436e-02   1.3912394e-02   1.3759254e-02
   4.0000000e-02   5.7304591e-01   1.2051334e-02   1.9610274e-02   6.1240348e-03   1.9425002e-02   4.0164471e-03   4.9444157e-03   4.5173008e-03   4.5173008e-03   2.4211139e-03   7.8008999e-03   3.9606446e-03   1.4516180e-02   6.6603017e-03   4.4367045e-02   4.5733730e-02   2.7033678e-02   2.4649116e-02   2.8992967e-02   2.5900283e-02   1.7917665e-02   1.7886208e-02
   4.2500000e-02   5.9643004e-01   1.3839646e-02   2.2725894e-02   7.3769820e-03   2.2509330e-02   4.8047225e-03   6.0156076e-03   5.6770120e-03   5.6770120e-03   3.1099641e-03   9.7301233e-03   5.0139319e-03   1.7703450e-02   8.3347998e-03   5.3630590e-02   5.4976305e-02   3.3349710e-02   3.0638355e-02   3.5702649e-02   3.2084405e-02   2.2595112e-02   2.2750239e-02
   4.5000000e-02   6.1864915e-01   1.5692264e-02   2.6003008e-02   8.7579967e-03   2.5752790e-02   5.6644388e-03   7.2092765e-03   7.0076348e-03   7.0076348e-03   3.9211838e-03   1.1930539e-02   6.2340949e-03   2.1233754e-02   1.0251751e-02   6.3789607e-02   6.5013390e-02   4.0437842e-02   3.7400857e-02   4.3217416e-02   3.9031271e-02   2.7964180e-02   2.8380995e-02
   4.7500000e-02   6.3974273e-01   1.7594571e-02   2.9420456e-02   1.0264262e-02   2.9134296e-02   6.5920665e-03   8.5245619e-03   8.5123105e-03   8.5123105e-03   4.8621689e-03   1.4406584e-02   7.6273880e-03   2.5092587e-02   1.2416504e-02   7.4792850e-02   7.5772623e-02   4.8284171e-02   4.4925832e-02   5.1519935e-02   4.6719609e-02   3.4033216e-02   3.4795844e-02
   5.0000000e-02   6.5975324e-01   1.9532953e-02   3.2957903e-02   1.1892023e-02   3.2633596e-02   7.5835468e-03   9.9595040e-03   1.0191734e-02   1.0191734e-02   5.9389511e-03   1.7159380e-02   9.1980614e-03   2.9260988e-02   1.4831485e-02   8.6580547e-02   8.7174235e-02   5.6864661e-02   5.3191285e-02   6.0582351e-02   5.5116077e-02   4.0799964e-02   4.2000104e-02
   5.2500000e-02   6.7872490e-01   2.1494958e-02   3.6596201e-02   1.3636778e-02   3.6231622e-02   8.6344360e-03   1.1511203e-02   1.2044278e-02   1.2044278e-02   7.1561389e-03   2.0186974e-02   1.0948414e-02   3.3716405e-02   1.7496386e-02   9.9087038e-02   9.9134225e-02   6.6146742e-02   6.2165683e-02   7.0368020e-02   6.4177207e-02   4.8252397e-02   4.9987709e-02
   5.5000000e-02   6.9670263e-01   2.3469372e-02   4.0317619e-02   1.5493451e-02   3.9910726e-02   9.7400326e-03   1.3175972e-02   1.4066175e-02   1.4066175e-02   8.5169051e-03   2.3484637e-02   1.2878900e-02   3.8433534e-02   2.0408398e-02   1.1224314e-01   1.1156714e-01   7.6090960e-02   7.1809734e-02   8.0833273e-02   7.3851469e-02   5.6369795e-02   5.8742217e-02
   5.7500000e-02   7.1373131e-01   2.5446246e-02   4.4105977e-02   1.7456543e-02   4.3654813e-02   1.0895486e-02   1.4949489e-02   1.6251743e-02   1.6251743e-02   1.0023015e-02   2.7045197e-02   1.4988269e-02   4.3385131e-02   2.3562489e-02   1.2597820e-01   1.2438841e-01   8.6652582e-02   8.2078178e-02   9.1929137e-02   8.4081341e-02   6.5123978e-02   6.8238054e-02
   6.0000000e-02   7.2985519e-01   2.7416869e-02   4.7946709e-02   1.9520267e-02   4.7449400e-02   1.2095890e-02   1.6826931e-02   1.8593640e-02   1.8593640e-02   1.1674892e-02   3.0859395e-02   1.7273741e-02   4.8542755e-02   2.6951699e-02   1.4022175e-01   1.3751619e-01   9.7783115e-02   9.2921494e-02   1.0360293e-01   9.4805268e-02   7.4480616e-02   7.8441898e-02
   6.2500000e-02   7.4511752e-01   2.9373721e-02   5.1826853e-02   2.1678655e-02   5.1281613e-02   1.3336355e-02   1.8803100e-02   2.1083138e-02   2.1083138e-02   1.3471700e-02   3.4916241e-02   1.9731186e-02   5.3877434e-02   3.0567444e-02   1.5490490e-01   1.5087282e-01   1.0943167e-01   1.0428746e-01   1.1579972e-01   1.0595947e-01   8.4400533e-02   8.9314115e-02
   6.5000000e-02   7.5956023e-01   3.1310402e-02   5.5735006e-02   2.3925658e-02   5.5140134e-02   1.4612071e-02   2.0872534e-02   2.3710390e-02   2.3710390e-02   1.5411462e-02   3.9203364e-02   2.2355321e-02   5.9360243e-02   3.4399815e-02   1.6996132e-01   1.6438576e-01   1.2154617e-01   1.1612255e-01   1.2846354e-01   1.1747953e-01   9.4840974e-02   1.0081018e-01
   6.7500000e-02   7.7322379e-01   3.3221542e-02   5.9661243e-02   2.6255218e-02   5.9015128e-02   1.5918355e-02   2.3029606e-02   2.6464700e-02   2.6464700e-02   1.7491171e-02   4.3707342e-02   2.5139900e-02   6.4962794e-02   3.8437863e-02   1.8532800e-01   1.7798823e-01   1.3407437e-01   1.2837308e-01   1.4153850e-01   1.2930174e-01   1.0575677e-01   1.1288202e-01
   7.0000000e-02   7.8614706e-01   3.5102720e-02   6.3597016e-02   2.8661337e-02   6.2898134e-02   1.7250692e-02   2.5268607e-02   2.9334775e-02   2.9334775e-02   1.9706929e-02   4.8414006e-02   2.8077893e-02   7.0657635e-02   4.2669863e-02   2.0094570e-01   1.9161958e-01   1.4696470e-01   1.4098620e-01   1.5496964e-01   1.4136419e-01   1.1710141e-01   1.2547927e-01
   7.2500000e-02   7.9836728e-01   3.6950367e-02   6.7535037e-02   3.1138123e-02   6.6781957e-02   1.8604756e-02   2.7583823e-02   3.2308958e-02   3.2308958e-02   2.2054069e-02   5.3308715e-02   3.1161662e-02   7.6418568e-02   4.7083560e-02   2.1675928e-01   2.0522530e-01   1.6016695e-01   1.5391066e-01   1.6870363e-01   1.5360766e-01   1.2882794e-01   1.3855033e-01
   7.5000000e-02   8.0992008e-01   3.8761682e-02   7.1469162e-02   3.3679837e-02   7.0660547e-02   1.9976438e-02   2.9969592e-02   3.5375436e-02   3.5375436e-02   2.4527289e-02   5.8376605e-02   3.4383118e-02   8.2220893e-02   5.1666381e-02   2.3271777e-01   2.1875694e-01   1.7363280e-01   1.6709738e-01   1.8268932e-01   1.6597625e-01   1.4088977e-01   1.5204338e-01
   7.7500000e-02   8.2083943e-01   4.0534540e-02   7.5394268e-02   3.6280918e-02   7.4528875e-02   2.1361856e-02   3.2420354e-02   3.8522426e-02   3.8522426e-02   2.7120774e-02   6.3602794e-02   3.7733859e-02   8.8041581e-02   5.6405625e-02   2.4877438e-01   2.3217183e-01   1.8731620e-01   1.8049985e-01   1.9687809e-01   1.7841782e-01   1.5324131e-01   1.6590709e-01
   8.0000000e-02   8.3115778e-01   4.2267417e-02   7.9306137e-02   3.8936013e-02   7.8382820e-02   2.2757366e-02   3.4930698e-02   4.1738334e-02   4.1738334e-02   2.9828310e-02   6.8972566e-02   4.1205296e-02   9.3859387e-02   6.1288628e-02   2.6488639e-01   2.4543278e-01   2.0117364e-01   1.9407440e-01   2.1122417e-01   1.9088425e-01   1.6583851e-01   1.8009135e-01
   8.2500000e-02   8.4090601e-01   4.3959309e-02   8.3201342e-02   4.1639993e-02   8.2219052e-02   2.4159565e-02   3.7495389e-02   4.5011883e-02   4.5011883e-02   3.2643396e-02   7.4471521e-02   4.4788761e-02   9.9654916e-02   6.6302891e-02   2.8101496e-01   2.5850763e-01   2.1516433e-01   2.0778035e-01   2.2568477e-01   2.0333163e-01   1.7863925e-01   1.9454772e-01
   8.5000000e-02   8.5011358e-01   4.5609667e-02   8.7077145e-02   4.4387965e-02   8.6034932e-02   2.5565296e-02   4.0109398e-02   4.8332226e-02   4.8332226e-02   3.5559333e-02   8.0085695e-02   4.8475597e-02   1.0541064e-01   7.1436203e-02   2.9712494e-01   2.7136883e-01   2.2925028e-01   2.2158009e-01   2.4022017e-01   2.1572018e-01   1.9160361e-01   2.0922982e-01
   8.7500000e-02   8.5880854e-01   4.7218329e-02   9.0931398e-02   4.7175284e-02   8.9828411e-02   2.6971644e-02   4.2767917e-02   5.1689026e-02   5.1689026e-02   3.8569316e-02   8.5801653e-02   5.2257237e-02   1.1111090e-01   7.6676721e-02   3.1318463e-01   2.8399303e-01   2.4339632e-01   2.3543899e-01   2.5479373e-01   2.2801428e-01   2.0469412e-01   2.2409362e-01
   9.0000000e-02   8.6701761e-01   4.8785465e-02   9.4762461e-02   4.9997555e-02   9.3597945e-02   2.8375932e-02   4.5466376e-02   5.5072523e-02   5.5072523e-02   4.1666508e-02   9.1606568e-02   5.6125265e-02   1.1674183e-01   8.2013046e-02   3.2916555e-01   2.9636064e-01   2.5757011e-01   2.4932539e-01   2.6937186e-01   2.4018223e-01   2.1787586e-01   2.3909758e-01
   9.2500000e-02   8.7476623e-01   5.0311518e-02   9.8569114e-02   5.2850637e-02   9.7342414e-02   2.9775720e-02   4.8200449e-02   5.8473581e-02   5.8473581e-02   4.4844103e-02   9.7488266e-02   6.0071466e-02   1.2229133e-01   8.7434273e-02   3.4504217e-01   3.0845545e-01   2.7174200e-01   2.6321044e-01   2.8392393e-01   2.5219615e-01   2.3111650e-01   2.5420280e-01
   9.5000000e-02   8.8207864e-01   5.1797164e-02   1.0235050e-01   5.5730642e-02   1.0106105e-01   3.1168789e-02   5.0966060e-02   6.1883711e-02   6.1883711e-02   4.8095383e-02   1.0343527e-01   6.4087872e-02   1.2774898e-01   9.2930029e-02   3.6079170e-01   3.2026428e-01   2.8588501e-01   2.7706797e-01   2.9842213e-01   2.6403168e-01   2.4438633e-01   2.6937299e-01
   9.7500000e-02   8.8897792e-01   5.3243263e-02   1.0610605e-01   5.8633929e-02   1.0475339e-01   3.2553145e-02   5.3759384e-02   6.5295094e-02   6.5295094e-02   5.1413764e-02   1.0943680e-01   6.8166786e-02   1.3310594e-01   9.8490496e-02   3.7639389e-01   3.3177660e-01   2.9997468e-01   2.9087437e-01   3.1284141e-01   2.7566783e-01   2.5765819e-01   2.8457451e-01
   1.0000000e-01   8.9548603e-01   5.4650827e-02   1.0983545e-01   6.1557108e-02   1.0841921e-01   3.3926998e-02   5.6576842e-02   6.8700579e-02   6.8700579e-02   5.4792832e-02   1.1548280e-01   7.2300811e-02   1.3835484e-01   1.0410643e-01   3.9183078e-01   3.4298433e-01   3.1398894e-01   3.0460836e-01   3.2715927e-01   2.8708665e-01   2.7090743e-01   2.9977629e-01
   1.0250000e-01   9.0162391e-01   5.6020977e-02   1.1353856e-01   6.4497022e-02   1.1205845e-01   3.5288760e-02   5.9415104e-02   7.2093680e-02   7.2093680e-02   5.8226375e-02   1.2156394e-01   7.6482864e-02   1.4348971e-01   1.0976914e-01   4.0708653e-01   3.5388148e-01   3.2790797e-01   3.1825088e-01   3.4135563e-01   2.9827304e-01   2.8411179e-01   3.1494976e-01
   1.0500000e-01   9.0741145e-01   5.7354924e-02   1.1721543e-01   6.7450752e-02   1.1567124e-01   3.6637030e-02   6.2271073e-02   7.5468563e-02   7.5468563e-02   6.1708406e-02   1.2767156e-01   8.0706186e-02   1.4850584e-01   1.1547053e-01   4.2214728e-01   3.6446400e-01   3.4171408e-01   3.3178491e-01   3.5541270e-01   3.0921452e-01   2.9725128e-01   3.3006875e-01
   1.0750000e-01   9.1286762e-01   5.8653935e-02   1.2086620e-01   7.0415598e-02   1.1925781e-01   3.7970586e-02   6.5141885e-02   7.8820022e-02   7.8820022e-02   6.5233179e-02   1.3379771e-01   8.4964352e-02   1.5339970e-01   1.2120304e-01   4.3700095e-01   3.7472954e-01   3.5539153e-01   3.4519536e-01   3.6931476e-01   3.1990097e-01   3.1030807e-01   3.4510940e-01
   1.1000000e-01   9.1801043e-01   5.9919314e-02   1.2449113e-01   7.3389079e-02   1.2281850e-01   3.9288371e-02   6.8024897e-02   8.2143460e-02   8.2143460e-02   6.8795203e-02   1.3993509e-01   8.9251270e-02   1.5816882e-01   1.2695967e-01   4.5163709e-01   3.8467726e-01   3.6892645e-01   3.5846884e-01   3.8304809e-01   3.3032443e-01   3.2326633e-01   3.6005000e-01
   1.1250000e-01   9.2285702e-01   6.1152381e-02   1.2809054e-01   7.6368915e-02   1.2635371e-01   4.0589484e-02   7.0917676e-02   8.5434853e-02   8.5434853e-02   7.2389249e-02   1.4607700e-01   9.3561181e-02   1.6281170e-01   1.3273393e-01   4.6604677e-01   3.9430771e-01   3.8230662e-01   3.7159363e-01   3.9660073e-01   3.4047891e-01   3.3611211e-01   3.7487091e-01
   1.1500000e-01   9.2742368e-01   6.2354460e-02   1.3166482e-01   7.9353023e-02   1.2986387e-01   4.1873169e-02   7.3817993e-02   8.8690727e-02   8.8690727e-02   7.6010356e-02   1.5221738e-01   9.7888658e-02   1.6732769e-01   1.3851983e-01   4.8022246e-01   4.0362267e-01   3.9552140e-01   3.8455946e-01   4.0996241e-01   3.5036018e-01   3.4883320e-01   3.8955443e-01
   1.1750000e-01   9.3172591e-01   6.3526858e-02   1.3521439e-01   8.2339505e-02   1.3334947e-01   4.3138799e-02   7.6723805e-02   9.1908119e-02   9.1908119e-02   7.9653826e-02   1.5835071e-01   1.0222860e-01   1.7171690e-01   1.4431188e-01   4.9415788e-01   4.1262499e-01   4.0856161e-01   3.9735746e-01   4.2312436e-01   3.5996563e-01   3.6141897e-01   4.0408466e-01
   1.2000000e-01   9.3577839e-01   6.4670861e-02   1.3873968e-01   8.5326636e-02   1.3681102e-01   4.4385874e-02   7.9633253e-02   9.5084544e-02   9.5084544e-02   8.3315230e-02   1.6447200e-01   1.0657621e-01   1.7598015e-01   1.5010502e-01   5.0784789e-01   4.2131853e-01   4.2141934e-01   4.0998003e-01   4.3607922e-01   3.6929405e-01   3.7386027e-01   4.1844742e-01
   1.2250000e-01   9.3959509e-01   6.5787721e-02   1.4224117e-01   8.8312854e-02   1.4024903e-01   4.5614001e-02   8.2544642e-02   9.8217962e-02   9.8217962e-02   8.6990399e-02   1.7057675e-01   1.1092702e-01   1.8011882e-01   1.5589462e-01   5.2128843e-01   4.2970799e-01   4.3408791e-01   4.2242071e-01   4.4882087e-01   3.7834555e-01   3.8614926e-01   4.3263011e-01
   1.2500000e-01   9.4318925e-01   6.6878650e-02   1.4571932e-01   9.1296749e-02   1.4366401e-01   4.6822890e-02   8.5456438e-02   1.0130674e-01   1.0130674e-01   9.0675419e-02   1.7666094e-01   1.1527685e-01   1.8413483e-01   1.6167648e-01   5.3447638e-01   4.3779884e-01   4.4656170e-01   4.3467412e-01   4.6134434e-01   3.8712136e-01   3.9827933e-01   4.4662161e-01
   1.2750000e-01   9.4657342e-01   6.7944817e-02   1.4917459e-01   9.4277055e-02   1.4705647e-01   4.8012343e-02   8.8367252e-02   1.0434964e-01   1.0434964e-01   9.4366626e-02   1.8272095e-01   1.1962180e-01   1.8803050e-01   1.6744673e-01   5.4740947e-01   4.4559722e-01   4.5883611e-01   4.4673587e-01   4.7364571e-01   3.9562372e-01   4.1024495e-01   4.6041217e-01
   1.3000000e-01   9.4975951e-01   6.8987339e-02   1.5260748e-01   9.7252638e-02   1.5042694e-01   4.9182242e-02   9.1275832e-02   1.0734572e-01   1.0734572e-01   9.8060594e-02   1.8875357e-01   1.2395827e-01   1.9180857e-01   1.7320189e-01   5.6008622e-01   4.5310985e-01   4.7090740e-01   4.5860244e-01   4.8572197e-01   4.0385578e-01   4.2204155e-01   4.7399335e-01
   1.3250000e-01   9.5275879e-01   7.0007285e-02   1.5601842e-01   1.0022249e-01   1.5377591e-01   5.0332546e-02   9.4181053e-02   1.1029441e-01   1.1029441e-01   1.0175413e-01   1.9475594e-01   1.2828289e-01   1.9547204e-01   1.7893878e-01   5.7250584e-01   4.6034392e-01   4.8277266e-01   4.7027112e-01   4.9757096e-01   4.1182146e-01   4.3366547e-01   4.8735785e-01
   1.3500000e-01   9.5558194e-01   7.1005668e-02   1.5940789e-01   1.0318570e-01   1.5710385e-01   5.1463276e-02   9.7081906e-02   1.1319536e-01   1.1319536e-01   1.0544426e-01   2.0072555e-01   1.3259258e-01   1.9902418e-01   1.8465455e-01   5.8466815e-01   4.6730703e-01   4.9442968e-01   4.8173994e-01   5.0919128e-01   4.1952534e-01   4.4511382e-01   5.0049951e-01
   1.3750000e-01   9.5823905e-01   7.1983453e-02   1.6277632e-01   1.0614148e-01   1.6041125e-01   5.2574513e-02   9.9977491e-02   1.1604851e-01   1.1604851e-01   1.0912823e-01   2.0666017e-01   1.3688447e-01   2.0246844e-01   1.9034659e-01   5.9657352e-01   4.7400711e-01   5.0587693e-01   4.9300761e-01   5.2058217e-01   4.2697260e-01   4.5638440e-01   5.1341314e-01
   1.4000000e-01   9.6073969e-01   7.2941549e-02   1.6612415e-01   1.0908914e-01   1.6369857e-01   5.3666386e-02   1.0286701e-01   1.1885400e-01   1.1885400e-01   1.1280347e-01   2.1255785e-01   1.4115594e-01   2.0580844e-01   1.9601259e-01   6.0822282e-01   4.8045235e-01   5.1711343e-01   5.0407340e-01   5.3174349e-01   4.3416889e-01   4.6747562e-01   5.2609450e-01
   1.4250000e-01   9.6309289e-01   7.3880816e-02   1.6945181e-01   1.1202806e-01   1.6696623e-01   5.4739072e-02   1.0574975e-01   1.2161216e-01   1.2161216e-01   1.1646761e-01   2.1841688e-01   1.4540457e-01   2.0904787e-01   2.0165044e-01   6.1961730e-01   4.8665111e-01   5.2813873e-01   5.1493713e-01   5.4267561e-01   4.4112027e-01   4.7838645e-01   5.3854021e-01
   1.4500000e-01   9.6530718e-01   7.4802063e-02   1.7275969e-01   1.1495770e-01   1.7021467e-01   5.5792784e-02   1.0862508e-01   1.2432352e-01   1.2432352e-01   1.2011848e-01   2.2423580e-01   1.4962815e-01   2.1219050e-01   2.0725826e-01   6.3075862e-01   4.9261189e-01   5.3895283e-01   5.2559909e-01   5.5337939e-01   4.4783314e-01   4.8911631e-01   5.5074765e-01
   1.4750000e-01   9.6739063e-01   7.5706053e-02   1.7604821e-01   1.1787761e-01   1.7344431e-01   5.6827768e-02   1.1149246e-01   1.2698872e-01   1.2698872e-01   1.2375404e-01   2.3001333e-01   1.5382466e-01   2.1524013e-01   2.1283437e-01   6.4164874e-01   4.9834324e-01   5.4955614e-01   5.3606000e-01   5.6385607e-01   4.5431413e-01   4.9966505e-01   5.6271492e-01
   1.5000000e-01   9.6935086e-01   7.6593503e-02   1.7931774e-01   1.2078740e-01   1.7665553e-01   5.7844297e-02   1.1435141e-01   1.2960854e-01   1.2960854e-01   1.2737246e-01   2.3574836e-01   1.5799226e-01   2.1820056e-01   2.1837728e-01   6.5228988e-01   5.0385373e-01   5.5994944e-01   5.4632093e-01   5.7410726e-01   4.6057011e-01   5.1003288e-01   5.7444076e-01
   1.5250000e-01   9.7119505e-01   7.7465087e-02   1.8256865e-01   1.2368673e-01   1.7984873e-01   5.8842670e-02   1.1720151e-01   1.3218385e-01   1.3218385e-01   1.3097201e-01   2.4143997e-01   1.6212928e-01   2.2107554e-01   2.2388564e-01   6.6268453e-01   5.0915189e-01   5.7013382e-01   5.5638325e-01   5.8413490e-01   4.6660803e-01   5.2022032e-01   5.8592451e-01
   1.5500000e-01   9.7292999e-01   7.8321440e-02   1.8580132e-01   1.2657531e-01   1.8302426e-01   5.9823204e-02   1.2004240e-01   1.3471563e-01   1.3471563e-01   1.3455114e-01   2.4708736e-01   1.6623421e-01   2.2386882e-01   2.2935826e-01   6.7283534e-01   5.1424619e-01   5.8011064e-01   5.6624865e-01   5.9394118e-01   4.7243498e-01   5.3022816e-01   5.9716603e-01
   1.5750000e-01   9.7456206e-01   7.9163157e-02   1.8901609e-01   1.2945293e-01   1.8618249e-01   6.0786232e-02   1.2287378e-01   1.3720490e-01   1.3720490e-01   1.3810843e-01   2.5268987e-01   1.7030567e-01   2.2658402e-01   2.3479411e-01   6.8274516e-01   5.1914497e-01   5.8988153e-01   5.7591901e-01   6.0352855e-01   4.7805806e-01   5.4005743e-01   6.0816566e-01
   1.6000000e-01   9.7609731e-01   7.9990800e-02   1.9221329e-01   1.3231938e-01   1.8932375e-01   6.1732100e-02   1.2569539e-01   1.3965276e-01   1.3965276e-01   1.4164256e-01   2.5824696e-01   1.7434243e-01   2.2922473e-01   2.4019224e-01   6.9241695e-01   5.2385644e-01   5.9944831e-01   5.8539644e-01   6.1289964e-01   4.8348438e-01   5.4970933e-01   6.1892419e-01
   1.6250000e-01   9.7754141e-01   8.0804898e-02   1.9539326e-01   1.3517452e-01   1.9244838e-01   6.2661163e-02   1.2850702e-01   1.4206033e-01   1.4206033e-01   1.4515235e-01   2.6375817e-01   1.7834339e-01   2.3179441e-01   2.4555186e-01   7.0185382e-01   5.2838862e-01   6.0881300e-01   5.9468319e-01   6.2205729e-01   4.8872100e-01   5.5918527e-01   6.2944276e-01
   1.6500000e-01   9.7889971e-01   8.1605949e-02   1.9855632e-01   1.3801824e-01   1.9555670e-01   6.3573784e-02   1.3130848e-01   1.4442877e-01   1.4442877e-01   1.4863672e-01   2.6922314e-01   1.8230757e-01   2.3429641e-01   2.5087223e-01   7.1105896e-01   5.3274934e-01   6.1797779e-01   6.0378167e-01   6.3100445e-01   4.9377492e-01   5.6848679e-01   6.3972289e-01
   1.6750000e-01   9.8017728e-01   8.2394425e-02   2.0170276e-01   1.4085045e-01   1.9864901e-01   6.4470332e-02   1.3409964e-01   1.4675925e-01   1.4675925e-01   1.5209470e-01   2.7464158e-01   1.8623407e-01   2.3673400e-01   2.5615274e-01   7.2003565e-01   5.3694623e-01   6.2694501e-01   6.1269438e-01   6.3974423e-01   4.9865306e-01   5.7761554e-01   6.4976639e-01
