   0.0000000000000000E+00,   0.4000000000000000E+01,   0.0000000000000000E+00,   0.1000000000149643E-01,   0.0000000000000000E+00,   0.1002541402563632E-01
   0.8664586331009944E-01,   0.3996414587460813E+01,   0.8664586331009944E-01,   0.9999994865115581E-02,   0.7684988241989531E-01,   0.1002525779188325E-01
   0.1732917266201989E+00,   0.3999241066251022E+01,   0.1732917266201989E+00,   0.1000000214288010E-01,   0.1536997648397906E+00,   0.1002510155813009E-01
   0.2599375899302983E+00,   0.3989243762382439E+01,   0.2599375899302983E+00,   0.9999984592353879E-02,   0.2305496472596915E+00,   0.1002494532437693E-01
   0.3465834532403977E+00,   0.3985658349843247E+01,   0.3465834532403977E+00,   0.9999979455973017E-02,   0.3073995296795868E+00,   0.1002478909062384E-01
   0.4332293165504971E+00,   0.3982072937304060E+01,   0.4332293165504971E+00,   0.9999974319592170E-02,   0.3842494120994821E+00,   0.1002463285687071E-01
   0.5198751798605965E+00,   0.3978487524764883E+01,   0.5198751798605965E+00,   0.9999969183211348E-02,   0.4610992945193774E+00,   0.1002447662311757E-01
   0.6065210431706960E+00,   0.3974902112225698E+01,   0.6065210431706960E+00,   0.9999964046830505E-02,   0.5379491769392728E+00,   0.1002432038936442E-01
   0.6931669064807955E+00,   0.3971316699686517E+01,   0.6931669064807955E+00,   0.9999958910449670E-02,   0.6147990593591680E+00,   0.1002416415561133E-01
   0.7798127697908949E+00,   0.3967731287147327E+01,   0.7798127697908949E+00,   0.9999953774068815E-02,   0.6916489417790689E+00,   0.1002400792185819E-01
   0.8664586331009942E+00,   0.3964145874608145E+01,   0.8664586331009942E+00,   0.9999948637687979E-02,   0.7684988241989642E+00,   0.1002385168810508E-01
   0.9531044964110937E+00,   0.3976143850157220E+01,   0.9531044964110937E+00,   0.1000006509328160E-01,   0.8453487066188595E+00,   0.1002369545435191E-01
   0.1039750359721193E+01,   0.3956975049529771E+01,   0.1039750359721193E+01,   0.9999938364926282E-02,   0.9221985890387548E+00,   0.1002353922059882E-01
   0.1126396223031292E+01,   0.3953389636990578E+01,   0.1126396223031292E+01,   0.9999933228545414E-02,   0.9990484714586502E+00,   0.1002338298684569E-01
   0.1213042086341392E+01,   0.3949804224451396E+01,   0.1213042086341392E+01,   0.9999928092164578E-02,   0.1075898353878551E+01,   0.1002322675309258E-01
   0.1299687949651491E+01,   0.3946218811912211E+01,   0.1299687949651491E+01,   0.9999922955783735E-02,   0.1152748236298446E+01,   0.1002307051933944E-01
   0.1386333812961574E+01,   0.3942633399373024E+01,   0.1386333812961574E+01,   0.9999917819402888E-02,   0.1229598118718332E+01,   0.1002291428558633E-01
   0.1472979676271674E+01,   0.3939047986833838E+01,   0.1472979676271674E+01,   0.9999912683022041E-02,   0.1306448001138228E+01,   0.1002275805183320E-01
   0.1559625539581773E+01,   0.3935462574294650E+01,   0.1559625539581773E+01,   0.9999907546641189E-02,   0.1383297883558123E+01,   0.1002260181808005E-01
   0.1646271402891873E+01,   0.3931877161755459E+01,   0.1646271402891873E+01,   0.9999902410260331E-02,   0.1460147765978018E+01,   0.1002244558432692E-01
   0.1732917266201972E+01,   0.3928291749216275E+01,   0.1732917266201972E+01,   0.9999897273879489E-02,   0.1536997648397919E+01,   0.1002228935057381E-01
   0.1819563129512072E+01,   0.3924706336677094E+01,   0.1819563129512072E+01,   0.9999892137498656E-02,   0.1613847530817814E+01,   0.1002213311682067E-01
   0.1906208992822171E+01,   0.3921120924137909E+01,   0.1906208992822171E+01,   0.9999887001117811E-02,   0.1690697413237710E+01,   0.1002197688306756E-01
   0.1992854856132271E+01,   0.3917535511598723E+01,   0.1992854856132271E+01,   0.9999881864736963E-02,   0.1767547295657605E+01,   0.1002182064931442E-01
   0.2079500719442370E+01,   0.3913950099059539E+01,   0.2079500719442370E+01,   0.9999876728356121E-02,   0.1844397178077500E+01,   0.1002166441556133E-01
   0.2166146582752469E+01,   0.3900396802359001E+01,   0.2166146582752469E+01,   0.1000026095675413E-01,   0.1921247060497401E+01,   0.1002150818180818E-01
   0.2252792446062569E+01,   0.3906779273981170E+01,   0.2252792446062569E+01,   0.9999866455594439E-02,   0.1998096942917297E+01,   0.1002135194805509E-01
   0.2339438309372668E+01,   0.3903193861441973E+01,   0.2339438309372668E+01,   0.9999861319213562E-02,   0.2074946825337192E+01,   0.1002119571430190E-01
   0.2426084172682768E+01,   0.3899608448902798E+01,   0.2426084172682768E+01,   0.9999856182832745E-02,   0.2151796707757087E+01,   0.1002103948054881E-01
   0.2512730035992867E+01,   0.3896023036363602E+01,   0.2512730035992867E+01,   0.9999851046451872E-02,   0.2228646590176983E+01,   0.1002088324679567E-01
   0.2599375899302967E+01,   0.3892437623824422E+01,   0.2599375899302967E+01,   0.9999845910071041E-02,   0.2305496472596878E+01,   0.1002072701304256E-01
   0.2686021762613066E+01,   0.3868896755241620E+01,   0.2686021762613066E+01,   0.1000033990960889E-01,   0.2382346355016779E+01,   0.1002057077928943E-01
   0.2772667625923166E+01,   0.3885266798746050E+01,   0.2772667625923166E+01,   0.9999835637309346E-02,   0.2459196237436674E+01,   0.1002041454553629E-01
   0.2859313489233265E+01,   0.3881681386206861E+01,   0.2859313489233265E+01,   0.9999830500928496E-02,   0.2536046119856569E+01,   0.1002025831178320E-01
   0.2945959352543364E+01,   0.3878095973667676E+01,   0.2945959352543364E+01,   0.9999825364547651E-02,   0.2612896002276465E+01,   0.1002010207803007E-01
   0.3032605215853464E+01,   0.3874510561128492E+01,   0.3032605215853464E+01,   0.9999820228166806E-02,   0.2689745884696360E+01,   0.1001994584427693E-01
   0.3119251079163563E+01,   0.3870925148589301E+01,   0.3119251079163563E+01,   0.9999815091785949E-02,   0.2766595767116261E+01,   0.1001978961052382E-01
   0.3205896942473663E+01,   0.3842487784353531E+01,   0.3205896942473663E+01,   0.1000040643940155E-01,   0.2843445649536156E+01,   0.1001963337677066E-01
   0.3292542805783762E+01,   0.3863754323510938E+01,   0.3292542805783762E+01,   0.9999804819024282E-02,   0.2920295531956052E+01,   0.1001947714301755E-01
   0.3379188669093861E+01,   0.3860168910971748E+01,   0.3379188669093861E+01,   0.9999799682643421E-02,   0.2997145414375947E+01,   0.1001932090926443E-01
   0.3465834532403961E+01,   0.3856583498432561E+01,   0.3465834532403961E+01,   0.9999794546262574E-02,   0.3073995296795842E+01,   0.1001916467551130E-01
   0.3552480395714060E+01,   0.3827800810510469E+01,   0.3552480395714060E+01,   0.1000044459089173E-01,   0.3150845179215737E+01,   0.1001900844175814E-01
   0.3639126259024160E+01,   0.3849412673354189E+01,   0.3639126259024160E+01,   0.9999784273500883E-02,   0.3227695061635638E+01,   0.1001885220800504E-01
   0.3725772122334259E+01,   0.3845827260815008E+01,   0.3725772122334259E+01,   0.9999779137120050E-02,   0.3304544944055534E+01,   0.1001869597425194E-01
   0.3812417985644359E+01,   0.3842241848275824E+01,   0.3812417985644359E+01,   0.9999774000739207E-02,   0.3381394826475429E+01,   0.1001853974049878E-01
   0.3899063848954458E+01,   0.3838656435736622E+01,   0.3899063848954458E+01,   0.9999768864358318E-02,   0.3458244708895324E+01,   0.1001838350674568E-01
   0.3985709712264557E+01,   0.3812353472536616E+01,   0.3985709712264557E+01,   0.1000048720179555E-01,   0.3535094591315219E+01,   0.1001822727299255E-01
   0.4072355575574657E+01,   0.3809608683583890E+01,   0.4072355575574657E+01,   0.1000049524135243E-01,   0.3611944473735121E+01,   0.1001807103923946E-01
   0.4159001438884739E+01,   0.3827900198119072E+01,   0.4159001438884739E+01,   0.9999753455215803E-02,   0.3688794356155007E+01,   0.1001791480548633E-01
   0.4245647302194839E+01,   0.3824314785579896E+01,   0.4245647302194839E+01,   0.9999748318834987E-02,   0.3765644238574902E+01,   0.1001775857173319E-01
