0,0,0,0
10000000,2.6876359668188e-12,3.9015942714583e-05,0.00010876246971129
20000000,2.5133801991769e-11,0.00038780651865736,0.00036010482089315
30000000,1.2288194620799e-10,0.0020187291584916,0.00071330123311643
40000000,4.1900120935623e-10,0.0073398410690986,0.0011105368854079
50000000,1.1215167343346e-09,0.020974392143219,0.0015063969644933
60000000,2.5147223769474e-09,0.050255370019032,0.0018730051409602
70000000,4.9224081466714e-09,0.10517843939583,0.0021966499577511
80000000,8.6547177926501e-09,0.19776387404592,0.0024732472407637
90000000,1.3956634124303e-08,0.3409902556451,0.0027045674860169
100000000,2.0973069238039e-08,0.54757752454761,0.0028954651010752
110000000,2.9737087775936e-08,0.82888984186556,0.0030519994770864
120000000,4.0179258994468e-08,1.1941384520587,0.0031802770741222
130000000,5.2150939427352e-08,1.6499504818143,0.0032858302005087
140000000,6.5453082814223e-08,2.2002764780577,0.0033733587265885
150000000,7.9863777215113e-08,2.8465564150449,0.0034466912390982
160000000,9.5160447813446e-08,3.5880485872896,0.0035088609504585
170000000,1.1113525352336e-07,4.4222356840058,0.0035622283528583
180000000,1.2760401925515e-07,5.3452437726207,0.0036086114137569
190000000,1.444099903971e-07,6.3522329287385,0.0036494038630029
200000000,1.6142396419655e-07,7.437737497415,0.0036856741791543
210000000,1.7854221382511e-07,8.5959477317795,0.0037182444135569
220000000,1.9568330450053e-07,9.8209331958763,0.0037477510121519
230000000,2.1278455741736e-07,11.106813044507,0.0037746908173713
240000000,2.2979862324559e-07,12.447880394315,0.0037994554443617
250000000,2.4669040834537e-07,13.838688519804,0.0038223568088878
260000000,2.6343445092563e-07,15.274106267073,0.0038436460477074
270000000,2.8001275651241e-07,16.749349325599,0.0038635275609324
280000000,2.9641305539745e-07,18.259993091318,0.0038821694749151
290000000,3.1262742460454e-07,19.801971930292,0.0038997114839008
300000000,3.2865121242429e-07,21.371568780668,0.0039162707702914
310000000,3.4448220734221e-07,22.965398244505,0.0039319465118429
320000000,3.6012000061653e-07,24.580385633599,0.003946823344316
330000000,3.7556550020395e-07,26.213743847597,0.0039609740469522
340000000,3.9082056180656e-07,27.862949475026,0.0039744616453214
350000000,4.0588770990733e-07,29.525719111296,0.0039873410737374
360000000,4.2076992759215e-07,31.199986572525,0.0039996605017782
370000000,4.3547049875755e-07,32.883881439738,0.0040114624022869
380000000,4.4999289010832e-07,34.575709183257,0.0040227844185666
