0,4,0,0.0099982,0,0.01
0.1732,3.9899,0.15362,0.0099982,0.1732,0.01
0.34641,3.9797,0.30724,0.0099982,0.34641,0.01
0.51962,3.9696,0.46087,0.0099982,0.51962,0.01
0.69282,3.9594,0.61449,0.0099982,0.69282,0.01
0.86603,3.9491,0.76812,0.0099983,0.86603,0.01
1.0392,3.9389,0.92174,0.0099983,1.0392,0.01
1.2124,3.9286,1.0754,0.0099983,1.2124,0.01
1.3856,3.9183,1.229,0.0099983,1.3856,0.01
1.5588,3.9079,1.3826,0.0099983,1.5588,0.01
1.7321,3.8975,1.5362,0.0099983,1.7321,0.01
1.9053,3.8871,1.6899,0.0099983,1.9053,0.01
2.0785,3.8767,1.8435,0.0099983,2.0785,0.01
2.2517,3.8662,1.9971,0.0099983,2.2517,0.01
2.4249,3.8559,2.1507,0.0099983,2.4249,0.01
2.5981,3.8456,2.3043,0.0099983,2.5981,0.01
2.7713,3.8353,2.458,0.0099983,2.7713,0.01
2.9445,3.8249,2.6116,0.0099983,2.9445,0.01
3.1177,3.8145,2.7652,0.0099983,3.1177,0.01
3.2909,3.8041,2.9188,0.0099983,3.2909,0.01
3.4641,3.7936,3.0725,0.0099983,3.4641,0.01
3.6373,3.7831,3.2261,0.0099984,3.6373,0.01
3.8105,3.7726,3.3797,0.0099984,3.8105,0.01
3.9837,3.7621,3.5333,0.0099984,3.9837,0.01
4.1569,3.7515,3.687,0.0099984,4.1569,0.01
4.3301,3.741,3.8406,0.0099984,4.3301,0.01
4.5033,3.7295,3.9942,0.0099984,4.5033,0.01
4.6765,3.7183,4.1478,0.0099984,4.6765,0.01
4.8497,3.7071,4.3014,0.0099984,4.8497,0.01
5.0229,3.6959,4.4551,0.0099984,5.0229,0.01
5.1962,3.6846,4.6087,0.0099984,5.1962,0.01
5.3694,3.6732,4.7623,0.0099984,5.3694,0.01
5.5426,3.6618,4.9159,0.0099984,5.5426,0.01
5.7158,3.6503,5.0696,0.0099985,5.7158,0.01
5.889,3.6387,5.2232,0.0099985,5.889,0.01
6.0622,3.6271,5.3768,0.0099985,6.0622,0.01
6.2354,3.6154,5.5304,0.0099985,6.2354,0.01
6.4086,3.6037,5.684,0.0099985,6.4086,0.01
6.5818,3.5918,5.8377,0.0099985,6.5818,0.01
6.755,3.5799,5.9913,0.0099985,6.755,0.01
6.9282,3.5684,6.1449,0.0099985,6.9282,0.01
7.1014,3.5572,6.2985,0.0099985,7.1014,0.01
