"pressure"	"GlobalNodeId"	"PedigreeNodeId"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
0.033863	45210	45210	1	0.47	0.47	2.15	0.5
0.033849	45195	45195	1	0.471	0.471	2.15	0.5
0.033835	45180	45180	1	0.472	0.472	2.15	0.5
0.033825	45164	45164	1	0.473	0.473	2.15	0.5
0.033819	45149	45149	1	0.474	0.474	2.15	0.5
0.033813	45133	45133	1	0.475	0.475	2.15	0.5
0.033806	45118	45118	1	0.476	0.476	2.15	0.5
0.0338	45103	45103	1	0.477	0.477	2.15	0.5
0.033794	45087	45087	1	0.478	0.478	2.15	0.5
0.03379	45072	45072	1	0.479	0.479	2.15	0.5
0.033789	45056	45056	1	0.48	0.48	2.15	0.5
0.033787	45041	45041	1	0.481	0.481	2.15	0.5
0.033785	45025	45025	1	0.482	0.482	2.15	0.5
0.033784	45010	45010	1	0.483	0.483	2.15	0.5
0.033782	44994	44994	1	0.484	0.484	2.15	0.5
0.03378	44979	44979	1	0.485	0.485	2.15	0.5
0.033778	44964	44964	1	0.486	0.486	2.15	0.5
0.033777	44948	44948	1	0.487	0.487	2.15	0.5
0.033775	44933	44933	1	0.488	0.488	2.15	0.5
0.033774	44913	44913	1	0.489	0.489	2.15	0.5
0.033774	44873	44873	1	0.49	0.49	2.15	0.5
0.033775	44834	44834	1	0.491	0.491	2.15	0.5
0.033776	44794	44794	1	0.492	0.492	2.15	0.5
0.033776	44755	44755	1	0.493	0.493	2.15	0.5
0.033777	44715	44715	1	0.494	0.494	2.15	0.5
0.033778	44675	44675	1	0.495	0.495	2.15	0.5
0.033778	44636	44636	1	0.496	0.496	2.15	0.5
0.033779	44596	44596	1	0.497	0.497	2.15	0.5
0.033779	44557	44557	1	0.498	0.498	2.15	0.5
0.03378	44517	44517	1	0.499	0.499	2.15	0.5
0.033781	44478	44478	1	0.5	0.5	2.15	0.5
0.033781	44438	44438	1	0.501	0.501	2.15	0.5
0.033782	44398	44398	1	0.502	0.502	2.15	0.5
0.033783	44359	44359	1	0.503	0.503	2.15	0.5
0.033783	44319	44319	1	0.504	0.504	2.15	0.5
0.033784	44280	44280	1	0.505	0.505	2.15	0.5
0.033784	44240	44240	1	0.506	0.506	2.15	0.5
0.033785	44201	44201	1	0.507	0.507	2.15	0.5
0.033786	44161	44161	1	0.508	0.508	2.15	0.5
0.033786	44121	44121	1	0.509	0.509	2.15	0.5
0.033791	44123	44123	1	0.51	0.51	2.15	0.5
0.033806	44225	44225	1	0.511	0.511	2.15	0.5
0.03382	44326	44326	1	0.512	0.512	2.15	0.5
0.033835	44428	44428	1	0.513	0.513	2.15	0.5
0.03385	44529	44529	1	0.514	0.514	2.15	0.5
0.033862	44631	44631	1	0.515	0.515	2.15	0.5
0.033871	44732	44732	1	0.516	0.516	2.15	0.5
0.03388	44834	44834	1	0.517	0.517	2.15	0.5
0.03389	44935	44935	1	0.518	0.518	2.15	0.5
0.033899	45037	45037	1	0.519	0.519	2.15	0.5
0.033908	45139	45139	1	0.52	0.52	2.15	0.5
0.033917	45240	45240	1	0.521	0.521	2.15	0.5
0.033926	45342	45342	1	0.522	0.522	2.15	0.5
0.033935	45443	45443	1	0.523	0.523	2.15	0.5
0.033944	45545	45545	1	0.524	0.524	2.15	0.5
0.033953	45646	45646	1	0.525	0.525	2.15	0.5
0.033961	45764	45764	1	0.526	0.526	2.15	0.5
0.033968	45911	45911	1	0.527	0.527	2.15	0.5
0.033974	46058	46058	1	0.528	0.528	2.15	0.5
0.033981	46205	46205	1	0.529	0.529	2.15	0.5
0.033987	46352	46352	1	0.53	0.53	2.15	0.5
0.033993	46499	46499	1	0.531	0.531	2.15	0.5
0.034	46646	46646	1	0.532	0.532	2.15	0.5
0.034006	46792	46792	1	0.533	0.533	2.15	0.5
0.034019	46584	46584	1	0.534	0.534	2.15	0.5
0.034035	46167	46167	1	0.535	0.535	2.15	0.5
0.034051	45750	45750	1	0.536	0.536	2.15	0.5
0.034067	45334	45334	1	0.537	0.537	2.15	0.5
0.034083	44917	44917	1	0.538	0.538	2.15	0.5
0.034099	44500	44500	1	0.539	0.539	2.15	0.5
0.034116	44083	44083	1	0.54	0.54	2.15	0.5
0.034132	43667	43667	1	0.541	0.541	2.15	0.5
0.034148	43250	43250	1	0.542	0.542	2.15	0.5
0.034164	42833	42833	1	0.543	0.543	2.15	0.5
0.03418	42416	42416	1	0.544	0.544	2.15	0.5
0.034196	41999	41999	1	0.545	0.545	2.15	0.5
0.034213	41583	41583	1	0.546	0.546	2.15	0.5
0.034229	41166	41166	1	0.547	0.547	2.15	0.5
0.034245	40749	40749	1	0.548	0.548	2.15	0.5
0.034261	40332	40332	1	0.549	0.549	2.15	0.5
0.034277	39916	39916	1	0.55	0.55	2.15	0.5
0.034293	39499	39499	1	0.551	0.551	2.15	0.5
0.03431	39082	39082	1	0.552	0.552	2.15	0.5
0.034326	38665	38665	1	0.553	0.553	2.15	0.5
0.034342	38249	38249	1	0.554	0.554	2.15	0.5
0.03436	37849	37849	1	0.555	0.555	2.15	0.5
0.03438	37460	37460	1	0.556	0.556	2.15	0.5
0.0344	37070	37070	1	0.557	0.557	2.15	0.5
0.03442	36681	36681	1	0.558	0.558	2.15	0.5
0.034439	36291	36291	1	0.559	0.559	2.15	0.5
0.034459	35902	35902	1	0.56	0.56	2.15	0.5
0.034479	35512	35512	1	0.561	0.561	2.15	0.5
0.034499	35122	35122	1	0.562	0.562	2.15	0.5
0.03452	34930	34930	1	0.563	0.563	2.15	0.5
0.034543	35078	35078	1	0.564	0.564	2.15	0.5
0.034566	35226	35226	1	0.565	0.565	2.15	0.5
0.034589	35374	35374	1	0.566	0.566	2.15	0.5
0.034612	35522	35522	1	0.567	0.567	2.15	0.5
0.034635	35670	35670	1	0.568	0.568	2.15	0.5
0.034657	35458	35458	1	0.569	0.569	2.15	0.5
0.034678	35060	35060	1	0.57	0.57	2.15	0.5
0.034704	35293	35293	1	0.571	0.571	2.15	0.5
0.03473	35245	35245	1	0.572	0.572	2.15	0.5
0.034756	35197	35197	1	0.573	0.573	2.15	0.5
0.034782	35149	35149	1	0.574	0.574	2.15	0.5
0.034809	35101	35101	1	0.575	0.575	2.15	0.5
0.034835	35054	35054	1	0.576	0.576	2.15	0.5
0.034861	35006	35006	1	0.577	0.577	2.15	0.5
0.034887	34958	34958	1	0.578	0.578	2.15	0.5
0.034913	34910	34910	1	0.579	0.579	2.15	0.5
0.03494	34862	34862	1	0.58	0.58	2.15	0.5
0.034966	34815	34815	1	0.581	0.581	2.15	0.5
0.034992	34767	34767	1	0.582	0.582	2.15	0.5
0.035018	34719	34719	1	0.583	0.583	2.15	0.5
0.035044	34671	34671	1	0.584	0.584	2.15	0.5
0.03507	34623	34623	1	0.585	0.585	2.15	0.5
0.035097	34576	34576	1	0.586	0.586	2.15	0.5
0.035123	34528	34528	1	0.587	0.587	2.15	0.5
0.035149	34357	34357	1	0.588	0.588	2.15	0.5
0.035176	33862	33862	1	0.589	0.589	2.15	0.5
0.035202	33368	33368	1	0.59	0.59	2.15	0.5
0.03523	33128	33128	1	0.591	0.591	2.15	0.5
0.035269	34377	34377	1	0.592	0.592	2.15	0.5
0.035307	35658	35658	1	0.593	0.593	2.15	0.5
0.035346	36940	36940	1	0.594	0.594	2.15	0.5
0.035385	38221	38221	1	0.595	0.595	2.15	0.5
0.035424	39503	39503	1	0.596	0.596	2.15	0.5
0.035461	39805	39805	1	0.597	0.597	2.15	0.5
0.035498	40004	40004	1	0.598	0.598	2.15	0.5
0.035535	40203	40203	1	0.599	0.599	2.15	0.5
0.035572	40401	40401	1	0.6	0.6	2.15	0.5
0.035609	40600	40600	1	0.601	0.601	2.15	0.5
0.035646	40799	40799	1	0.602	0.602	2.15	0.5
0.035683	40997	40997	1	0.603	0.603	2.15	0.5
0.03572	41196	41196	1	0.604	0.604	2.15	0.5
0.035757	41395	41395	1	0.605	0.605	2.15	0.5
0.035794	41593	41593	1	0.606	0.606	2.15	0.5
0.035831	41792	41792	1	0.607	0.607	2.15	0.5
0.035868	41991	41991	1	0.608	0.608	2.15	0.5
0.035905	42189	42189	1	0.609	0.609	2.15	0.5
0.035942	42388	42388	1	0.61	0.61	2.15	0.5
0.035979	42587	42587	1	0.611	0.611	2.15	0.5
0.036016	42785	42785	1	0.612	0.612	2.15	0.5
0.036052	42372	42372	1	0.613	0.613	2.15	0.5
0.036088	41184	41184	1	0.614	0.614	2.15	0.5
0.036124	39995	39995	1	0.615	0.615	2.15	0.5
0.03616	38807	38807	1	0.616	0.616	2.15	0.5
0.036195	37618	37618	1	0.617	0.617	2.15	0.5
0.036231	36430	36430	1	0.618	0.618	2.15	0.5
0.036267	35241	35241	1	0.619	0.619	2.15	0.5
0.036304	34750	34750	1	0.62	0.62	2.15	0.5
0.036354	35345	35345	1	0.621	0.621	2.15	0.5
0.036407	36163	36163	1	0.622	0.622	2.15	0.5
0.03646	36981	36981	1	0.623	0.623	2.15	0.5
0.036512	37799	37799	1	0.624	0.624	2.15	0.5
0.036564	38617	38617	1	0.625	0.625	2.15	0.5
0.036616	39435	39435	1	0.626	0.626	2.15	0.5
0.036668	40252	40252	1	0.627	0.627	2.15	0.5
0.03672	41070	41070	1	0.628	0.628	2.15	0.5
0.036771	41888	41888	1	0.629	0.629	2.15	0.5
0.036823	42706	42706	1	0.63	0.63	2.15	0.5
0.036875	43601	43601	1	0.631	0.631	2.15	0.5
0.036923	44971	44971	1	0.632	0.632	2.15	0.5
0.036971	46341	46341	1	0.633	0.633	2.15	0.5
0.037019	47710	47710	1	0.634	0.634	2.15	0.5
0.037067	49080	49080	1	0.635	0.635	2.15	0.5
0.037115	50449	50449	1	0.636	0.636	2.15	0.5
0.037163	51819	51819	1	0.637	0.637	2.15	0.5
0.037211	53189	53189	1	0.638	0.638	2.15	0.5
0.037259	54558	54558	1	0.639	0.639	2.15	0.5
0.037307	55928	55928	1	0.64	0.64	2.15	0.5
0.037355	57297	57297	1	0.641	0.641	2.15	0.5
0.037403	58667	58667	1	0.642	0.642	2.15	0.5
0.037451	60037	60037	1	0.643	0.643	2.15	0.5
0.037499	61406	61406	1	0.644	0.644	2.15	0.5
0.037547	62776	62776	1	0.645	0.645	2.15	0.5
0.037595	64146	64146	1	0.646	0.646	2.15	0.5
0.03765	63878	63878	1	0.647	0.647	2.15	0.5
0.037711	62553	62553	1	0.648	0.648	2.15	0.5
0.037771	61228	61228	1	0.649	0.649	2.15	0.5
0.037831	59903	59903	1	0.65	0.65	2.15	0.5
0.037891	58578	58578	1	0.651	0.651	2.15	0.5
0.037951	57253	57253	1	0.652	0.652	2.15	0.5
0.038011	55927	55927	1	0.653	0.653	2.15	0.5
0.038071	54602	54602	1	0.654	0.654	2.15	0.5
0.038131	53277	53277	1	0.655	0.655	2.15	0.5
0.038191	51952	51952	1	0.656	0.656	2.15	0.5
0.038251	50627	50627	1	0.657	0.657	2.15	0.5
0.038311	49302	49302	1	0.658	0.658	2.15	0.5
0.038371	47977	47977	1	0.659	0.659	2.15	0.5
0.038431	46651	46651	1	0.66	0.66	2.15	0.5
0.038491	44832	44832	1	0.661	0.661	2.15	0.5
0.038551	42965	42965	1	0.662	0.662	2.15	0.5
0.038611	41098	41098	1	0.663	0.663	2.15	0.5
0.038671	39347	39347	1	0.664	0.664	2.15	0.5
0.038731	38593	38593	1	0.665	0.665	2.15	0.5
0.0388	38416	38416	1	0.666	0.666	2.15	0.5
0.038874	36988	36988	1	0.667	0.667	2.15	0.5
0.038949	35496	35496	1	0.668	0.668	2.15	0.5
0.039018	35408	35408	1	0.669	0.669	2.15	0.5
0.039086	35403	35403	1	0.67	0.67	2.15	0.5
0.039154	35397	35397	1	0.671	0.671	2.15	0.5
0.039223	35392	35392	1	0.672	0.672	2.15	0.5
0.039291	35387	35387	1	0.673	0.673	2.15	0.5
0.039359	35382	35382	1	0.674	0.674	2.15	0.5
0.039427	35377	35377	1	0.675	0.675	2.15	0.5
0.039496	35372	35372	1	0.676	0.676	2.15	0.5
0.039564	35367	35367	1	0.677	0.677	2.15	0.5
0.039632	35362	35362	1	0.678	0.678	2.15	0.5
0.0397	35356	35356	1	0.679	0.679	2.15	0.5
0.039769	35351	35351	1	0.68	0.68	2.15	0.5
0.039837	35346	35346	1	0.681	0.681	2.15	0.5
0.039905	35341	35341	1	0.682	0.682	2.15	0.5
0.039973	35336	35336	1	0.683	0.683	2.15	0.5
0.040042	35331	35331	1	0.684	0.684	2.15	0.5
0.04011	35326	35326	1	0.685	0.685	2.15	0.5
0.040178	35320	35320	1	0.686	0.686	2.15	0.5
0.040246	35315	35315	1	0.687	0.687	2.15	0.5
0.040314	35310	35310	1	0.688	0.688	2.15	0.5
0.040385	35307	35307	1	0.689	0.689	2.15	0.5
0.040458	35305	35305	1	0.69	0.69	2.15	0.5
0.040531	35303	35303	1	0.691	0.691	2.15	0.5
0.040603	35301	35301	1	0.692	0.692	2.15	0.5
0.040676	35299	35299	1	0.693	0.693	2.15	0.5
0.040748	35297	35297	1	0.694	0.694	2.15	0.5
0.040821	35295	35295	1	0.695	0.695	2.15	0.5
0.040898	35443	35443	1	0.696	0.696	2.15	0.5
0.040983	35904	35904	1	0.697	0.697	2.15	0.5
0.041069	36366	36366	1	0.698	0.698	2.15	0.5
0.041155	36827	36827	1	0.699	0.699	2.15	0.5
0.041241	37288	37288	1	0.7	0.7	2.15	0.5
0.041326	37750	37750	1	0.701	0.701	2.15	0.5
0.041411	38205	38205	1	0.702	0.702	2.15	0.5
0.041495	38650	38650	1	0.703	0.703	2.15	0.5
0.041578	39094	39094	1	0.704	0.704	2.15	0.5
0.041662	39538	39538	1	0.705	0.705	2.15	0.5
0.041745	39982	39982	1	0.706	0.706	2.15	0.5
0.041829	40427	40427	1	0.707	0.707	2.15	0.5
0.041912	40871	40871	1	0.708	0.708	2.15	0.5
0.041994	41315	41315	1	0.709	0.709	2.15	0.5
0.042076	41759	41759	1	0.71	0.71	2.15	0.5
0.042158	42203	42203	1	0.711	0.711	2.15	0.5
0.042239	42647	42647	1	0.712	0.712	2.15	0.5
0.042321	43092	43092	1	0.713	0.713	2.15	0.5
0.042403	43536	43536	1	0.714	0.714	2.15	0.5
0.042484	43980	43980	1	0.715	0.715	2.15	0.5
0.042566	44424	44424	1	0.716	0.716	2.15	0.5
0.042648	44868	44868	1	0.717	0.717	2.15	0.5
0.042729	45312	45312	1	0.718	0.718	2.15	0.5
0.042817	45569	45569	1	0.719	0.719	2.15	0.5
0.042913	45569	45569	1	0.72	0.72	2.15	0.5
0.043008	45569	45569	1	0.721	0.721	2.15	0.5
0.043103	45569	45569	1	0.722	0.722	2.15	0.5
0.043195	45569	45569	1	0.723	0.723	2.15	0.5
0.043286	45570	45570	1	0.724	0.724	2.15	0.5
0.043378	45570	45570	1	0.725	0.725	2.15	0.5
0.043469	45570	45570	1	0.726	0.726	2.15	0.5
0.043561	45570	45570	1	0.727	0.727	2.15	0.5
0.043653	45570	45570	1	0.728	0.728	2.15	0.5
0.043744	46375	46375	1	0.729	0.729	2.15	0.5
0.043835	47907	47907	1	0.73	0.73	2.15	0.5
0.043927	49438	49438	1	0.731	0.731	2.15	0.5
0.044018	50970	50970	1	0.732	0.732	2.15	0.5
0.044109	52502	52502	1	0.733	0.733	2.15	0.5
0.0442	54033	54033	1	0.734	0.734	2.15	0.5
0.044291	55565	55565	1	0.735	0.735	2.15	0.5
0.044391	57634	57634	1	0.736	0.736	2.15	0.5
0.044496	60111	60111	1	0.737	0.737	2.15	0.5
0.044601	62588	62588	1	0.738	0.738	2.15	0.5
0.044705	64420	64420	1	0.739	0.739	2.15	0.5
0.044804	65060	65060	1	0.74	0.74	2.15	0.5
0.044904	65700	65700	1	0.741	0.741	2.15	0.5
0.045003	66340	66340	1	0.742	0.742	2.15	0.5
0.045103	66980	66980	1	0.743	0.743	2.15	0.5
0.045199	68094	68094	1	0.744	0.744	2.15	0.5
0.045292	69728	69728	1	0.745	0.745	2.15	0.5
0.045386	71361	71361	1	0.746	0.746	2.15	0.5
0.045479	72994	72994	1	0.747	0.747	2.15	0.5
0.045572	74627	74627	1	0.748	0.748	2.15	0.5
0.045665	76260	76260	1	0.749	0.749	2.15	0.5
0.045759	77894	77894	1	0.75	0.75	2.15	0.5
0.045859	75843	75843	1	0.751	0.751	2.15	0.5
0.045962	71840	71840	1	0.752	0.752	2.15	0.5
0.046065	67836	67836	1	0.753	0.753	2.15	0.5
0.046169	63832	63832	1	0.754	0.754	2.15	0.5
0.046272	59828	59828	1	0.755	0.755	2.15	0.5
0.046376	55825	55825	1	0.756	0.756	2.15	0.5
0.046479	51821	51821	1	0.757	0.757	2.15	0.5
0.046583	47817	47817	1	0.758	0.758	2.15	0.5
0.046686	43813	43813	1	0.759	0.759	2.15	0.5
0.046789	39810	39810	1	0.76	0.76	2.15	0.5
0.046893	35806	35806	1	0.761	0.761	2.15	0.5
0.046996	31802	31802	1	0.762	0.762	2.15	0.5
0.0471	27798	27798	1	0.763	0.763	2.15	0.5
0.0472	23812	23812	1	0.764	0.764	2.15	0.5
0.047293	20157	20157	1	0.765	0.765	2.15	0.5
0.047293	20153	20153	1	0.766	0.766	2.15	0.5
0.047293	20148	20148	1	0.767	0.767	2.15	0.5
0.047293	20143	20143	1	0.768	0.768	2.15	0.5
0.047293	20138	20138	1	0.769	0.769	2.15	0.5
0.047293	20133	20133	1	0.77	0.77	2.15	0.5
0.047293	20129	20129	1	0.771	0.771	2.15	0.5
0.047293	20125	20125	1	0.772	0.772	2.15	0.5
0.047293	20123	20123	1	0.773	0.773	2.15	0.5
0.047293	20121	20121	1	0.774	0.774	2.15	0.5
0.047293	20120	20120	1	0.775	0.775	2.15	0.5
0.047292	24118	24118	1	0.776	0.776	2.15	0.5
0.047291	27621	27621	1	0.777	0.777	2.15	0.5
0.047289	29769	29769	1	0.778	0.778	2.15	0.5
0.047287	31916	31916	1	0.779	0.779	2.15	0.5
0.047285	34064	34064	1	0.78	0.78	2.15	0.5
0.047283	36212	36212	1	0.781	0.781	2.15	0.5
0.047282	38359	38359	1	0.782	0.782	2.15	0.5
0.04728	40507	40507	1	0.783	0.783	2.15	0.5
0.047278	42654	42654	1	0.784	0.784	2.15	0.5
0.047276	44802	44802	1	0.785	0.785	2.15	0.5
0.047274	46950	46950	1	0.786	0.786	2.15	0.5
0.047273	49097	49097	1	0.787	0.787	2.15	0.5
0.047271	51245	51245	1	0.788	0.788	2.15	0.5
0.047269	53393	53393	1	0.789	0.789	2.15	0.5
0.047267	55540	55540	1	0.79	0.79	2.15	0.5
0.047265	57688	57688	1	0.791	0.791	2.15	0.5
0.047263	59835	59835	1	0.792	0.792	2.15	0.5
0.047262	61983	61983	1	0.793	0.793	2.15	0.5
0.04726	64131	64131	1	0.794	0.794	2.15	0.5
0.047258	66278	66278	1	0.795	0.795	2.15	0.5
0.047256	68426	68426	1	0.796	0.796	2.15	0.5
0.047254	70574	70574	1	0.797	0.797	2.15	0.5
0.047252	72721	72721	1	0.798	0.798	2.15	0.5
0.047251	73711	73711	1	0.799	0.799	2.15	0.5
0.047251	73708	73708	1	0.8	0.8	2.15	0.5
0.047251	73722	73722	1	0.801	0.801	2.15	0.5
0.047252	73118	73118	1	0.802	0.802	2.15	0.5
0.047254	70928	70928	1	0.803	0.803	2.15	0.5
0.047255	68738	68738	1	0.804	0.804	2.15	0.5
0.047257	66548	66548	1	0.805	0.805	2.15	0.5
0.047259	64358	64358	1	0.806	0.806	2.15	0.5
0.04726	62168	62168	1	0.807	0.807	2.15	0.5
0.047262	59977	59977	1	0.808	0.808	2.15	0.5
0.047264	57787	57787	1	0.809	0.809	2.15	0.5
0.047265	55597	55597	1	0.81	0.81	2.15	0.5
0.047267	53407	53407	1	0.811	0.811	2.15	0.5
0.047269	51217	51217	1	0.812	0.812	2.15	0.5
0.04727	49027	49027	1	0.813	0.813	2.15	0.5
0.047272	46837	46837	1	0.814	0.814	2.15	0.5
0.047274	44647	44647	1	0.815	0.815	2.15	0.5
0.047275	42457	42457	1	0.816	0.816	2.15	0.5
0.047277	40267	40267	1	0.817	0.817	2.15	0.5
0.047279	38077	38077	1	0.818	0.818	2.15	0.5
0.04728	35887	35887	1	0.819	0.819	2.15	0.5
0.047282	33697	33697	1	0.82	0.82	2.15	0.5
0.047284	31507	31507	1	0.821	0.821	2.15	0.5
0.047285	29317	29317	1	0.822	0.822	2.15	0.5
0.047287	27126	27126	1	0.823	0.823	2.15	0.5
0.047289	23412	23412	1	0.824	0.824	2.15	0.5
0.04729	18511	18511	1	0.825	0.825	2.15	0.5
0.04729	18492	18492	1	0.826	0.826	2.15	0.5
0.04729	18456	18456	1	0.827	0.827	2.15	0.5
0.04729	18420	18420	1	0.828	0.828	2.15	0.5
0.04729	18385	18385	1	0.829	0.829	2.15	0.5
0.04729	18349	18349	1	0.83	0.83	2.15	0.5
0.04729	18313	18313	1	0.831	0.831	2.15	0.5
0.04729	18276	18276	1	0.832	0.832	2.15	0.5
0.04729	18236	18236	1	0.833	0.833	2.15	0.5
0.04729	18197	18197	1	0.834	0.834	2.15	0.5
0.04728	18390	18390	1	0.835	0.835	2.15	0.5
0.047214	20416	20416	1	0.836	0.836	2.15	0.5
0.047142	23160	23160	1	0.837	0.837	2.15	0.5
0.04706	24622	24622	1	0.838	0.838	2.15	0.5
0.046976	25906	25906	1	0.839	0.839	2.15	0.5
0.046892	28203	28203	1	0.84	0.84	2.15	0.5
0.046808	30501	30501	1	0.841	0.841	2.15	0.5
0.046723	32799	32799	1	0.842	0.842	2.15	0.5
0.046639	35096	35096	1	0.843	0.843	2.15	0.5
0.046555	37394	37394	1	0.844	0.844	2.15	0.5
0.04647	39692	39692	1	0.845	0.845	2.15	0.5
0.046386	41989	41989	1	0.846	0.846	2.15	0.5
0.046302	44287	44287	1	0.847	0.847	2.15	0.5
0.046218	46584	46584	1	0.848	0.848	2.15	0.5
0.046133	48882	48882	1	0.849	0.849	2.15	0.5
0.046049	51180	51180	1	0.85	0.85	2.15	0.5
0.045965	53477	53477	1	0.851	0.851	2.15	0.5
0.045881	55775	55775	1	0.852	0.852	2.15	0.5
0.045796	58073	58073	1	0.853	0.853	2.15	0.5
0.045712	60370	60370	1	0.854	0.854	2.15	0.5
0.045632	60581	60581	1	0.855	0.855	2.15	0.5
0.045553	60611	60611	1	0.856	0.856	2.15	0.5
0.045474	60642	60642	1	0.857	0.857	2.15	0.5
0.045395	60672	60672	1	0.858	0.858	2.15	0.5
0.045315	60703	60703	1	0.859	0.859	2.15	0.5
0.045236	60733	60733	1	0.86	0.86	2.15	0.5
0.045157	60764	60764	1	0.861	0.861	2.15	0.5
0.045077	60794	60794	1	0.862	0.862	2.15	0.5
0.044998	60825	60825	1	0.863	0.863	2.15	0.5
0.044919	60855	60855	1	0.864	0.864	2.15	0.5
0.044839	60769	60769	1	0.865	0.865	2.15	0.5
0.044757	60393	60393	1	0.866	0.866	2.15	0.5
0.044675	60017	60017	1	0.867	0.867	2.15	0.5
0.044593	59642	59642	1	0.868	0.868	2.15	0.5
0.044516	59329	59329	1	0.869	0.869	2.15	0.5
0.044443	59051	59051	1	0.87	0.87	2.15	0.5
0.044369	58773	58773	1	0.871	0.871	2.15	0.5
0.044296	58494	58494	1	0.872	0.872	2.15	0.5
0.044227	58199	58199	1	0.873	0.873	2.15	0.5
0.044162	57892	57892	1	0.874	0.874	2.15	0.5
0.044097	57585	57585	1	0.875	0.875	2.15	0.5
0.044032	57278	57278	1	0.876	0.876	2.15	0.5
0.043967	56970	56970	1	0.877	0.877	2.15	0.5
0.043902	56663	56663	1	0.878	0.878	2.15	0.5
0.043837	56356	56356	1	0.879	0.879	2.15	0.5
0.043772	56049	56049	1	0.88	0.88	2.15	0.5
0.043707	55741	55741	1	0.881	0.881	2.15	0.5
0.04364	55502	55502	1	0.882	0.882	2.15	0.5
0.043572	55285	55285	1	0.883	0.883	2.15	0.5
0.043505	55067	55067	1	0.884	0.884	2.15	0.5
0.043437	54850	54850	1	0.885	0.885	2.15	0.5
0.04337	54633	54633	1	0.886	0.886	2.15	0.5
0.043303	54416	54416	1	0.887	0.887	2.15	0.5
0.043235	54199	54199	1	0.888	0.888	2.15	0.5
0.043167	53970	53970	1	0.889	0.889	2.15	0.5
0.043096	53619	53619	1	0.89	0.89	2.15	0.5
0.043024	53269	53269	1	0.891	0.891	2.15	0.5
0.042952	52918	52918	1	0.892	0.892	2.15	0.5
0.042881	52567	52567	1	0.893	0.893	2.15	0.5
0.042809	52217	52217	1	0.894	0.894	2.15	0.5
0.042737	51866	51866	1	0.895	0.895	2.15	0.5
0.04267	51691	51691	1	0.896	0.896	2.15	0.5
0.042608	51694	51694	1	0.897	0.897	2.15	0.5
0.042545	51696	51696	1	0.898	0.898	2.15	0.5
0.042482	51698	51698	1	0.899	0.899	2.15	0.5
0.042418	51698	51698	1	0.9	0.9	2.15	0.5
0.042354	51693	51693	1	0.901	0.901	2.15	0.5
0.0423	51677	51677	1	0.902	0.902	2.15	0.5
0.042246	51660	51660	1	0.903	0.903	2.15	0.5
0.042192	51644	51644	1	0.904	0.904	2.15	0.5
0.042138	51627	51627	1	0.905	0.905	2.15	0.5
0.042089	51625	51625	1	0.906	0.906	2.15	0.5
0.042051	51653	51653	1	0.907	0.907	2.15	0.5
0.042009	51676	51676	1	0.908	0.908	2.15	0.5
0.041952	51672	51672	1	0.909	0.909	2.15	0.5
0.041895	51668	51668	1	0.91	0.91	2.15	0.5
0.041838	51663	51663	1	0.911	0.911	2.15	0.5
0.041782	51659	51659	1	0.912	0.912	2.15	0.5
0.041725	51654	51654	1	0.913	0.913	2.15	0.5
0.041668	51650	51650	1	0.914	0.914	2.15	0.5
0.041611	51646	51646	1	0.915	0.915	2.15	0.5
0.041554	51641	51641	1	0.916	0.916	2.15	0.5
0.041497	51637	51637	1	0.917	0.917	2.15	0.5
0.04144	51632	51632	1	0.918	0.918	2.15	0.5
0.041383	51628	51628	1	0.919	0.919	2.15	0.5
0.041326	51624	51624	1	0.92	0.92	2.15	0.5
0.041283	51878	51878	1	0.921	0.921	2.15	0.5
0.041241	52166	52166	1	0.922	0.922	2.15	0.5
0.041199	52453	52453	1	0.923	0.923	2.15	0.5
0.041157	52741	52741	1	0.924	0.924	2.15	0.5
0.041116	52937	52937	1	0.925	0.925	2.15	0.5
0.041076	52999	52999	1	0.926	0.926	2.15	0.5
0.041036	53062	53062	1	0.927	0.927	2.15	0.5
0.040997	53124	53124	1	0.928	0.928	2.15	0.5
0.040957	53187	53187	1	0.929	0.929	2.15	0.5
0.040917	53249	53249	1	0.93	0.93	2.15	0.5
0.040877	53312	53312	1	0.931	0.931	2.15	0.5
0.040838	53374	53374	1	0.932	0.932	2.15	0.5
0.040798	53437	53437	1	0.933	0.933	2.15	0.5
0.040758	53499	53499	1	0.934	0.934	2.15	0.5
0.040719	53562	53562	1	0.935	0.935	2.15	0.5
0.040679	53624	53624	1	0.936	0.936	2.15	0.5
0.040641	53465	53465	1	0.937	0.937	2.15	0.5
0.040602	53315	53315	1	0.938	0.938	2.15	0.5
0.040564	53165	53165	1	0.939	0.939	2.15	0.5
0.040525	53015	53015	1	0.94	0.94	2.15	0.5
0.040487	52865	52865	1	0.941	0.941	2.15	0.5
0.040448	52702	52702	1	0.942	0.942	2.15	0.5
0.040404	52496	52496	1	0.943	0.943	2.15	0.5
0.040361	52291	52291	1	0.944	0.944	2.15	0.5
0.040318	52085	52085	1	0.945	0.945	2.15	0.5
0.040293	51862	51862	1	0.946	0.946	2.15	0.5
0.040278	51629	51629	1	0.947	0.947	2.15	0.5
0.040254	51604	51604	1	0.948	0.948	2.15	0.5
0.040229	51604	51604	1	0.949	0.949	2.15	0.5
