time,integral1,integral2,integral3,integral4,integral5,integral6,integral7,integral8,volume1,volume2,volume3,volume4,volume5,volume6,volume7,volume8
0.23,0.010181819251533,0.0012152610274929,0.0061294386580053,0.0038258789954418,0.0005796250746231,0.00059104984316587,0.00050524702876889,0.00058421950376287,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.24,0.010398281279095,0.0012387488857515,0.0063401273234793,0.0040298898801263,0.0006157936948635,0.00062696969698681,0.00053515088928478,0.0006253003034678,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.25,0.010598654749729,0.0012616438447339,0.0065337279630246,0.0042252505194532,0.00064943361159261,0.00066030711744487,0.00056287709021674,0.0006638202315677,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.26,0.010784503305145,0.0012839675821337,0.0067116406566205,0.0044118313729478,0.00068057784793504,0.00069112758437552,0.00058852668463777,0.00069968335494443,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.27,0.010957255360899,0.0013057396257498,0.0068752629826639,0.0045896622401455,0.00070931102058322,0.00071954060901278,0.00061223428996863,0.00073287042322083,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.28,0.011118204412298,0.0013269777659906,0.0070259460673278,0.0047589001261407,0.00073575334152281,0.00074568369421755,0.00063415231270606,0.00076342333620363,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.29,0.011268513954898,0.0013476983779016,0.0071649654517879,0.0049197996163635,0.00076004746584159,0.00076970992532148,0.00065443907700589,0.00079143071337521,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.3,0.01140922526645,0.0013679166733621,0.0072935036557095,0.0050726865356424,0.00078234807992035,0.00079177874155751,0.00067325042494776,0.00081701503501013,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.31,0.011541266771331,0.0013876468991868,0.00741264161656,0.0052179352632978,0.00080281396075434,0.00081204934008604,0.00069073420019033,0.00084032158425493,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.32,0.011665464085724,0.0014069024931876,0.0075233565930642,0.0053559497688743,0.00082160215956783,0.00083067616724485,0.00070702699348103,0.00086150924354316,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.33,0.011782550130278,0.0014256962074735,0.0076265245582686,0.0054871482148815,0.00083886394271198,0.00084780600804681,0.00072225257088846,0.00088074307661331,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.34,0.011893174911046,0.0014440402061559,0.0077229255247503,0.0056119508308552,0.00085474213827569,0.00086357626342027,0.00073652148731438,0.00089818854882579,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.35,0.011997914724279,0.0014619461430127,0.0078132506152961,0.0057307706824309,0.00086936957216467,0.00087811408600249,0.0007499314834711,0.00091400719391083,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.36,0.012097280650094,0.0014794252234267,0.0078981100058091,0.0058440069253914,0.00088286832182106,0.00089153611929342,0.00076256835816698,0.00092835351630105,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.37,0.012191726275499,0.0014964882539614,0.0079780411217999,0.0059520401346889,0.00089534956223693,0.0009039486474343,0.00077450709072828,0.00094137291760094,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.38,0.012281654637976,0.0015131456822017,0.0080535166697195,0.0060552293211918,0.00090691382317387,0.00091544801306891,0.00078581305702535,0.00095320044753788,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.39,0.012367424413595,0.0015294076289164,0.0081249522365131,0.0061539102854873,0.00091765151618469,0.00092612119974146,0.00079654323636763,0.00096396019913141,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.4,0.012449355393712,0.001545283914158,0.0081927133030324,0.0062483950017313,0.00092764362409268,0.00093604650487111,0.00080674734677677,0.00097376519111242,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.41,0.012527733305503,0.0015607840785709,0.0082571215971478,0.0063389717703542,0.00093696247381798,0.0009452942514167,0.00081646887495065,0.00098271760510885,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.42,0.012602814036603,0.0015759174009093,0.0083184607676039,0.0064259059230401,0.00094567253615673,0.00095392750261974,0.00082574598691524,0.00099090926890984,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.43,0.012674827325075,0.0015906929125572,0.0083769813959343,0.0065094409046727,0.00095383121390863,0.00096200275610605,0.00083461231810766,0.0009984222990315,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.44,0.012743979974135,0.0016051194096766,0.0084329053860637,0.0065897995936819,0.00096148959331983,0.000969570602251,0.00084309764931944,0.0010053298351714,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.45,0.012810458647666,0.0016192054634802,0.0084864297835504,0.0066671857539401,0.00096869314389117,0.00097667633791595,0.00085122847906894,0.0010116968156854,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.46,0.012874432298176,0.0016329594290238,0.0085377300818148,0.0067417855380057,0.00097548235888075,0.00098336053107714,0.00085902850473412,0.001017580756955,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.47,0.012936054274054,0.0016463894528289,0.008586963073463,0.0068137689833846,0.00098189333391498,0.00098965953495893,0.00086651902502543,0.0010230325106138,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.48,0.012995464148132,0.0016595034795857,0.0086342693026472,0.0068832914610331,0.00098795828453076,0.00099560595239761,0.00087371927572759,0.0010280969813542,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.49,0.013052789304754,0.0016723092581318,0.0086797751705023,0.0069504950491097,0.00099370600563213,0.0010012290525551,0.00088064670951086,0.0010328137947588,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.5,0.01310814631811,0.0016848143468627,0.0087235947409162,0.0070155098155628,0.00099916227709867,0.0010065551429656,0.00088731722928428,0.0010372179096367,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.51,0.013161642150449,0.0016970261186974,0.0087658312887835,0.0070784550010743,0.0010043502203975,0.0010116079003784,0.00089374538320842,0.0010413401730004,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.52,0.013213375195043,0.001708951765696,0.0088065786278325,0.0071394400996568,0.0010092906112294,0.0010164086640616,0.00089994452820462,0.0010452078183804,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.53,0.01326343618543,0.0017205983034038,0.0088459222503195,0.0071985658382787,0.0010140021531342,0.0010209766952424,0.00090592696764369,0.0010488449098906,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.54,0.0133119089895,0.0017319725749833,0.0088839403064839,0.0072559250596362,0.0010185017167004,0.0010253294062407,0.00091170406789049,0.0010522727355224,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.55,0.013358871304404,0.0017430812551775,0.0089207044476984,0.0073116035139268,0.0010228045486478,0.0010294825626448,0.00091728635752356,0.001055510153741,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.56,0.013404395265995,0.0017539308541411,0.0089562805537509,0.0073656805664561,0.0010269244546347,0.0010334504616304,0.00092268361233172,0.0010585738977026,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.57,0.013448547984556,0.0017645277211645,0.0089907293616418,0.0074182298283453,0.0010308739592129,0.0010372460892447,0.00092790492859733,0.001061478841424,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.58,0.013491392016877,0.0017748780483117,0.0090241070106386,0.0074693197176478,0.0010346644459477,0.0010408812591967,0.00093295878669282,0.0010642382320817,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.59,0.013532985783308,0.0017849878739857,0.0090564655160627,0.0075190139579679,0.0010383062803339,0.0010443667354219,0.00093785310662516,0.0010668638923692,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.6,0.013573383937149,0.0017948630864311,0.0090878531823516,0.0075673720212892,0.0010418089177959,0.0010477123404279,0.00094259529684831,0.0010693663965345,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.61,0.013612637692695,0.0018045094271818,0.0091183149642968,0.0076144495212348,0.001045180998749,0.0010509270511874,0.00094719229741072,0.0010717552233843,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.62,0.013650795117336,0.0018139324944573,0.009147892783969,0.0076602985624499,0.0010484304324271,0.0010540190841277,0.00095165061830386,0.0010740388892067,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.63,0.01368790139235,0.0018231377465107,0.009176625809671,0.007704968051251,0.0010515644709454,0.0010569959705693,0.00095597637371676,0.0010762250632355,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.64,0.013723999046355,0.0018321305049285,0.0092045507022734,0.0077485039721514,0.0010545897748611,0.001059864623789,0.0009601753127736,0.0010783206679703,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.65,0.013759128164833,0.0018409159578843,0.0092317018334576,0.007790949634365,0.0010575124713175,0.0010626313987363,0.00096425284722938,0.0010803319663859,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.66,0.013793326578671,0.0018494991633432,0.009258111479695,0.0078323458919146,0.0010603382057086,0.0010653021452892,0.00096821407651727,0.0010822646377993,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.67,0.013826630034239,0.0018578850522178,0.00928380999521,0.0078727313405433,0.001063072187668,0.0010678822558267,0.00097206381047579,0.0010841238439392,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.68,0.013859072347185,0.0018660784314736,0.0093088259666798,0.0079121424942303,0.0010657192320784,0.0010703767077888,0.0009758065900318,0.001085914286551,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.69,0.01389068554185,0.0018740839871818,0.0093331863520159,0.0079506139437687,0.0010682837957019,0.0010727901018099,0.00097944670607262,0.001087640257692,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.7,0.013921499977923,0.0018819062875198,0.009356916605227,0.0079881784995484,0.0010707700099528,0.0010751266959345,0.00098298821670641,0.0010893056837135,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.71,0.013951544465759,0.001889549785716,0.00938004078907,0.008024867320417,0.0010731817102634,0.0010773904363619,0.00098643496308178,0.0010909141637868,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.72,0.013980846371608,0.0018970188229378,0.0094025816769541,0.008060710030248,0.0010755224624364,0.0010795849851057,0.00098979058391416,0.0010924690037121,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.73,0.014009431713818,0.0019043176311238,0.0094245608453571,0.0080957348236399,0.0010777955863275,0.0010817137449109,0.0009930585288478,0.0010939732456439,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.74,0.01403732525096,0.0019114503357559,0.0094459987578371,0.0081299685619838,0.0010800041771554,0.0010837798817259,0.00099624207076558,0.00109542969428,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.75,0.01406455056271,0.0019184209585731,0.0094669148415783,0.0081634368609814,0.0010821511247047,0.0010857863449925,0.00099934431714585,0.0010968409399817,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.76,0.014091130124204,0.0019252334202256,0.0094873275572843,0.0081961641705547,0.0010842391306493,0.0010877358859846,0.0010023682205537,0.0010982093792294,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.77,0.014117085374502,0.0019318915428687,0.0095072544631258,0.0082281738479716,0.0010862707242005,0.0010896310744007,0.0010053165883443,0.0010995372327584,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.78,0.014142436779751,0.001938399052696,0.0095267122733611,0.0082594882249084,0.0010882482762574,0.0010914743133915,0.0010081920916482,0.0011008265616758,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.79,0.014167203891509,0.0019447595824132,0.0095457169121696,0.0082901286690793,0.0010901740122183,0.0010932678531804,0.0010109972736993,0.0011020792818122,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.8,0.014191405400715,0.0019509766736512,0.0095642835631732,0.008320115640987,0.001092050023592,0.0010950138034231,0.0010137345575629,0.0011032971765316,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.81,0.014215059187665,0.00195705377932,0.009582426715065,0.0083494687462819,0.0010938782785322,0.0010967141444294,0.0010164062533125,0.0011044819081893,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.82,0.014238182368375,0.0019629942659035,0.0096001602037139,0.0083782067841578,0.0010956606314064,0.0010983707373629,0.0010190145647008,0.0011056350284034,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.83,0.014260791337628,0.0019688014156953,0.0096174972510739,0.008406347792164,0.0010973988314951,0.001099985333518,0.0010215615953673,0.0011067579872812,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.84,0.014282901808998,0.0019744784289776,0.0096344505011894,0.0084339090877676,0.0010990945309097,0.0011015595827649,0.0010240493546166,0.0011078521417255,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.85,0.014304528852097,0.0019800284261431,0.009651032053556,0.0084609073069646,0.001100749291805,0.0011030950412431,0.0010264797628045,0.0011089187629269,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.86,0.014325686927285,0.0019854544497602,0.0096672534940699,0.0084873584402033,0.0011023645929576,0.0011045931783765,0.0010288546563592,0.0011099590431359,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.87,0.01434638991804,0.0019907594665853,0.0096831259237731,0.0085132778658545,0.0011039418357701,0.0011060553832737,0.0010311757924687,0.0011109741017955,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.88,0.014366651161179,0.0019959463695189,0.0096986599855821,0.008538680381441,0.0011054823497571,0.0011074829705738,0.0010334448534568,0.0011119649911045,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.89,0.014386483475099,0.0020010179795119,0.0097138658891681,0.0085635802328126,0.0011069873975629,0.0011088771857879,0.0010356634508737,0.0011129327010747,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.9,0.014405899186194,0.002005977047418,0.0097287534341414,0.0085879911414364,0.0011084581795556,0.0011102392101857,0.0010378331293197,0.0011138781641348,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.91,0.014424910153582,0.0020108262557979,0.009743332031676,0.0086119263299544,0.0011098958380359,0.0011115701652682,0.0010399553700249,0.0011148022593291,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.92,0.014443527792275,0.0020155682206734,0.0097576107247003,0.0086353985461454,0.0011113014610987,0.0011128711168654,0.0010420315941988,0.0011157058161522,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.93,0.014461763094906,0.0020202054932347,0.0097715982067664,0.0086584200854147,0.0011126760861777,0.0011141430788939,0.0010440631661699,0.001116589618058,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.94,0.014479626652125,0.0020247405615006,0.0097853028396997,0.0086810028119237,0.0011140207033039,0.0011153870168049,0.0010460513963283,0.0011174544056731,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.95,0.014497128671746,0.0020291758519339,0.0097987326701248,0.0087031581784617,0.0011153362581022,0.0011166038507513,0.0010479975438849,0.0011183008797453,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.96,0.014514278996752,0.0020335137310131,0.0098118954449496,0.0087248972451517,0.0011166236545517,0.0011177944584995,0.001049902819462,0.0011191297038521,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.97,0.014531087122234,0.0020377565067608,0.0098247986258889,0.0087462306970748,0.001117883757529,0.0011189596781081,0.0010517683875252,0.0011199415068919,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.98,0.014547562211327,0.0020419064302315,0.009837449403096,0.0087671688608895,0.0011191173951558,0.0011201003103955,0.0010535953686683,0.0011207368853776,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.99,0.014563713110236,0.0020459656969585,0.0098498547079695,0.0087877217205176,0.001120325360966,0.001121217121214,0.0010553848417611,0.0011215164055514,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
1,0.014579548362392,0.0020499364483618,0.0098620212251937,0.0088078989319592,0.0011215084159098,0.0011223108435487,0.0010571378459695,0.0011222806053364,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
