time,integral1,integral2,integral3,integral4,integral5,integral6,integral7,integral8,volume1,volume2,volume3,volume4,volume5,volume6,volume7,volume8
0.59,0.013559592851498,0.0017160340021897,0.0090044304939262,0.0076672935482058,0.0010254387839537,0.0010441099736944,0.00095712025245546,0.0010678445348541,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.6,0.013598119217611,0.0017266739960282,0.0090336356548415,0.0077123903805067,0.0010285996838965,0.0010468703544682,0.00096116313208889,0.0010698774083556,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.61,0.013635640508946,0.0017371105187108,0.0090620511385908,0.0077563598449593,0.0010316626760622,0.0010495414055606,0.00096509233457831,0.0010718332205068,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.62,0.013672195898031,0.0017473467970009,0.0090897095513857,0.0077992454486667,0.0010346333130792,0.0010521284816108,0.00096891308670009,0.0010737177650138,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.63,0.013707822190525,0.0017573860315852,0.0091166414737463,0.0078410880706547,0.0010375166547344,0.001054636452834,0.00097263025091659,0.0010755362195445,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.64,0.013742554028419,0.0017672313973104,0.0091428756363204,0.0078819261888328,0.0010403173223366,0.0010570697581606,0.0009762483564468,0.0010772932207255,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.65,0.013776424071553,0.0017768860432038,0.0091684390762718,0.0079217960821554,0.0010430395464268,0.0010594324519443,0.00097977162750953,0.0010789929294016,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.66,0.013809463160124,0.0017863530923211,0.0091933572768322,0.0079607320111167,0.0010456872087047,0.0010617282450759,0.00098320400900243,0.0010806390874839,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.67,0.013841700460478,0.0017956356414589,0.0092176542922042,0.0079987663792808,0.0010482638789238,0.0010639605412247,0.00098654918985433,0.0010822350675267,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.68,0.013873163596188,0.0018047367607609,0.0092413528596728,0.0080359298781797,0.0010507728474007,0.0010661324688295,0.00098981062426554,0.001083783916011,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.69,0.013903878766138,0.001813659493248,0.0092644745005049,0.0080722516175942,0.0010532171536997,0.001068246909377,0.00099299155103079,0.0010852883911729,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.7,0.013933870851096,0.0018224068542924,0.0092870396109871,0.0081077592429622,0.0010555996119778,0.0010703065224314,0.00099609501112113,0.0010867509960993,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.71,0.0139631635101,0.0018309818310556,0.0093090675447621,0.0081424790414254,0.0010579228334082,0.001072313767817,0.00099912386368502,0.0010881740077139,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.72,0.013991779267767,0.0018393873819076,0.0093305766874603,0.0081764360378269,0.0010601892460463,0.0010742709253043,0.0010020808006138,0.0010895595021864,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.73,0.014019739593538,0.0018476264358377,0.0093515845244916,0.0082096540818005,0.0010624011124543,0.0010761801121004,0.001004968359804,0.0010909093772318,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.74,0.014047064973725,0.0018557018918718,0.0093721077027469,0.0082421559269467,0.0010645605453578,0.001078043298409,0.0010077889372358,0.0010922253716966,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.75,0.014073774977121,0.0018636166185008,0.0093921620868632,0.0082739633029634,0.001066669521573,0.0010798623212883,0.0010105447979776,0.0010935090827799,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.76,0.014099888314856,0.0018713734531314,0.0094117628106237,0.008305096981492,0.0010687298944122,0.0010816388970084,0.0010132380862145,0.0010947619811894,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.77,0.014125422895089,0.0018789752015614,0.0094309243239949,0.0083355768363432,0.0010707434047489,0.0010833746320835,0.0010158708343915,0.0010959854244917,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.78,0.014150395873064,0.0018864246374867,0.0094496604362423,0.008365421898691,0.0010727116909004,0.0010850710331311,0.0010184449715527,0.0010971806688851,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
