0.17443D+01,0.37626D+00
0.34886D+01,0.75253D+00
0.52328D+01,0.11288D+01
0.69771D+01,0.15051D+01
0.87214D+01,0.18813D+01
0.10466D+02,0.22576D+01
0.12210D+02,0.26338D+01
0.13954D+02,0.30101D+01
0.15698D+02,0.33864D+01
0.17443D+02,0.37626D+01
0.19187D+02,0.41389D+01
0.20931D+02,0.45152D+01
0.22676D+02,0.48914D+01
0.24420D+02,0.52677D+01
0.26164D+02,0.56461D+01
0.27908D+02,0.60250D+01
0.29653D+02,0.64038D+01
0.31397D+02,0.67827D+01
0.33141D+02,0.71616D+01
0.34886D+02,0.75404D+01
0.36630D+02,0.79234D+01
0.38374D+02,0.83066D+01
0.40118D+02,0.86897D+01
0.41863D+02,0.90741D+01
0.43607D+02,0.94624D+01
0.45351D+02,0.98506D+01
0.47095D+02,0.10239D+02
0.48840D+02,0.10627D+02
0.50584D+02,0.11015D+02
0.52328D+02,0.11401D+02
0.54073D+02,0.11785D+02
0.55817D+02,0.12169D+02
0.57561D+02,0.12553D+02
0.59305D+02,0.12941D+02
0.61050D+02,0.13330D+02
0.62794D+02,0.13720D+02
0.64538D+02,0.14109D+02
0.66283D+02,0.14499D+02
0.68027D+02,0.14888D+02
0.69771D+02,0.15278D+02
0.71515D+02,0.15668D+02
0.73260D+02,0.16057D+02
0.75004D+02,0.16447D+02
0.76748D+02,0.16837D+02
0.78492D+02,0.17227D+02
0.80237D+02,0.17633D+02
0.81981D+02,0.18044D+02
0.83725D+02,0.18454D+02
0.85470D+02,0.18865D+02
0.87214D+02,0.19275D+02
0.88958D+02,0.19686D+02
0.90702D+02,0.20096D+02
0.92447D+02,0.20507D+02
0.94191D+02,0.20917D+02
0.95935D+02,0.21328D+02
0.97679D+02,0.21735D+02
0.99424D+02,0.22140D+02
0.10117D+03,0.22547D+02
0.10291D+03,0.22956D+02
0.10466D+03,0.23376D+02
0.10640D+03,0.23802D+02
0.10815D+03,0.24228D+02
0.10989D+03,0.24654D+02
0.11163D+03,0.25080D+02
0.11338D+03,0.25506D+02
0.11512D+03,0.25932D+02
0.11687D+03,0.26358D+02
0.11861D+03,0.26784D+02
0.12036D+03,0.27210D+02
0.12210D+03,0.27636D+02
0.12384D+03,0.28062D+02
0.12559D+03,0.28487D+02
0.12733D+03,0.28887D+02
0.12908D+03,0.29288D+02
0.13082D+03,0.29689D+02
0.13257D+03,0.30090D+02
0.13431D+03,0.30506D+02
0.13605D+03,0.30954D+02
0.13780D+03,0.31402D+02
0.13954D+03,0.31852D+02
0.14129D+03,0.32319D+02
0.14303D+03,0.32786D+02
0.14477D+03,0.33254D+02
0.14652D+03,0.33721D+02
0.14826D+03,0.34188D+02
0.15001D+03,0.34655D+02
0.15175D+03,0.35122D+02
0.15350D+03,0.35590D+02
0.15524D+03,0.36053D+02
0.15698D+03,0.36509D+02
0.15873D+03,0.36962D+02
0.16047D+03,0.37416D+02
0.16222D+03,0.37870D+02
0.16396D+03,0.38340D+02
0.16571D+03,0.38837D+02
0.16745D+03,0.39334D+02
0.16919D+03,0.39819D+02
0.17094D+03,0.40293D+02
0.17268D+03,0.40768D+02
0.17443D+03,0.41242D+02
0.17617D+03,0.41707D+02
0.17792D+03,0.42173D+02
0.17966D+03,0.42639D+02
0.18140D+03,0.43105D+02
0.18315D+03,0.43571D+02
0.18489D+03,0.44037D+02
0.18664D+03,0.44502D+02
0.18838D+03,0.44990D+02
0.19013D+03,0.45507D+02
0.19187D+03,0.46049D+02
0.19361D+03,0.46591D+02
0.19536D+03,0.47129D+02
0.19710D+03,0.47646D+02
0.19885D+03,0.48164D+02
0.20059D+03,0.48682D+02
0.20234D+03,0.49191D+02
0.20408D+03,0.49695D+02
0.20582D+03,0.50199D+02
0.20757D+03,0.50703D+02
0.20931D+03,0.51208D+02
0.21106D+03,0.51712D+02
0.21280D+03,0.52220D+02
0.21455D+03,0.52771D+02
0.21629D+03,0.53321D+02
0.21803D+03,0.53872D+02
0.21978D+03,0.54423D+02
0.22152D+03,0.54974D+02
0.22327D+03,0.55522D+02
0.22501D+03,0.56041D+02
0.22676D+03,0.56561D+02
0.22850D+03,0.57081D+02
0.23024D+03,0.57604D+02
0.23199D+03,0.58129D+02
0.23373D+03,0.58655D+02
0.23548D+03,0.59180D+02
0.23722D+03,0.59705D+02
0.23897D+03,0.60230D+02
0.24071D+03,0.60755D+02
0.24245D+03,0.61285D+02
0.24420D+03,0.61826D+02
0.24594D+03,0.62387D+02
0.24769D+03,0.62972D+02
0.24943D+03,0.63556D+02
0.25118D+03,0.64141D+02
0.25292D+03,0.64726D+02
0.25466D+03,0.65310D+02
0.25641D+03,0.65895D+02
0.25815D+03,0.66440D+02
